displacement/mm,force/kN,force/N
0.271,12.65892786,12658.92786
0.272,12.66386508,12663.865080000001
0.273,12.67078183,12670.78183
0.274,12.67930877,12679.30877
0.275,12.69685541,12696.85541
0.276,12.70469696,12704.69696
0.277,12.7076181,12707.6181
0.278,12.72059909,12720.59909
0.279,12.72728416,12727.28416
0.28,12.7493404,12749.3404
0.281,12.75135058,12751.35058
0.282,12.76081594,12760.81594
0.283,12.765448630000002,12765.44863
0.284,12.77721023,12777.210229999999
0.285,12.78171333,12781.71333
0.286,12.78669257,12786.69257
0.287,12.79347314,12793.47314
0.288,12.80019505,12800.195049999998
0.289,12.8099909,12809.9909
0.29,12.81817946,12818.17946
0.291,12.8235855,12823.5855
0.292,12.8291682,12829.1682
0.293,12.84303866,12843.03866
0.294,12.84834796,12848.34796
0.295,12.85451309,12854.513089999999
0.296,12.86169114,12861.691139999999
0.297,12.86890425,12868.90425
0.298,12.87671176,12876.711759999998
0.299,12.8864974,12886.4974
0.3,12.89193865,12891.93865
0.301,12.90105751,12901.057509999999
0.302,12.90620063,12906.200630000001
0.303,12.91171929,12911.719290000001
0.304,12.91988881,12919.88881
0.305,12.928474230000004,12928.474230000005
0.306,12.93358708,12933.587080000001
0.307,12.9406322,12940.6322
0.308,12.94688692,12946.88692
0.309,12.95306051,12953.06051
0.31,12.95675818,12956.758179999999
0.311,12.95979363,12959.79363
0.312,12.96913697,12969.13697
0.313,12.977686170000002,12977.686170000003
0.314,12.98180108,12981.801080000001
0.315,12.98800981,12988.00981
0.316,12.99813069,12998.13069
0.317,13.003783380000002,13003.78338
0.318,13.00742447,13007.42447
0.319,13.01454955,13014.54955
0.32,13.02347166,13023.471660000001
0.321,13.02993828,13029.93828
0.322,13.03384684,13033.84684
0.323,13.038397880000002,13038.397880000002
0.324,13.0452626,13045.2626
0.325,13.05383453,13053.83453
0.326,13.05870315,13058.70315
0.327,13.06241769,13062.41769
0.328,13.06644642,13066.44642
0.329,13.07098901,13070.98901
0.33,13.07558848,13075.58848
0.331,13.08011535,13080.11535
0.332,13.09012069,13090.12069
0.333,13.092770130000002,13092.77013
0.334,13.09618512,13096.18512
0.335,13.10407973,13104.079730000001
0.336,13.10618285,13106.18285
0.337,13.11211937,13112.11937
0.338,13.12415768,13124.15768
0.339,13.12580202,13125.80202
0.34,13.1315229,13131.5229
0.341,13.13367504,13133.67504
0.342,13.14170882,13141.70882
0.343,13.1439412,13143.941200000001
0.344,13.15191173,13151.91173
0.345,13.15191305,13151.91305
0.346,13.15402544,13154.02544
0.347,13.15824595,13158.245949999999
0.348,13.1727599,13172.759900000001
0.349,13.1736136,13173.613599999999
