displacement/mm,force/kN,force/N
0.127,11.20140619,11201.40619
0.128,11.30901894,11309.01894
0.129,11.31317101,11313.17101
0.13,11.36131082,11361.31082
0.131,11.42565755,11425.65755
0.132,11.45901355,11459.01355
0.133,11.50800961,11508.009610000001
0.134,11.54270068,11542.70068
0.135,11.59450915,11594.50915
0.136,11.60737073,11607.370729999999
0.137,11.66550218,11665.502180000001
0.138,11.70857254,11708.572540000001
0.139,11.76226478,11762.264780000001
0.14,11.85851863,11858.51863
0.141,11.86102815,11861.02815
0.142,11.96577633,11965.77633
0.143,11.96615658,11966.156579999999
0.144,11.99395084,11993.95084
0.145,12.05024668,12050.24668
0.146,12.0733566,12073.356600000001
0.147,12.0862229,12086.222899999999
0.148,12.14491807,12144.91807
0.149,12.15146643,12151.466429999999
0.15,12.19698756,12196.98756
0.151,12.20867706,12208.67706
0.152,12.26341208,12263.41208
0.153,12.28105038,12281.05038
0.154,12.31588082,12315.88082
0.155,12.36500089,12365.00089
0.156,12.42241739,12422.41739
0.157,12.45117016,12451.17016
0.158,12.46950792,12469.50792
0.159,12.48773059,12487.73059
0.16,12.52194881,12521.94881
0.161,12.53198974,12531.98974
0.162,12.59751008,12597.51008
0.163,12.60355251,12603.55251
0.164,12.65437635,12654.37635
0.165,12.6678808,12667.8808
0.166,12.70497796,12704.97796
0.167,12.71802231,12718.02231
0.168,12.76567344,12765.67344
0.169,12.7787969,12778.7969
0.17,12.81207756,12812.07756
0.171,12.84180453,12841.80453
0.172,12.84578833,12845.78833
0.173,12.86070327,12860.70327
0.174,12.8772979,12877.2979
0.175,12.94060422,12940.604220000001
0.176,12.96219298,12962.19298
0.177,12.96260369,12962.60369
0.178,12.99009751,12990.09751
0.179,12.99616344,12996.16344
0.18,13.03634547,13036.34547
0.181,13.05962586,13059.62586
0.182,13.09259717,13092.59717
0.183,13.10782015,13107.82015
0.184,13.13665907,13136.65907
0.185,13.15832842,13158.32842
0.186,13.18128227,13181.28227
0.187,13.19488379,13194.88379
0.188,13.22059903,13220.599030000001
0.189,13.22594708,13225.94708
0.19,13.25569016,13255.69016
0.191,13.26243146,13262.43146
0.192,13.29251369,13292.51369
0.193,13.30448717,13304.48717
0.194,13.32824563,13328.24563
0.195,13.33587754,13335.87754
0.196,13.35575584,13355.75584
0.197,13.37204811,13372.04811
0.198,13.3883274,13388.3274
0.199,13.42527653,13425.27653
0.2,13.43426104,13434.261040000001
0.201,13.44396256,13443.96256
0.202,13.46936608,13469.36608
0.203,13.47935536,13479.35536
0.204,13.49411269,13494.11269
0.205,13.5233354,13523.3354
0.206,13.53591628,13535.91628
0.207,13.55597774,13555.97774
0.208,13.57842754,13578.42754
0.209,13.58253862,13582.53862
0.21,13.60598112,13605.981119999999
0.211,13.61215129,13612.15129
0.212,13.61810539,13618.10539
0.213,13.63548482,13635.48482
0.214,13.66494227,13664.94227
0.215,13.67230873,13672.308729999999
0.216,13.67900943,13679.00943
0.217,13.69240843,13692.40843
0.218,13.70494374,13704.943739999999
0.219,13.71594284,13715.94284
0.22,13.72606432,13726.064320000001
0.221,13.73654219,13736.54219
0.222,13.74906597,13749.06597
0.223,13.76377671,13763.77671
0.224,13.78102352,13781.02352
0.225,13.8066676,13806.6676
0.226,13.8151559,13815.1559
0.227,13.82088433,13820.88433
0.228,13.84067703,13840.67703
0.229,13.85089862,13850.89862
0.23,13.86221769,13862.21769
0.231,13.8752725,13875.2725
0.232,13.88830068,13888.30068
0.233,13.90292674,13902.926739999999
0.234,13.92836873,13928.36873
0.235,13.94020914,13940.20914
0.236,13.94152408,13941.524080000001
0.237,13.94651454,13946.51454
0.238,13.95764343,13957.64343
0.239,13.98530607,13985.30607
0.24,13.99570316,13995.70316
0.241,13.99988451,13999.88451
0.242,14.00650011,14006.500109999999
0.243,14.02034738,14020.347380000001
0.244,14.02500752,14025.007520000001
0.245,14.03382604,14033.82604
0.246,14.04509545,14045.09545
0.247,14.06663971,14066.639710000001
0.248,14.06850554,14068.50554
0.249,14.07144292,14071.442920000001
0.25,14.08051121,14080.511209999999
0.251,14.09885797,14098.85797
0.252,14.10297728,14102.97728
0.253,14.11672386,14116.72386
0.254,14.12352734,14123.52734
0.255,14.12918587,14129.185870000001
0.256,14.13708763,14137.08763
0.257,14.14487712,14144.877120000001
0.258,14.1519295,14151.9295
0.259,14.15880152,14158.80152
0.26,14.17249016,14172.490160000001
0.261,14.17879224,14178.79224
0.262,14.19166974,14191.66974
0.263,14.19456046,14194.56046
0.264,14.20542383,14205.423830000002
0.265,14.2094105,14209.4105
0.266,14.21513349,14215.13349
0.267,14.22545692,14225.456919999999
0.268,14.24094068,14240.94068
0.269,14.24357114,14243.57114
0.27,14.24770682,14247.70682
0.271,14.25331635,14253.316350000001
0.272,14.27122811,14271.22811
0.273,14.27115887,14271.158870000001
0.274,14.27684284,14276.842840000001
0.275,14.2838993,14283.8993
0.276,14.29246115,14292.46115
0.277,14.29532254,14295.322540000001
0.278,14.3099929,14309.9929
0.279,14.31978983,14319.78983
0.28,14.3239646,14323.9646
0.281,14.3274386,14327.438600000001
0.282,14.33233296,14332.33296
0.283,14.34225526,14342.25526
0.284,14.35011915,14350.119149999999
0.285,14.35709052,14357.09052
0.286,14.35876612,14358.76612
0.287,14.36338954,14363.38954
0.288,14.36906009,14369.060089999999
0.289,14.38136714,14381.36714
0.29,14.38479381,14384.79381
0.291,14.3875654,14387.5654
0.292,14.39155733,14391.55733
0.293,14.39583615,14395.83615
0.294,14.40159901,14401.59901
0.295,14.40575725,14405.75725
0.296,14.42233369,14422.33369
0.297,14.42172453,14421.724530000001
0.298,14.42762871,14427.62871
0.299,14.42946868,14429.46868
0.3,14.43245824,14432.45824
0.301,14.43795185,14437.95185
0.302,14.44334855,14443.348549999999
0.303,14.44985847,14449.858470000001
0.304,14.45899758,14458.99758
0.305,14.46156227,14461.56227
0.306,14.46987591,14469.87591
0.307,14.47246052,14472.46052
0.308,14.48184138,14481.84138
0.309,14.48394167,14483.94167
0.31,14.48880303,14488.80303
0.311,14.49205983,14492.05983
0.312,14.4954557,14495.4557
0.313,14.49923593,14499.235929999999
0.314,14.50340997,14503.40997
0.315,14.5104063,14510.406299999999
0.316,14.5157584,14515.758399999999
0.317,14.52047807,14520.47807
0.318,14.53029031,14530.29031
0.319,14.53234992,14532.34992
0.32,14.53442154,14534.421540000001
0.321,14.53636085,14536.36085
0.322,14.54247356,14542.47356
0.323,14.54431627,14544.31627
0.324,14.55217896,14552.178960000001
0.325,14.55563868,14555.63868
0.326,14.55827058,14558.27058
0.327,14.56130035,14561.30035
0.328,14.56543701,14565.43701
0.329,14.57057334,14570.573339999999
0.33,14.57402605,14574.02605
0.331,14.57701314,14577.013140000001
0.332,14.58042086,14580.42086
0.333,14.58394587,14583.945870000001
0.334,14.58697602,14586.97602
0.335,14.591892,14591.892
0.336,14.59578367,14595.783669999999
0.337,14.59888991,14598.88991
0.338,14.60145919,14601.45919
0.339,14.60422049,14604.22049
0.34,14.60782755,14607.82755
0.341,14.61243653,14612.43653
0.342,14.61657296,14616.57296
0.343,14.62287742,14622.87742
0.344,14.62478144,14624.781439999999
0.345,14.62737951,14627.37951
0.346,14.63048414,14630.48414
0.347,14.63354729,14633.547289999999
0.348,14.63649989,14636.49989
0.349,14.6431283,14643.1283
0.35,14.64450196,14644.50196
0.351,14.64562999,14645.62999
0.352,14.64727984,14647.27984
0.353,14.65456643,14654.566429999999
0.354,14.658607,14658.607
0.355,14.65941153,14659.41153
0.356,14.66325418,14663.25418
0.357,14.66652075,14666.52075
0.358,14.66844164,14668.44164
0.359,14.66975934,14669.75934
0.36,14.67171693,14671.71693
0.361,14.674373,14674.373
0.362,14.67681843,14676.818430000001
0.363,14.67904203,14679.04203
0.364,14.68460539,14684.60539
0.365,14.68760183,14687.60183
0.366,14.68943554,14689.43554
0.367,14.68995995,14689.95995
0.368,14.69131481,14691.31481
0.369,14.69479872,14694.798719999999
0.37,14.69611732,14696.117320000001
0.371,14.69821277,14698.21277
0.372,14.70222952,14702.229519999999
0.373,14.70295116,14702.951159999999
0.374,14.70364707,14703.64707
0.375,14.70840769,14708.40769
0.376,14.70992412,14709.92412
0.377,14.71074223,14710.74223
0.378,14.71218658,14712.18658
0.379,14.7138672,14713.867199999999
0.38,14.71505419,14715.05419
0.381,14.71695871,14716.95871
0.382,14.71916754,14719.16754
0.383,14.72172735,14721.72735
0.384,14.72371611,14723.71611
0.385,14.7250544,14725.054399999999
0.386,14.72602087,14726.020869999998
0.387,14.72783035,14727.83035
0.388,14.73025829,14730.25829
0.389,14.73155566,14731.55566
0.39,14.73282001,14732.82001
0.391,14.73569018,14735.690180000001
0.392,14.73630453,14736.30453
0.393,14.73739353,14737.393530000001
0.394,14.73990923,14739.909230000001
0.395,14.7421833,14742.1833
0.396,14.74358986,14743.58986
0.397,14.74450245,14744.50245
0.398,14.74592125,14745.92125
0.399,14.74802822,14748.02822
0.4,14.7493759,14749.375900000001
0.401,14.75072248,14750.72248
0.402,14.75156298,14751.562979999999
0.403,14.75236173,14752.36173
0.404,14.7541678,14754.1678
0.405,14.75550154,14755.50154
0.406,14.75755908,14757.55908
0.407,14.7580401,14758.0401
0.408,14.76023698,14760.23698
0.409,14.76073753,14760.73753
0.41,14.76185733,14761.857329999999
0.411,14.76326099,14763.260989999999
0.412,14.76512382,14765.123819999999
0.413,14.76572629,14765.72629
0.414,14.76665757,14766.65757
0.415,14.76832525,14768.32525
0.416,14.76999553,14769.995529999998
0.417,14.7708176,14770.8176
0.418,14.77158759,14771.58759
0.419,14.77229367,14772.29367
0.42,14.77279554,14772.795540000001
0.421,14.77503603,14775.036030000001
0.422,14.77514436,14775.14436
0.423,14.77595336,14775.953360000001
0.424,14.77674178,14776.74178
0.425,14.77780262,14777.802619999999
0.426,14.77886324,14778.86324
0.427,14.77940218,14779.40218
0.428,14.78093253,14780.93253
0.429,14.7817098,14781.7098
0.43,14.78210955,14782.10955
0.431,14.78241159,14782.41159
0.432,14.78253825,14782.53825
0.433,14.78267002,14782.67002
0.434,14.78326158,14783.26158
0.435,14.78424904,14784.24904
0.436,14.78560878,14785.60878
0.437,14.78590304,14785.903040000001
0.438,14.78587463,14785.87463
0.439,14.78579735,14785.797349999999
0.44,14.78571123,14785.71123
0.441,14.78640764,14786.40764
0.442,14.78618304,14786.18304
0.443,14.78630134,14786.30134
0.444,14.78685397,14786.85397
0.445,14.78717502,14787.175019999999
0.446,14.78835679,14788.35679
0.447,14.78791763,14787.91763
0.448,14.78756481,14787.56481
0.449,14.78789596,14787.89596
0.45,14.78844847,14788.448470000001
0.451,14.78824089,14788.240890000001
0.452,14.78828635,14788.28635
0.453,14.7884604,14788.4604
0.454,14.78883542,14788.83542
0.455,14.78918894,14789.18894
0.456,14.78911508,14789.11508
0.457,14.78847804,14788.47804
0.458,14.78888326,14788.88326
0.459,14.78905856,14789.058560000001
0.46,14.78923423,14789.23423
0.461,14.7888419,14788.8419
0.462,14.78850785,14788.50785
0.463,14.78889396,14788.89396
0.464,14.78963801,14789.638009999999
0.465,14.78975994,14789.75994
0.466,14.78967742,14789.67742
0.467,14.78928978,14789.289780000001
0.468,14.78906882,14789.06882
0.469,14.78897798,14788.97798
0.47,14.78897841,14788.97841
0.471,14.78950666,14789.506660000001
0.472,14.79018866,14790.18866
0.473,14.78959388,14789.59388
0.474,14.78979046,14789.79046
0.475,14.78920431,14789.204310000001
0.476,14.78916661,14789.16661
0.477,14.78884494,14788.84494
0.478,14.78843825,14788.438250000001
0.479,14.78816182,14788.16182
0.48,14.78760385,14787.60385
0.481,14.78790193,14787.90193
0.482,14.78786105,14787.86105
0.483,14.78763468,14787.63468
0.484,14.78731281,14787.31281
0.485,14.78697672,14786.97672
0.486,14.78662144,14786.621439999999
0.487,14.78633738,14786.33738
0.488,14.78619218,14786.19218
0.489,14.78603414,14786.03414
0.49,14.78534431,14785.344309999999
0.491,14.78461183,14784.61183
0.492,14.78381182,14783.81182
0.493,14.78299262,14782.992619999999
0.494,14.78280677,14782.806770000001
0.495,14.78253078,14782.530780000001
0.496,14.78201211,14782.01211
0.497,14.7794229,14779.4229
0.498,14.77929106,14779.29106
0.499,14.77772787,14777.727869999999
0.5,14.77774466,14777.74466
0.501,14.77780497,14777.80497
0.502,14.77663177,14776.63177
0.503,14.77602439,14776.02439
0.504,14.77556943,14775.56943
0.505,14.77515381,14775.153810000002
0.506,14.77426019,14774.260189999999
0.507,14.77332988,14773.329880000001
0.508,14.77148474,14771.48474
0.509,14.77089947,14770.89947
0.51,14.77021021,14770.21021
0.511,14.76955962,14769.55962
0.512,14.76900958,14769.00958
0.513,14.76846322,14768.46322
0.514,14.76728004,14767.28004
0.515,14.76637091,14766.37091
0.516,14.7652119,14765.2119
0.517,14.76536521,14765.36521
0.518,14.76522828,14765.228280000001
0.519,14.76451184,14764.511840000001
0.52,14.76299349,14762.993489999999
0.521,14.76240233,14762.40233
0.522,14.76094419,14760.94419
0.523,14.7600483,14760.048299999999
0.524,14.75758137,14757.58137
0.525,14.75666145,14756.66145
0.526,14.75589119,14755.89119
0.527,14.75444633,14754.44633
0.528,14.75216184,14752.161839999999
0.529,14.75200738,14752.007380000001
0.53,14.74911778,14749.11778
0.531,14.74799673,14747.99673
0.532,14.7462479,14746.2479
0.533,14.74578686,14745.78686
0.534,14.74522924,14745.22924
0.535,14.74361223,14743.61223
0.536,14.7422546,14742.2546
0.537,14.74120463,14741.20463
0.538,14.73978035,14739.78035
0.539,14.73870456,14738.70456
0.54,14.73762448,14737.624479999999
0.541,14.73632653,14736.32653
0.542,14.73501475,14735.01475
0.543,14.73390952,14733.90952
0.544,14.73238961,14732.38961
0.545,14.73131869,14731.31869
0.546,14.72966364,14729.66364
0.547,14.7274285,14727.4285
0.548,14.72696865,14726.96865
0.549,14.72654254,14726.54254
0.55,14.72562078,14725.62078
0.551,14.72440124,14724.401240000001
0.552,14.72268531,14722.685309999999
0.553,14.72167585,14721.67585
0.554,14.72040249,14720.40249
0.555,14.71870251,14718.70251
0.556,14.7155309,14715.5309
0.557,14.71440344,14714.40344
0.558,14.71190015,14711.90015
0.559,14.709996,14709.996000000001
0.56,14.7073879,14707.3879
0.561,14.70586131,14705.86131
0.562,14.70440178,14704.40178
0.563,14.70231242,14702.31242
0.564,14.70084117,14700.84117
0.565,14.70020877,14700.20877
0.566,14.69947285,14699.47285
0.567,14.69615053,14696.15053
0.568,14.6945145,14694.514500000001
0.569,14.69324646,14693.246459999998
0.57,14.69185135,14691.85135
0.571,14.69051375,14690.513749999998
0.572,14.68881938,14688.81938
0.573,14.68716421,14687.16421
0.574,14.68598256,14685.982559999999
0.575,14.68418303,14684.18303
0.576,14.68181342,14681.813419999999
0.577,14.68007548,14680.07548
0.578,14.67871367,14678.713670000001
0.579,14.67729428,14677.29428
0.58,14.67583825,14675.83825
0.581,14.67319684,14673.196839999999
0.582,14.67200184,14672.00184
0.583,14.67127486,14671.274860000001
0.584,14.66980628,14669.806279999999
0.585,14.66731591,14667.31591
0.586,14.66573048,14665.73048
0.587,14.66384441,14663.84441
0.588,14.66218471,14662.18471
0.589,14.66070651,14660.70651
0.59,14.65899998,14658.99998
0.591,14.65499418,14654.99418
0.592,14.6537133,14653.7133
0.593,14.65248661,14652.48661
0.594,14.65092838,14650.92838
0.595,14.64893673,14648.936730000001
0.596,14.64771999,14647.719990000001
0.597,14.64450577,14644.50577
0.598,14.64313036,14643.130360000001
0.599,14.64226574,14642.265739999999
0.6,14.64083941,14640.83941
0.601,14.63935476,14639.35476
0.602,14.63655102,14636.55102
0.603,14.63544173,14635.44173
0.604,14.6344442,14634.4442
0.605,14.63320321,14633.20321
0.606,14.63045736,14630.457359999999
0.607,14.62817132,14628.17132
0.608,14.62573227,14625.73227
0.609,14.62338063,14623.38063
0.61,14.62117621,14621.17621
0.611,14.61813455,14618.13455
0.612,14.61494488,14614.94488
0.613,14.61227247,14612.27247
0.614,14.60877248,14608.772480000001
0.615,14.60772403,14607.72403
0.616,14.60385115,14603.85115
0.617,14.60308004,14603.08004
0.618,14.6022654,14602.2654
0.619,14.60039525,14600.39525
0.62,14.59852345,14598.52345
0.621,14.59586248,14595.86248
0.622,14.59315898,14593.15898
0.623,14.59056808,14590.568080000001
0.624,14.58792159,14587.92159
0.625,14.58576705,14585.767049999999
0.626,14.58377386,14583.773860000001
0.627,14.58121922,14581.219219999999
0.628,14.57846002,14578.46002
0.629,14.57623329,14576.23329
0.63,14.5740827,14574.0827
0.631,14.57202488,14572.02488
0.632,14.57018645,14570.18645
0.633,14.5656525,14565.6525
0.634,14.56352009,14563.52009
0.635,14.55944313,14559.44313
0.636,14.55654783,14556.54783
0.637,14.55367494,14553.67494
0.638,14.55165339,14551.65339
0.639,14.55055639,14550.55639
0.64,14.54730399,14547.30399
0.641,14.54375612,14543.75612
0.642,14.54147839,14541.47839
0.643,14.53882358,14538.82358
0.644,14.53409678,14534.09678
0.645,14.53171535,14531.71535
0.646,14.52926552,14529.265519999999
0.647,14.52689342,14526.89342
0.648,14.5241613,14524.1613
0.649,14.51939794,14519.397939999999
0.65,14.51517984,14515.17984
0.651,14.5132358,14513.2358
0.652,14.51063193,14510.631930000001
0.653,14.50838179,14508.38179
0.654,14.50416021,14504.16021
0.655,14.50157111,14501.57111
0.656,14.49853064,14498.53064
0.657,14.49715165,14497.15165
0.658,14.4967196,14496.7196
0.659,14.49218346,14492.18346
0.66,14.49003236,14490.032360000001
0.661,14.48671432,14486.714320000001
0.662,14.48355256,14483.55256
0.663,14.48128965,14481.28965
0.664,14.47875954,14478.759540000001
0.665,14.47544348,14475.44348
0.666,14.47235568,14472.35568
0.667,14.4703008,14470.3008
0.668,14.46806102,14468.061020000001
0.669,14.46510638,14465.10638
0.67,14.46227515,14462.27515
0.671,14.45545457,14455.45457
0.672,14.45098295,14450.98295
0.673,14.4499051,14449.9051
0.674,14.44826165,14448.261649999999
0.675,14.44550798,14445.50798
0.676,14.44301479,14443.01479
0.677,14.44088886,14440.88886
0.678,14.43777181,14437.771809999998
0.679,14.43428133,14434.28133
0.68,14.43204443,14432.04443
0.681,14.42949883,14429.49883
0.682,14.42616702,14426.167019999999
0.683,14.42300193,14423.00193
0.684,14.4201162,14420.1162
0.685,14.41721714,14417.21714
0.686,14.41432794,14414.32794
0.687,14.41161599,14411.61599
0.688,14.40814359,14408.14359
0.689,14.40455627,14404.556270000001
0.69,14.40131481,14401.31481
0.691,14.39885384,14398.85384
0.692,14.3964512,14396.4512
0.693,14.3936708,14393.6708
0.694,14.38797666,14387.97666
0.695,14.3861545,14386.1545
0.696,14.38403393,14384.03393
0.697,14.37836696,14378.36696
0.698,14.37391611,14373.91611
0.699,14.3744148,14374.4148
0.7,14.37242056,14372.42056
0.701,14.36931043,14369.310430000001
0.702,14.36090744,14360.90744
0.703,14.35963984,14359.63984
0.704,14.35765515,14357.655149999999
0.705,14.35401491,14354.01491
0.706,14.35066459,14350.664589999998
0.707,14.34711325,14347.11325
0.708,14.34435879,14344.35879
0.709,14.34225764,14342.25764
0.71,14.33933989,14339.33989
0.711,14.33309702,14333.097020000001
0.712,14.33080154,14330.80154
0.713,14.32825087,14328.25087
0.714,14.32566431,14325.66431
0.715,14.3214214,14321.421400000001
0.716,14.31761442,14317.61442
0.717,14.31410245,14314.10245
0.718,14.30962731,14309.62731
0.719,14.30718682,14307.18682
0.72,14.30379421,14303.79421
0.721,14.30010773,14300.10773
0.722,14.29701159,14297.01159
0.723,14.29399261,14293.99261
0.724,14.29091768,14290.91768
0.725,14.28718343,14287.183430000001
0.726,14.2829126,14282.9126
0.727,14.27936992,14279.369920000001
0.728,14.27688006,14276.88006
0.729,14.27146886,14271.46886
0.73,14.26682742,14266.82742
0.731,14.26545174,14265.45174
0.732,14.26276288,14262.76288
0.733,14.25959414,14259.594140000001
0.734,14.25277151,14252.77151
0.735,14.24883584,14248.83584
0.736,14.24619729,14246.19729
0.737,14.24284512,14242.84512
0.738,14.23881902,14238.819019999999
0.739,14.23471454,14234.71454
0.74,14.22906533,14229.06533
0.741,14.22499998,14224.99998
0.742,14.2214535,14221.453500000001
0.743,14.21914611,14219.14611
0.744,14.21568467,14215.68467
0.745,14.21118298,14211.18298
0.746,14.20809259,14208.09259
0.747,14.20073072,14200.73072
0.748,14.20011763,14200.117629999999
0.749,14.19745786,14197.45786
0.75,14.1930829,14193.0829
0.751,14.18859458,14188.59458
0.752,14.18416667,14184.16667
0.753,14.18011573,14180.115730000001
0.754,14.17633572,14176.335720000001
0.755,14.16747892,14167.478920000001
0.756,14.16483102,14164.83102
0.757,14.16166861,14161.668609999999
0.758,14.15797944,14157.979440000001
0.759,14.15323046,14153.230459999999
0.76,14.14983876,14149.83876
0.761,14.14640368,14146.403680000001
0.762,14.14323791,14143.23791
0.763,14.13992977,14139.92977
0.764,14.1324169,14132.4169
0.765,14.12954776,14129.54776
0.766,14.12655518,14126.555180000001
0.767,14.11872656,14118.726560000001
0.768,14.11658038,14116.58038
0.769,14.11498216,14114.98216
0.77,14.10926306,14109.26306
0.771,14.10453318,14104.53318
0.772,14.09763916,14097.63916
0.773,14.09429381,14094.29381
0.774,14.08994628,14089.94628
0.775,14.08553818,14085.53818
0.776,14.08099973,14080.99973
0.777,14.07708246,14077.08246
0.778,14.06865531,14068.65531
0.779,14.06719225,14067.19225
0.78,14.0631841,14063.1841
0.781,14.05727278,14057.27278
0.782,14.05388885,14053.88885
0.783,14.05101576,14051.01576
0.784,14.04688073,14046.880729999999
0.785,14.04207124,14042.071240000001
0.786,14.03749883,14037.49883
0.787,14.03313505,14033.13505
0.788,14.02954516,14029.54516
0.789,14.02590975,14025.90975
0.79,14.02084435,14020.844350000001
0.791,14.01292893,14012.92893
0.792,14.01082847,14010.82847
0.793,14.00850505,14008.50505
0.794,14.00498024,14004.98024
0.795,14.00071643,14000.71643
0.796,13.99567163,13995.67163
0.797,13.98989622,13989.89622
0.798,13.98127138,13981.27138
0.799,13.97892568,13978.92568
0.8,13.97532187,13975.32187
0.801,13.97034354,13970.34354
0.802,13.96542529,13965.425290000001
0.803,13.96028948,13960.28948
0.804,13.95622196,13956.22196
0.805,13.95284638,13952.84638
0.806,13.94879944,13948.79944
0.807,13.94486021,13944.86021
0.808,13.93276704,13932.76704
0.809,13.93018938,13930.18938
0.81,13.92752836,13927.52836
0.811,13.92377464,13923.77464
0.812,13.91965836,13919.65836
0.813,13.91230213,13912.30213
0.814,13.90938146,13909.38146
0.815,13.90586948,13905.86948
0.816,13.90096452,13900.964520000001
0.817,13.8935655,13893.565499999999
0.818,13.88912009,13889.12009
0.819,13.88328285,13883.28285
0.82,13.87866971,13878.66971
0.821,13.87288743,13872.88743
0.822,13.86690182,13866.901820000001
0.823,13.85636416,13856.36416
0.824,13.85361118,13853.61118
0.825,13.85037113,13850.37113
0.826,13.84576688,13845.76688
0.827,13.83617051,13836.17051
0.828,13.83439712,13834.39712
0.829,13.83130012,13831.30012
0.83,13.82617887,13826.17887
0.831,13.82150769,13821.50769
0.832,13.81530391,13815.30391
0.833,13.81067815,13810.67815
0.834,13.80590849,13805.90849
0.835,13.79919562,13799.19562
0.836,13.79223602,13792.23602
0.837,13.78712288,13787.12288
0.838,13.78247551,13782.47551
0.839,13.77807703,13778.07703
0.84,13.7750404,13775.0404
0.841,13.7710865,13771.0865
0.842,13.76399243,13763.99243
0.843,13.75644029,13756.44029
0.844,13.75054911,13750.54911
0.845,13.7448445,13744.8445
0.846,13.74057133,13740.57133
0.847,13.73457681,13734.57681
0.848,13.72894839,13728.94839
