"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667590000000001,6667.59
0.216989,7.8626700000000005,7862.67
0.247923,8.918660000000001,8918.66
0.278848,9.37022,9370.22
0.309773,9.51672,9516.72
0.340699,9.554870000000001,9554.87
0.371624,9.62806,9628.06
0.402549,9.69492,9694.92
0.433474,9.73745,9737.45
0.464399,9.776430000000001,9776.43
0.495324,9.821100000000001,9821.1
0.526249,9.853629999999999,9853.63
0.557174,9.88662,9886.62
0.588099,9.92018,9920.18
0.619141,9.94978,9949.78
0.650313,9.97776,9977.76
0.681486,10.005799999999999,10005.8
0.712663,10.0278,10027.8
0.743836,10.0519,10051.9
0.775013,10.074200000000001,10074.2
0.806185,10.0924,10092.4
0.837358,10.110899999999999,10110.9
0.868535,10.1279,10127.9
0.899707,10.1437,10143.7
0.93088,10.158100000000001,10158.1
0.962057,10.171299999999999,10171.3
0.993229,10.183100000000001,10183.1
1.02454,10.1938,10193.8
1.05592,10.2032,10203.2
1.0873,10.2114,10211.4
1.11869,10.218399999999999,10218.4
1.15007,10.2241,10224.1
1.18144,10.2286,10228.6
1.21283,10.2318,10231.8
1.24421,10.233600000000001,10233.6
1.27559,10.2339,10233.9
1.30697,10.232700000000001,10232.7
1.33835,10.23,10230.0
1.36973,10.2258,10225.8
1.40111,10.2198,10219.8
1.43249,10.212200000000001,10212.2
1.46387,10.2026,10202.6
1.49525,10.1905,10190.5
1.52663,10.1764,10176.4
1.55794,10.160200000000001,10160.2
1.58891,10.1418,10141.8
1.61988,10.1209,10120.9
1.65085,10.097299999999999,10097.3
1.68181,10.070500000000001,10070.5
1.71278,10.040600000000001,10040.6
1.74375,10.008000000000001,10008.0
1.77472,9.97254,9972.54
1.80569,9.9335,9933.5
1.83665,9.89124,9891.24
1.86762,9.84585,9845.85
1.89859,9.79718,9797.18
1.92927,9.745000000000001,9745.0
1.95982,9.689350000000001,9689.35
1.99051,9.62989,9629.89
2.02202,9.56467,9564.67
2.05336,9.495270000000001,9495.27
2.08417,9.42221,9422.21
2.11527,9.34312,9343.12
2.14625,9.25925,9259.25
2.17729,9.169559999999999,9169.56
2.20832,9.07396,9073.96
2.23912,8.973030000000001,8973.03
2.27026,8.865920000000001,8865.92
2.30139,8.752510000000001,8752.51
2.33211,8.63467,8634.67
2.36326,8.50918,8509.18
2.39416,8.380139999999999,8380.14
2.42533,8.244110000000001,8244.11
2.45684,8.10178,8101.78
2.48794,7.95787,7957.87
2.5182,7.81416,7814.16
2.54924,7.66341,7663.41
2.58121,7.5080100000000005,7508.01
2.61193,7.3549,7354.9
2.64229,7.20446,7204.46
2.67287,7.05177,7051.77
2.70495,6.89268,6892.68
2.73624,6.739590000000001,6739.59
2.7668,6.59187,6591.87
2.79667,6.44987,6449.87
2.82788,6.30489,6304.89
2.85988,6.157970000000001,6157.97
2.89172,6.017720000000001,6017.72
2.92212,5.88384,5883.84
2.95252,5.75611,5756.11
2.98197,5.6355200000000005,5635.52
3.01351,5.510800000000001,5510.8
3.04607,5.3902600000000005,5390.26
3.07715,5.27965,5279.65
3.10824,5.17521,5175.21
