
                  X             Displacement          Force      

                0.                 0.                 2.83444    
              100.001E-06         10.9994E-03         1.32212E+03
              200.013E-06         21.997E-03          2.53538E+03
              300.007E-06         33.0011E-03         3.22154E+03
              400.006E-06         44.0011E-03         3.86528E+03
              500.004E-06         54.9941E-03         4.39183E+03
              600.003E-06         65.9816E-03         4.8359E+03 
              700.001E-06         76.9607E-03         5.28337E+03
              800.013E-06         87.9413E-03         5.6359E+03 
              900.009E-06         98.9383E-03         5.92377E+03
                1.E-03           109.953E-03          6.16535E+03
                1.10001E-03      120.909E-03          6.33921E+03
                1.2E-03          131.905E-03          6.44119E+03
                1.30001E-03      142.924E-03          6.49523E+03
                1.4E-03          153.943E-03          6.53615E+03
                1.50001E-03      164.963E-03          6.5738E+03 
                1.6E-03          175.981E-03          6.60584E+03
                1.70001E-03      186.993E-03          6.63565E+03
                1.8E-03          197.955E-03          6.66513E+03
                1.90001E-03      208.92E-03           6.69288E+03
                2.00001E-03      219.928E-03          6.71831E+03
                2.10001E-03      230.988E-03          6.74385E+03
                2.2E-03          242.034E-03          6.76851E+03
                2.3E-03          253.037E-03          6.79213E+03
                2.4E-03          264.041E-03          6.81473E+03
                2.5E-03          275.044E-03          6.83676E+03
                2.6E-03          286.048E-03          6.8585E+03 
                2.7E-03          297.051E-03          6.87941E+03
                2.8E-03          308.055E-03          6.89932E+03
                2.9E-03          319.046E-03          6.91925E+03
                3.E-03           329.938E-03          6.9383E+03 
                3.1E-03          340.829E-03          6.95717E+03
                3.2E-03          351.72E-03           6.97531E+03
                3.30001E-03      362.688E-03          6.99347E+03
                3.4E-03          373.773E-03          7.01117E+03
                3.50001E-03      384.859E-03          7.02859E+03
                3.6E-03          395.944E-03          7.04576E+03
                3.70001E-03      407.03E-03           7.06238E+03
                3.80001E-03      418.116E-03          7.0787E+03 
                3.9E-03          429.132E-03          7.09481E+03
                4.00001E-03      440.104E-03          7.11063E+03
                4.1E-03          451.075E-03          7.12611E+03
                4.20001E-03      462.047E-03          7.14131E+03
                4.3E-03          473.017E-03          7.15622E+03
                4.4E-03          483.99E-03           7.17088E+03
                4.50001E-03      494.961E-03          7.1853E+03 
                4.6E-03          505.932E-03          7.19947E+03
                4.70001E-03      516.904E-03          7.21343E+03
                4.8E-03          527.874E-03          7.22718E+03
                4.90001E-03      538.847E-03          7.2407E+03 
                5.00001E-03      549.819E-03          7.25403E+03
                5.1E-03          560.789E-03          7.26715E+03
                5.20001E-03      571.762E-03          7.28007E+03
                5.3E-03          582.732E-03          7.29279E+03
                5.40001E-03      593.582E-03          7.30533E+03
                5.50001E-03      604.326E-03          7.3177E+03 
                5.60001E-03      615.067E-03          7.3299E+03 
                5.70001E-03      625.811E-03          7.34193E+03
                5.8E-03          636.553E-03          7.3538E+03 
                5.9E-03          647.508E-03          7.36574E+03
                6.00001E-03      658.649E-03          7.37771E+03
                6.1E-03          669.789E-03          7.38953E+03
                6.20001E-03      680.931E-03          7.40117E+03
                6.30001E-03      692.071E-03          7.41266E+03
                6.4E-03          703.211E-03          7.42401E+03
                6.50001E-03      714.352E-03          7.43523E+03
                6.60001E-03      725.494E-03          7.44631E+03
                6.7E-03          736.633E-03          7.45724E+03
                6.80001E-03      747.775E-03          7.46807E+03
                6.90001E-03      758.916E-03          7.47876E+03
                7.E-03           770.056E-03          7.4893E+03 
                7.10001E-03      781.197E-03          7.49973E+03
                7.20001E-03      792.339E-03          7.51003E+03
                7.3E-03          803.478E-03          7.5202E+03 
                7.40001E-03      814.62E-03           7.53026E+03
                7.5E-03          825.76E-03           7.54019E+03
                7.6E-03          836.689E-03          7.55001E+03
                7.70001E-03      847.592E-03          7.55972E+03
                7.8E-03          858.495E-03          7.56931E+03
                7.90001E-03      869.766E-03          7.57912E+03
                8.E-03           881.089E-03          7.58886E+03
                8.10001E-03      892.413E-03          7.59848E+03
                8.2E-03          903.735E-03          7.60801E+03
                8.30001E-03      915.058E-03          7.61742E+03
                8.4E-03          926.38E-03           7.62673E+03
                8.50001E-03      937.705E-03          7.63592E+03
                8.6E-03          949.028E-03          7.64503E+03
                8.7E-03          960.35E-03           7.654E+03  
                8.80001E-03      971.675E-03          7.66289E+03
                8.9E-03          982.997E-03          7.67169E+03
                9.00001E-03      994.32E-03           7.68037E+03
                9.1E-03            1.00564            7.68898E+03
                9.20001E-03        1.01697            7.69748E+03
                9.3E-03            1.02829            7.70591E+03
                9.40001E-03        1.03961            7.71426E+03
                9.5E-03            1.05093            7.72252E+03
                9.60001E-03        1.06226            7.7307E+03 
                9.70001E-03        1.07358            7.73878E+03
                9.8E-03            1.0849             7.74678E+03
                9.90001E-03        1.09623            7.75469E+03
               10.E-03             1.10755            7.7625E+03 




