"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667590000000001,6667.59
0.216989,7.81934,7819.34
0.247927,8.28534,8285.34
0.278852,8.62936,8629.36
0.309777,8.842139999999999,8842.14
0.340702,9.056120000000002,9056.12
0.371627,9.20201,9202.01
0.402552,9.35674,9356.74
0.433477,9.47506,9475.06
0.464402,9.57822,9578.22
0.495327,9.672979999999999,9672.98
0.526252,9.74168,9741.68
0.557177,9.80674,9806.74
0.588102,9.85882,9858.82
0.619145,9.90116,9901.16
0.650317,9.92769,9927.69
0.68149,9.9473,9947.3
0.712667,9.95717,9957.17
0.743839,9.95824,9958.24
0.775016,9.950120000000002,9950.12
0.806189,9.937149999999999,9937.15
0.837361,9.91846,9918.46
0.868538,9.89573,9895.73
0.899711,9.869620000000001,9869.62
0.930883,9.84116,9841.16
0.96206,9.81076,9810.76
0.993233,9.778690000000001,9778.69
1.02454,9.74502,9745.02
1.05593,9.70971,9709.71
1.08731,9.67258,9672.58
1.11869,9.63422,9634.22
1.15007,9.59462,9594.62
1.18145,9.55344,9553.44
1.21283,9.51042,9510.42
1.24421,9.46593,9465.93
1.27559,9.41986,9419.86
1.30697,9.371620000000002,9371.62
1.33835,9.3215,9321.5
1.36973,9.26925,9269.25
1.40111,9.21422,9214.22
1.43249,9.156649999999999,9156.65
1.46379,9.09575,9095.75
1.49467,9.03217,9032.17
1.52579,8.964770000000001,8964.77
1.55668,8.8945,8894.5
1.58777,8.819790000000001,8819.79
1.61876,8.74144,8741.44
1.64973,8.65886,8658.86
1.68076,8.572540000000002,8572.54
1.71171,8.48209,8482.09
1.7428,8.386709999999999,8386.71
1.77361,8.2879,8287.9
1.80483,8.18382,8183.82
1.83557,8.077390000000001,8077.39
1.86681,7.96529,7965.29
1.8975,7.851890000000001,7851.89
1.92884,7.73292,7732.92
1.95952,7.61416,7614.16
1.99083,7.4902,7490.2
2.02141,7.36685,7366.85
2.05297,7.23937,7239.37
2.08352,7.11325,7113.25
2.11491,6.98542,6985.42
2.14563,6.85888,6858.88
2.17674,6.73329,6733.29
2.20773,6.60695,6606.95
2.23871,6.484310000000001,6484.31
2.26963,6.36042,6360.42
2.30092,6.23925,6239.25
2.33118,6.12262,6122.62
2.3628,6.00467,6004.67
2.39386,5.8929,5892.9
2.42407,5.78671,5786.71
2.45607,5.68083,5680.83
2.48676,5.58111,5581.11
2.51716,5.4872,5487.2
2.54756,5.39855,5398.55
2.57637,5.31516,5315.16
2.60881,5.22769,5227.69
2.6399,5.15143,5151.43
2.67098,5.0767299999999995,5076.73
2.70207,5.004390000000001,5004.39
2.73315,4.93505,4935.05
2.76255,4.870220000000001,4870.22
2.7918,4.809010000000001,4809.01
2.82111,4.75082,4750.82
2.85205,4.69176,4691.76
2.88192,4.63544,4635.44
2.91197,4.58,4580.0
2.94332,4.55452,4554.52
2.97404,4.54382,4543.82
3.00476,4.53225,4532.25
3.03548,4.519340000000001,4519.34
3.065,4.50727,4507.27
3.09316,4.48708,4487.08
