"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.120005,4.24992,4249.92
0.150013,4.80492,4804.92
0.179965,5.27235,5272.35
0.209917,5.6250100000000005,5625.01
0.23987,5.91504,5915.04
0.269787,6.17086,6170.86
0.299688,6.35397,6353.97
0.329585,6.52557,6525.57
0.359486,6.68009,6680.09
0.389387,6.814970000000001,6814.97
0.419288,6.921640000000001,6921.64
0.449189,7.03841,7038.41
0.47909,7.12636,7126.36
0.508991,7.2220200000000006,7222.02
0.538892,7.30795,7307.95
0.568793,7.3791400000000005,7379.14
0.598807,7.44999,7449.99
0.628948,7.51821,7518.21
0.659092,7.58251,7582.51
0.689233,7.6425,7642.5
0.719373,7.69841,7698.41
0.749518,7.75212,7752.12
0.779658,7.80386,7803.86
0.809803,7.854100000000001,7854.1
0.839943,7.89945,7899.45
0.870083,7.94025,7940.25
0.900228,7.98109,7981.09
0.930368,8.023060000000001,8023.06
0.960509,8.05862,8058.62
0.990653,8.09418,8094.18
1.02079,8.13005,8130.05
1.05093,8.16083,8160.83
1.08108,8.19407,8194.07
1.11122,8.222700000000001,8222.7
1.14136,8.25276,8252.76
1.1715,8.27943,8279.43
1.20164,8.30689,8306.89
1.23179,8.33141,8331.41
1.26193,8.35701,8357.01
1.29207,8.37925,8379.25
1.32221,8.40249,8402.49
1.35236,8.423879999999999,8423.88
1.3825,8.444270000000001,8444.27
1.41264,8.46489,8464.89
1.44278,8.4835,8483.5
1.47292,8.501719999999999,8501.72
1.50307,8.51973,8519.73
1.53321,8.53625,8536.25
1.56335,8.55216,8552.16
1.59349,8.56792,8567.92
1.62363,8.58274,8582.74
1.65378,8.596530000000001,8596.53
1.68392,8.609879999999999,8609.88
1.71406,8.6228,8622.8
1.74393,8.63505,8635.05
1.77365,8.64649,8646.49
1.80338,8.65732,8657.32
1.83311,8.667629999999999,8667.63
1.86284,8.67747,8677.47
1.89257,8.6868,8686.8
1.9223,8.695530000000002,8695.53
1.95203,8.70368,8703.68
1.98171,8.71125,8711.25
2.01211,8.71852,8718.52
2.04283,8.72525,8725.25
2.07354,8.731489999999999,8731.49
2.10392,8.73717,8737.17
2.13378,8.74233,8742.33
2.16365,8.746950000000002,8746.95
2.19352,8.75101,8751.01
2.22338,8.754520000000001,8754.52
2.25325,8.75755,8757.55
2.28312,8.759950000000002,8759.95
2.31299,8.76186,8761.86
2.34285,8.763219999999999,8763.22
2.37272,8.76401,8764.01
2.40258,8.76424,8764.24
2.43245,8.763860000000001,8763.86
2.46209,8.76292,8762.92
2.4911,8.76141,8761.41
2.52012,8.75924,8759.24
2.54913,8.75641,8756.41
2.57814,8.75295,8752.95
2.60715,8.74888,8748.88
2.63617,8.74423,8744.23
2.66518,8.73893,8738.93
2.69419,8.733,8733.0
2.72321,8.726420000000001,8726.42
2.75222,8.71923,8719.23
2.78123,8.71138,8711.38
2.81025,8.7029,8702.9
2.83926,8.69371,8693.71
2.86827,8.683790000000002,8683.79
2.89787,8.67299,8672.99
2.92895,8.6608,8660.8
2.96004,8.64739,8647.39
2.99112,8.632530000000001,8632.53
