"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.12,3.9692,3969.2
0.150008,4.322640000000001,4322.64
0.179961,4.529590000000001,4529.59
0.209913,4.67261,4672.61
0.239865,4.78131,4781.31
0.269852,4.87418,4874.18
0.299855,4.93861,4938.61
0.329859,5.00476,5004.76
0.359802,5.05625,5056.25
0.389703,5.10085,5100.85
0.419604,5.14067,5140.67
0.449505,5.17748,5177.48
0.479406,5.21083,5210.83
0.509307,5.239,5239.0
0.539204,5.26374,5263.74
0.569105,5.28863,5288.63
0.599119,5.310300000000001,5310.3
0.629264,5.32946,5329.46
0.659404,5.34837,5348.37
0.689545,5.36406,5364.06
0.719689,5.37952,5379.52
0.74983,5.3930299999999995,5393.03
0.779974,5.405220000000001,5405.22
0.810115,5.4168400000000005,5416.84
0.840255,5.426810000000001,5426.81
0.8704,5.43586,5435.86
0.90054,5.444229999999999,5444.23
0.93068,5.45157,5451.57
0.960825,5.4579200000000005,5457.92
0.990965,5.46349,5463.49
1.02111,5.46833,5468.33
1.05125,5.47241,5472.41
1.08139,5.475720000000001,5475.72
1.11154,5.47829,5478.29
1.14168,5.4801400000000005,5480.14
1.17148,5.48124,5481.24
1.20121,5.481590000000001,5481.59
1.23094,5.48124,5481.24
1.26067,5.48025,5480.25
1.2904,5.47861,5478.61
1.32013,5.4763,5476.3
1.34985,5.473350000000001,5473.35
1.37959,5.46976,5469.76
1.40931,5.46554,5465.54
1.43904,5.46067,5460.67
1.46877,5.45516,5455.16
1.4985,5.44897,5448.97
1.5282,5.44207,5442.07
1.55847,5.43399,5433.99
1.58876,5.42511,5425.11
1.61905,5.41558,5415.58
1.64934,5.40537,5405.37
1.67964,5.39441,5394.41
1.70993,5.382689999999999,5382.69
1.74022,5.37017,5370.17
1.77052,5.35682,5356.82
1.80081,5.34246,5342.46
1.83111,5.32697,5326.97
1.8614,5.3104700000000005,5310.47
1.89169,5.29291,5292.91
1.92199,5.2743400000000005,5274.34
1.95228,5.2547,5254.7
1.98257,5.233890000000001,5233.89
2.01286,5.211930000000001,5211.93
2.04272,5.18879,5188.79
2.07259,5.16437,5164.37
2.10246,5.1386400000000005,5138.64
2.13232,5.1117,5111.7
2.16219,5.08369,5083.69
2.19231,5.0537600000000005,5053.76
2.22217,5.02289,5022.89
2.25234,4.98998,4989.98
2.28212,4.95599,4955.99
2.31244,4.91985,4919.85
2.34225,4.88232,4882.32
2.37226,4.84302,4843.02
2.40173,4.80297,4802.97
2.43207,4.75967,4759.67
2.46244,4.71467,4714.67
2.4923,4.669020000000001,4669.02
2.52129,4.6226400000000005,4622.64
2.5523,4.57186,4571.86
2.58256,4.52082,4520.82
2.61197,4.4695100000000005,4469.51
2.64156,4.41734,4417.34
2.67229,4.3610500000000005,4361.05
2.70264,4.30498,4304.98
2.73208,4.24933,4249.33
2.76122,4.193510000000001,4193.51
2.7925,4.133109999999999,4133.11
2.82252,4.07357,4073.57
2.85238,4.0148,4014.8
2.88092,3.9571,3957.1
2.91198,3.89533,3895.33
2.94268,3.83316,3833.16
2.97308,3.77262,3772.62
3.00272,3.71383,3713.83
