
                  X             Displacement          Force      

                0.                 0.                 3.12565    
              100.007E-06         30.0013E-03         1.07772E+03
              200.006E-06         60.0055E-03         2.17217E+03
              300.006E-06         89.9964E-03         3.31913E+03
              400.005E-06        120.E-03             4.02992E+03
              500.004E-06        150.008E-03          4.48529E+03
              600.004E-06        179.961E-03          4.86617E+03
              700.005E-06        209.913E-03          5.23409E+03
              800.006E-06        239.865E-03          5.50282E+03
              900.007E-06        269.784E-03          5.73299E+03
                1.00001E-03      299.685E-03          5.92333E+03
                1.10001E-03      329.586E-03          6.09034E+03
                1.20001E-03      359.487E-03          6.24269E+03
                1.30001E-03      389.388E-03          6.38358E+03
                1.40001E-03      419.289E-03          6.49534E+03
                1.50001E-03      449.19E-03           6.60874E+03
                1.60001E-03      479.091E-03          6.71624E+03
                1.70001E-03      508.992E-03          6.80255E+03
                1.80001E-03      538.893E-03          6.88612E+03
                1.90001E-03      568.794E-03          6.96803E+03
                2.E-03           598.804E-03          7.04473E+03
                2.10001E-03      628.948E-03          7.11751E+03
                2.2E-03          659.089E-03          7.18574E+03
                2.30001E-03      689.233E-03          7.25091E+03
                2.40001E-03      719.374E-03          7.31476E+03
                2.5E-03          749.514E-03          7.37598E+03
                2.60001E-03      779.659E-03          7.4329E+03 
                2.70001E-03      809.799E-03          7.48341E+03
                2.8E-03          839.939E-03          7.53164E+03
                2.90001E-03      870.084E-03          7.58285E+03
                3.00001E-03      900.225E-03          7.63119E+03
                3.1E-03          930.365E-03          7.67297E+03
                3.20001E-03      960.51E-03           7.71601E+03
                3.3E-03          990.65E-03           7.75937E+03
                3.40001E-03        1.02079            7.79609E+03
                3.50001E-03        1.05093            7.83632E+03
                3.6E-03            1.08108            7.87217E+03
                3.70001E-03        1.11122            7.90713E+03
                3.80001E-03        1.14136            7.94189E+03
                3.9E-03            1.1715             7.97355E+03
                4.00001E-03        1.20165            8.00603E+03
                4.10001E-03        1.23179            8.03575E+03
                4.2E-03            1.26193            8.06542E+03
                4.30001E-03        1.29207            8.09424E+03
                4.4E-03            1.32221            8.12074E+03
                4.50001E-03        1.35236            8.14857E+03
                4.60001E-03        1.3825             8.17283E+03
                4.7E-03            1.41264            8.19829E+03
                4.80001E-03        1.44278            8.22243E+03
                4.90001E-03        1.47292            8.2446E+03 
                5.E-03             1.50306            8.2678E+03 
                5.10001E-03        1.53321            8.28938E+03
                5.2E-03            1.56335            8.30951E+03
                5.30001E-03        1.59349            8.33012E+03
                5.40001E-03        1.62363            8.34999E+03
                5.5E-03            1.65377            8.36836E+03
                5.60001E-03        1.68392            8.38641E+03
                5.70001E-03        1.71406            8.40445E+03
                5.8E-03            1.7442             8.4216E+03 
                5.90001E-03        1.77434            8.43769E+03
                6.00001E-03        1.80448            8.45329E+03
                6.1E-03            1.83462            8.4687E+03 
                6.20001E-03        1.86477            8.48366E+03
                6.3E-03            1.89488            8.49791E+03
                6.40001E-03        1.92461            8.51146E+03
                6.50001E-03        1.95434            8.52446E+03
                6.6E-03            1.98406            8.53703E+03
                6.70001E-03        2.0138             8.54923E+03
                6.80001E-03        2.04352            8.56101E+03
                6.9E-03            2.07325            8.57228E+03
                7.00001E-03        2.10298            8.58302E+03
                7.10001E-03        2.13271            8.59325E+03
                7.2E-03            2.16244            8.60305E+03
                7.30001E-03        2.19217            8.61238E+03
                7.40001E-03        2.22287            8.62152E+03
                7.5E-03            2.25359            8.63029E+03
                7.60001E-03        2.28431            8.63861E+03
                7.70001E-03        2.31503            8.64643E+03
                7.8E-03            2.3451             8.65386E+03
                7.9E-03            2.37497            8.6609E+03 
                8.00001E-03        2.40484            8.66743E+03
                8.10001E-03        2.4347             8.67356E+03
                8.2E-03            2.46457            8.67924E+03
                8.30001E-03        2.49444            8.68451E+03
                8.40001E-03        2.5243             8.68938E+03
                8.5E-03            2.55417            8.69376E+03
                8.6E-03            2.58403            8.69775E+03
                8.70001E-03        2.6139             8.7013E+03 
                8.80001E-03        2.64377            8.70443E+03
                8.9E-03            2.67364            8.70714E+03
                9.E-03             2.7035             8.70936E+03
                9.10001E-03        2.73337            8.7112E+03 
                9.20001E-03        2.76307            8.71256E+03
                9.3E-03            2.79208            8.71346E+03
                9.40001E-03        2.8211             8.71391E+03
                9.50001E-03        2.85011            8.71387E+03
                9.6E-03            2.87912            8.71335E+03
                9.7E-03            2.90813            8.71235E+03
                9.80001E-03        2.93783            8.71083E+03
                9.9E-03            2.96891            8.7087E+03 
               10.E-03             3.                 8.70598E+03




