"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.66763,6667.63
0.216989,7.50028,7500.28
0.247965,7.8658,7865.8
0.278893,8.22339,8223.39
0.309818,8.48333,8483.33
0.340743,8.69766,8697.66
0.371668,8.904530000000001,8904.53
0.402593,9.0595,9059.5
0.433518,9.195780000000001,9195.78
0.464443,9.31289,9312.89
0.495368,9.41967,9419.67
0.526293,9.50552,9505.52
0.557218,9.56039,9560.39
0.588143,9.61523,9615.23
0.619185,9.643049999999999,9643.05
0.650358,9.665379999999999,9665.38
0.68153,9.67742,9677.42
0.712707,9.67817,9678.17
0.74388,9.67248,9672.48
0.775057,9.66222,9662.22
0.806229,9.64816,9648.16
0.837402,9.63194,9631.94
0.868579,9.613790000000002,9613.79
0.899751,9.59372,9593.72
0.930924,9.572090000000001,9572.09
0.962101,9.54909,9549.09
0.993273,9.52472,9524.72
1.02431,9.4992,9499.2
1.05528,9.47256,9472.56
1.08624,9.44496,9444.96
1.11721,9.4163,9416.3
1.14818,9.3865,9386.5
1.17915,9.35534,9355.34
1.21012,9.32256,9322.56
1.24108,9.28867,9288.67
1.27205,9.25348,9253.48
1.30302,9.21721,9217.21
1.33399,9.17949,9179.49
1.36495,9.14008,9140.08
1.39592,9.09905,9099.05
1.42689,9.05653,9056.53
1.45786,9.0124,9012.4
1.48882,8.96649,8966.49
1.51969,8.91885,8918.85
1.5508,8.86896,8868.96
1.58168,8.8175,8817.5
1.61284,8.76363,8763.63
1.6436,8.70809,8708.09
1.67482,8.649270000000001,8649.27
1.70566,8.588120000000002,8588.12
1.7368,8.52374,8523.74
1.76774,8.45716,8457.16
1.79876,8.387350000000001,8387.35
1.82979,8.31443,8314.43
1.86068,8.2386,8238.6
1.89184,8.15866,8158.66
1.92257,8.07663,8076.63
1.95385,7.98994,7989.94
1.98457,7.901560000000001,7901.56
2.01589,7.80818,7808.18
2.04639,7.7138,7713.8
2.07793,7.614380000000001,7614.38
2.10841,7.5149,7514.9
2.1398,7.41066,7410.66
2.17053,7.30605,7306.05
2.20171,7.197979999999999,7197.98
2.2327,7.08941,7089.41
2.26352,6.97959,6979.59
2.29481,6.86704,6867.04
2.32544,6.75612,6756.12
2.35667,6.64236,6642.36
2.38794,6.53003,6530.03
2.41806,6.419810000000001,6419.81
2.45004,6.30594,6305.94
2.48069,6.194590000000001,6194.59
2.51033,6.08849,6088.49
2.53913,5.98649,5986.49
2.56953,5.881,5881.0
2.60245,5.77028,5770.28
2.63428,5.664479999999999,5664.48
2.66536,5.56338,5563.38
2.69519,5.47071,5470.71
2.72445,5.38223,5382.23
2.7537,5.296810000000001,5296.81
2.78296,5.21567,5215.67
2.81652,5.12688,5126.88
2.84879,5.04407,5044.07
2.88207,4.973680000000001,4973.68
2.91332,4.92797,4927.97
2.94404,4.897,4897.0
2.97476,4.8677600000000005,4867.76
3.00474,4.83797,4837.97
3.03291,4.8106800000000005,4810.68
3.06107,4.78192,4781.92
3.08923,4.7541,4754.1
