"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.120005,4.25807,4258.07
0.150013,5.4341099999999996,5434.11
0.179965,5.99324,5993.24
0.209917,6.4464,6446.4
0.23987,6.791180000000001,6791.18
0.269816,7.05766,7057.66
0.299717,7.28569,7285.69
0.329613,7.43459,7434.59
0.359514,7.57143,7571.43
0.389415,7.69345,7693.45
0.419317,7.7989,7798.9
0.449218,7.89469,7894.69
0.479119,7.96887,7968.87
0.50902,8.049050000000001,8049.05
0.538921,8.11002,8110.02
0.568822,8.17187,8171.87
0.598836,8.22925,8229.25
0.628976,8.281709999999999,8281.71
0.659121,8.32748,8327.48
0.689261,8.37081,8370.81
0.719402,8.411430000000001,8411.43
0.749546,8.448920000000001,8448.92
0.779687,8.48335,8483.35
0.809831,8.51456,8514.56
0.839972,8.543360000000002,8543.36
0.870112,8.57149,8571.49
0.900257,8.598360000000001,8598.36
0.930397,8.62174,8621.74
0.960537,8.64409,8644.09
0.990682,8.66585,8665.85
1.02082,8.68443,8684.43
1.05096,8.7032,8703.2
1.08111,8.71949,8719.49
1.11125,8.735280000000001,8735.28
1.14139,8.74931,8749.31
1.17153,8.76266,8762.66
1.20167,8.774360000000001,8774.36
1.23182,8.78561,8785.61
1.26196,8.79528,8795.28
1.2921,8.80418,8804.18
1.32224,8.81226,8812.26
1.35232,8.819049999999999,8819.05
1.38204,8.825040000000001,8825.04
1.41178,8.830219999999999,8830.22
1.4415,8.834370000000002,8834.37
1.47124,8.8376,8837.6
1.50096,8.840010000000001,8840.01
1.53089,8.8416,8841.6
1.56119,8.84225,8842.25
1.59148,8.841790000000001,8841.79
1.62178,8.8404,8840.4
1.65207,8.838090000000001,8838.09
1.68236,8.83484,8834.84
1.71266,8.83069,8830.69
1.74295,8.8256,8825.6
1.77324,8.81959,8819.59
1.80353,8.81264,8812.64
1.83383,8.80475,8804.75
1.86412,8.79591,8795.91
1.89441,8.78605,8786.05
1.92471,8.77521,8775.21
1.95464,8.76285,8762.85
1.9845,8.74929,8749.29
2.01437,8.73476,8734.76
2.04424,8.7192,8719.2
2.0741,8.7026,8702.6
2.10397,8.684780000000002,8684.78
2.13384,8.66574,8665.74
2.1637,8.64542,8645.42
2.19357,8.62368,8623.68
2.22344,8.60015,8600.15
2.2533,8.57502,8575.02
2.28317,8.54826,8548.26
2.31304,8.5199,8519.9
2.3429,8.48983,8489.83
2.37277,8.45803,8458.03
2.40264,8.424299999999999,8424.3
2.4325,8.38859,8388.59
2.46237,8.35087,8350.87
2.49224,8.311110000000001,8311.11
2.5221,8.26937,8269.37
2.55137,8.22568,8225.68
2.582,8.17795,8177.95
2.61218,8.12774,8127.74
2.64209,8.075800000000001,8075.8
2.67135,8.02218,8022.18
2.70188,7.96328,7963.28
2.73211,7.90225,7902.25
2.76165,7.83979,7839.79
2.79151,7.77331,7773.31
2.82216,7.70244,7702.44
2.85202,7.63007,7630.07
2.88114,7.556439999999999,7556.44
2.91193,7.47645,7476.45
2.94218,7.394430000000001,7394.43
2.97181,7.31181,7311.81
3.00099,7.2285699999999995,7228.57
