"displacement,mm","force,kN","force,N"
0.0,0.0028344399999999997,2.83444
0.0109994,1.32212,1322.12
0.0219971,2.56764,2567.64
0.0329979,3.84633,3846.33
0.0440047,5.1669,5166.9
0.0550058,6.409140000000001,6409.14
0.066004,7.63105,7631.05
0.0770094,8.9267,8926.7
0.0879884,10.191,10191.0
0.0989676,11.3796,11379.6
0.109947,12.616700000000002,12616.7
0.120926,13.890799999999999,13890.8
0.131905,15.132299999999999,15132.3
0.142884,16.352700000000002,16352.7
0.153865,17.5516,17551.6
0.164844,18.742700000000003,18742.7
0.175823,19.9281,19928.1
0.186802,21.0688,21068.8
0.197782,22.1463,22146.3
0.208785,23.198400000000003,23198.4
0.21976,24.168,24168.0
0.230683,25.0281,25028.1
0.241608,25.7878,25787.8
0.252531,26.613200000000003,26613.2
0.263455,27.3855,27385.5
0.27438,28.0364,28036.4
0.285305,28.676900000000003,28676.9
0.296384,29.3012,29301.2
0.307499,29.8031,29803.1
0.318615,30.2799,30279.9
0.329731,30.683400000000002,30683.4
0.340736,30.9857,30985.7
0.35174,31.159299999999998,31159.3
0.362743,31.1813,31181.3
0.373747,31.148200000000003,31148.2
0.38475,31.094900000000003,31094.9
0.395754,31.027400000000004,31027.4
0.406757,30.956500000000002,30956.5
0.417761,30.8858,30885.8
0.428766,30.806700000000003,30806.7
0.439885,30.7237,30723.7
0.45097,30.639200000000002,30639.2
0.462056,30.5513,30551.3
0.473141,30.4601,30460.1
0.484227,30.3667,30366.7
0.495314,30.2697,30269.7
0.506319,30.1706,30170.6
0.517292,30.0687,30068.7
0.528262,29.9641,29964.1
0.539234,29.8566,29856.6
0.550206,29.7464,29746.4
0.561176,29.6333,29633.3
0.572149,29.5173,29517.3
0.583119,29.398200000000003,29398.2
0.594091,29.276,29276.0
0.604889,29.1505,29150.5
0.615631,29.0215,29021.5
0.62655,28.887,28887.0
0.63769,28.746000000000002,28746.0
0.648831,28.601,28601.0
0.659973,28.452,28452.0
0.671112,28.298900000000003,28298.9
0.682254,28.141000000000002,28141.0
0.693395,27.9782,27978.2
0.704535,27.810200000000002,27810.2
0.715676,27.636599999999998,27636.6
0.726752,27.4576,27457.6
0.737738,27.2739,27273.9
0.748728,27.084,27084.0
0.759762,26.8869,26886.9
0.770673,26.6858,26685.8
0.781765,26.4752,26475.2
0.792699,26.2611,26261.1
0.803772,26.038,26038.0
0.814739,25.8103,25810.3
0.825793,25.5742,25574.2
0.836742,25.332700000000003,25332.7
0.847762,25.082900000000002,25082.9
0.858711,24.8281,24828.1
0.869763,24.5645,24564.5
0.880573,24.300400000000003,24300.4
0.891263,24.0329,24032.9
0.902669,23.739700000000003,23739.7
0.913812,23.4468,23446.8
0.924722,23.154700000000002,23154.7
0.935388,22.863599999999998,22863.6
0.946434,22.5543,22554.3
0.957836,22.2302,22230.2
0.969032,21.9086,21908.6
0.979832,21.59,21590.0
0.990448,21.2743,21274.3
1.00118,20.951900000000002,20951.9
1.01307,20.598599999999998,20598.6
1.02404,20.2502,20250.2
1.03501,19.9102,19910.2
1.04599,19.5728,19572.8
1.05657,19.240900000000003,19240.9
1.06675,18.910700000000002,18910.7
1.07849,18.5377,18537.7
1.09022,18.1732,18173.2
1.10149,17.8178,17817.8
