"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.120005,4.25807,4258.07
0.150013,5.2467,5246.7
0.179965,5.72041,5720.41
0.209917,6.197220000000001,6197.22
0.23987,6.51555,6515.55
0.269801,6.722300000000001,6722.3
0.299702,6.9376999999999995,6937.7
0.329598,7.083270000000001,7083.27
0.359499,7.216810000000001,7216.81
0.389401,7.3406899999999995,7340.69
0.419302,7.44986,7449.86
0.449203,7.5356499999999995,7535.65
0.479104,7.62634,7626.34
0.509005,7.69441,7694.41
0.538906,7.77048,7770.48
0.568807,7.834960000000001,7834.96
0.598821,7.88999,7889.99
0.628961,7.94415,7944.15
0.659106,7.99471,7994.71
0.689246,8.04205,8042.05
0.719387,8.08643,8086.43
0.749531,8.12801,8128.01
0.779672,8.16782,8167.82
0.809816,8.2051,8205.1
0.839957,8.23869,8238.69
0.870097,8.269129999999999,8269.13
0.900242,8.29947,8299.47
0.930382,8.32878,8328.78
0.960522,8.35408,8354.08
0.990667,8.37947,8379.47
1.02081,8.40331,8403.31
1.05095,8.42468,8424.68
1.08109,8.44638,8446.38
1.11123,8.46517,8465.17
1.14138,8.484350000000001,8484.35
1.17152,8.50096,8500.96
1.20166,8.517700000000001,8517.7
1.2318,8.53267,8532.67
1.26194,8.54674,8546.74
1.29208,8.56031,8560.31
1.32223,8.57229,8572.29
1.35237,8.58383,8583.83
1.38251,8.59449,8594.49
1.41265,8.603959999999999,8603.96
1.44279,8.6128,8612.8
1.47256,8.620940000000001,8620.94
1.50229,8.62814,8628.14
1.53201,8.63448,8634.48
1.56174,8.64016,8640.16
1.59147,8.64514,8645.14
1.6212,8.64935,8649.35
1.65112,8.65283,8652.83
1.68141,8.65558,8655.58
1.71171,8.65756,8657.56
1.742,8.658790000000002,8658.79
1.77229,8.65926,8659.26
1.80247,8.65889,8658.89
1.83234,8.6576,8657.6
1.86221,8.655479999999999,8655.48
1.89207,8.652600000000001,8652.6
1.92194,8.648950000000001,8648.95
1.95181,8.644459999999999,8644.46
1.98167,8.63922,8639.22
2.01154,8.63311,8633.11
2.04141,8.62624,8626.24
2.07128,8.618500000000001,8618.5
2.10114,8.609969999999999,8609.97
2.13101,8.600520000000001,8600.52
2.16088,8.590209999999999,8590.21
2.19074,8.57898,8578.98
2.22061,8.5662,8566.2
2.25047,8.55253,8552.53
2.28034,8.537930000000001,8537.93
2.31021,8.52249,8522.49
2.34007,8.50597,8505.97
2.36994,8.48832,8488.32
2.39981,8.46958,8469.58
2.42967,8.44971,8449.71
2.45954,8.42843,8428.43
2.48941,8.40551,8405.51
2.51927,8.38107,8381.07
2.54914,8.355129999999999,8355.13
2.57901,8.32758,8327.58
2.60888,8.298459999999999,8298.46
2.63874,8.267629999999999,8267.63
2.66861,8.23505,8235.05
2.69848,8.200610000000001,8200.61
2.72834,8.16416,8164.16
2.75791,8.12582,8125.82
2.78692,8.08559,8085.59
2.81774,8.04112,8041.12
2.84796,7.99449,7994.49
2.87793,7.9462,7946.2
2.90719,7.89618,7896.18
2.93758,7.84174,7841.74
2.968,7.7845699999999995,7784.57
2.99754,7.72588,7725.88
