
                  X             Displacement          Force      

                0.                 0.                 2.83444    
              100.001E-06         10.9994E-03         1.32212E+03
              200.012E-06         21.997E-03          2.54189E+03
              300.011E-06         32.9985E-03         3.0645E+03 
              400.009E-06         43.9914E-03         3.32788E+03
              500.E-06            54.9912E-03         3.51614E+03
              600.007E-06         65.9837E-03         3.65754E+03
              700.004E-06         77.0097E-03         3.77653E+03
              800.002E-06         88.0086E-03         3.86065E+03
              900.013E-06         99.009E-03          3.92898E+03
                1.E-03           110.015E-03          3.98102E+03
                1.10001E-03      121.035E-03          4.02381E+03
                1.2E-03          132.053E-03          4.06164E+03
                1.30001E-03      143.073E-03          4.09459E+03
                1.4E-03          154.092E-03          4.12612E+03
                1.50001E-03      165.057E-03          4.15559E+03
                1.6E-03          176.02E-03           4.1833E+03 
                1.70001E-03      186.984E-03          4.20949E+03
                1.80001E-03      197.963E-03          4.23406E+03
                1.90001E-03      209.022E-03          4.2586E+03 
                2.00001E-03      220.052E-03          4.28191E+03
                2.10001E-03      231.055E-03          4.30435E+03
                2.20001E-03      242.059E-03          4.32633E+03
                2.30001E-03      253.062E-03          4.34736E+03
                2.40001E-03      264.065E-03          4.3681E+03 
                2.50001E-03      275.069E-03          4.3883E+03 
                2.60001E-03      286.072E-03          4.40809E+03
                2.70001E-03      297.076E-03          4.42735E+03
                2.80001E-03      308.056E-03          4.44612E+03
                2.90001E-03      318.947E-03          4.46444E+03
                3.00001E-03      329.838E-03          4.48236E+03
                3.10001E-03      340.729E-03          4.49996E+03
                3.20001E-03      351.621E-03          4.51735E+03
                3.3E-03          362.633E-03          4.53455E+03
                3.40001E-03      373.72E-03           4.55139E+03
                3.50001E-03      384.806E-03          4.56802E+03
                3.6E-03          395.891E-03          4.58441E+03
                3.70001E-03      406.977E-03          4.60045E+03
                3.8E-03          418.062E-03          4.6162E+03 
                3.90001E-03      429.148E-03          4.63179E+03
                4.00001E-03      440.216E-03          4.64703E+03
                4.1E-03          451.187E-03          4.66215E+03
                4.20001E-03      462.159E-03          4.67697E+03
                4.3E-03          473.129E-03          4.69159E+03
                4.40001E-03      484.102E-03          4.70599E+03
                4.5E-03          495.072E-03          4.72015E+03
                4.60001E-03      506.044E-03          4.73416E+03
                4.70001E-03      517.017E-03          4.74793E+03
                4.8E-03          527.987E-03          4.76156E+03
                4.90001E-03      538.959E-03          4.77497E+03
                5.E-03           549.93E-03           4.7882E+03 
                5.10001E-03      560.902E-03          4.80126E+03
                5.20001E-03      571.873E-03          4.81415E+03
                5.3E-03          582.844E-03          4.82693E+03
                5.40001E-03      593.816E-03          4.83953E+03
                5.5E-03          604.786E-03          4.85201E+03
                5.60001E-03      615.759E-03          4.86435E+03
                5.7E-03          626.73E-03           4.8765E+03 
                5.80001E-03      637.702E-03          4.88852E+03
                5.90001E-03      648.674E-03          4.90043E+03
                6.E-03           659.645E-03          4.91219E+03
                6.10001E-03      670.568E-03          4.92382E+03
                6.2E-03          681.31E-03           4.93532E+03
                6.30001E-03      692.054E-03          4.94672E+03
                6.40001E-03      702.797E-03          4.95799E+03
                6.5E-03          713.539E-03          4.96916E+03
                6.60001E-03      724.283E-03          4.98024E+03
                6.7E-03          735.025E-03          4.99119E+03
                6.80001E-03      745.768E-03          5.00205E+03
                6.9E-03          756.889E-03          5.01319E+03
                7.00001E-03      768.029E-03          5.02424E+03
                7.10001E-03      779.171E-03          5.03518E+03
                7.2E-03          790.31E-03           5.04602E+03
                7.30001E-03      801.452E-03          5.05677E+03
                7.40001E-03      812.593E-03          5.06743E+03
                7.5E-03          823.733E-03          5.07797E+03
                7.60001E-03      834.874E-03          5.08843E+03
                7.7E-03          846.015E-03          5.09879E+03
                7.8E-03          857.155E-03          5.10906E+03
                7.9E-03          867.948E-03          5.11891E+03
                8.00001E-03      878.692E-03          5.12864E+03
                8.1E-03          889.434E-03          5.13828E+03
                8.20001E-03      900.177E-03          5.14785E+03
                8.3E-03          910.919E-03          5.15734E+03
                8.40001E-03      921.662E-03          5.16675E+03
                8.50001E-03      932.406E-03          5.17609E+03
                8.6E-03          943.149E-03          5.18535E+03
                8.70001E-03      953.892E-03          5.19457E+03
                8.8E-03          964.634E-03          5.2037E+03 
                8.90001E-03      975.376E-03          5.21276E+03
                9.00001E-03      986.119E-03          5.22176E+03
                9.1E-03          996.862E-03          5.23069E+03
                9.20001E-03        1.00745            5.23955E+03
                9.3E-03            1.01797            5.24835E+03
                9.40001E-03        1.02848            5.25709E+03
                9.5E-03            1.039              5.26576E+03
                9.60001E-03        1.04951            5.27436E+03
                9.70001E-03        1.06009            5.28298E+03
                9.8E-03            1.07142            5.29213E+03
                9.9E-03            1.08274            5.30121E+03
               10.E-03             1.09406            5.31023E+03




