"displacement,mm","force,kN","force,N"
0.0,0.00416753,4.16753
0.020001,1.43707,1437.07
0.0400051,2.90051,2900.51
0.0599947,4.20395,4203.95
0.0799874,4.34135,4341.35
0.0999812,4.429939999999999,4429.94
0.119975,4.50049,4500.49
0.139949,4.560270000000001,4560.27
0.159917,4.63513,4635.13
0.179886,4.685300000000001,4685.3
0.199854,4.73328,4733.28
0.219822,4.779170000000001,4779.17
0.23979,4.821899999999999,4821.9
0.259758,4.86096,4860.96
0.279723,4.89651,4896.51
0.299692,4.92998,4929.98
0.31966,4.961810000000001,4961.81
0.339628,4.99113,4991.13
0.359596,5.01904,5019.04
0.379564,5.04542,5045.42
0.399608,5.0705100000000005,5070.51
0.419739,5.09444,5094.44
0.439867,5.11714,5117.14
0.459995,5.1388300000000005,5138.83
0.480126,5.159470000000001,5159.47
0.500254,5.179189999999999,5179.19
0.520476,5.19812,5198.12
0.54071,5.216270000000001,5216.27
0.560941,5.23371,5233.71
0.581172,5.25051,5250.51
0.601406,5.26669,5266.69
0.621532,5.28233,5282.33
0.64156,5.2974499999999995,5297.45
0.661585,5.31211,5312.11
0.681609,5.32634,5326.34
0.701637,5.3401499999999995,5340.15
0.721662,5.35358,5353.58
0.741687,5.36665,5366.65
0.761714,5.37938,5379.38
0.781739,5.3918,5391.8
0.801764,5.4039,5403.9
0.821791,5.4157399999999996,5415.74
0.841816,5.42731,5427.31
0.861844,5.43861,5438.61
0.881869,5.44972,5449.72
0.901893,5.46056,5460.56
0.921921,5.47118,5471.18
0.941946,5.48161,5481.61
0.96197,5.49183,5491.83
0.981998,5.50186,5501.86
1.00202,5.51174,5511.74
1.02222,5.52145,5521.45
1.04245,5.53101,5531.01
1.06268,5.54039,5540.39
1.08292,5.54962,5549.62
1.10315,5.5587,5558.7
1.12338,5.56761,5567.61
1.14361,5.57641,5576.41
1.16384,5.58507,5585.07
1.18407,5.59363,5593.63
1.20431,5.60205,5602.05
1.22454,5.61036,5610.36
1.24477,5.61853,5618.53
1.26501,5.6266099999999994,5626.61
1.28524,5.63457,5634.57
1.30547,5.64244,5642.44
1.3257,5.650180000000001,5650.18
1.34593,5.6578100000000004,5657.81
1.36617,5.66537,5665.37
1.3864,5.67282,5672.82
1.40663,5.68019,5680.19
1.42686,5.68746,5687.46
1.44709,5.69466,5694.66
1.46733,5.70176,5701.76
1.48756,5.70878,5708.78
1.50779,5.71572,5715.72
1.52803,5.72258,5722.58
1.54811,5.7293400000000005,5729.34
1.56792,5.73601,5736.01
1.5879,5.742649999999999,5742.65
1.60838,5.74938,5749.38
1.62886,5.75603,5756.03
1.64934,5.76257,5762.57
1.66982,5.76903,5769.03
1.6903,5.77544,5775.44
1.71078,5.78174,5781.74
1.73126,5.78795,5787.95
1.75174,5.79412,5794.12
1.77222,5.80023,5800.23
1.7927,5.8062700000000005,5806.27
1.81318,5.81224,5812.24
1.83366,5.81815,5818.15
1.85414,5.82398,5823.98
1.87462,5.82974,5829.74
1.8951,5.83545,5835.45
1.91558,5.84109,5841.09
1.93606,5.8466499999999995,5846.65
1.95654,5.852180000000001,5852.18
1.97702,5.85766,5857.66
1.9975,5.86307,5863.07
2.01798,5.86843,5868.43
