"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.120005,4.25807,4258.07
0.150013,5.23439,5234.39
0.179965,5.71261,5712.61
0.209917,6.13957,6139.57
0.23987,6.37007,6370.07
0.269857,6.5199300000000004,6519.93
0.299795,6.65702,6657.02
0.329691,6.7603599999999995,6760.36
0.359592,6.84286,6842.86
0.389493,6.921060000000001,6921.06
0.419395,6.980770000000001,6980.77
0.449296,7.037520000000001,7037.52
0.479197,7.080550000000001,7080.55
0.509098,7.122260000000001,7122.26
0.538999,7.15962,7159.62
0.5689,7.192670000000001,7192.67
0.598914,7.223020000000001,7223.02
0.629054,7.25024,7250.24
0.659199,7.275180000000001,7275.18
0.689339,7.29738,7297.38
0.719479,7.31586,7315.86
0.749624,7.333,7333.0
0.779765,7.34933,7349.33
0.809909,7.362439999999999,7362.44
0.84005,7.375050000000001,7375.05
0.87019,7.38545,7385.45
0.900335,7.39496,7394.96
0.930475,7.40266,7402.66
0.960615,7.4095699999999995,7409.57
0.99076,7.41485,7414.85
1.0209,7.41916,7419.16
1.05104,7.422359999999999,7422.36
1.08119,7.42417,7424.17
1.11133,7.42498,7424.98
1.14147,7.42471,7424.71
1.17161,7.42335,7423.35
1.20175,7.42099,7420.99
1.2319,7.41762,7417.62
1.26204,7.413250000000001,7413.25
1.29218,7.4078800000000005,7407.88
1.32201,7.40153,7401.53
1.35173,7.39419,7394.19
1.38146,7.38572,7385.72
1.41119,7.37587,7375.87
1.44092,7.36499,7364.99
1.47065,7.3532,7353.2
1.50038,7.34041,7340.41
1.53011,7.326600000000001,7326.6
1.55984,7.31165,7311.65
1.58957,7.29563,7295.63
1.61929,7.27844,7278.44
1.64902,7.259810000000001,7259.81
1.67875,7.23974,7239.74
1.70848,7.21825,7218.25
1.73821,7.19542,7195.42
1.76794,7.17124,7171.24
1.79767,7.14566,7145.66
1.8274,7.11859,7118.59
1.85713,7.090050000000001,7090.05
1.88686,7.05982,7059.82
1.91658,7.02791,7027.91
1.94643,6.99396,6993.96
1.97673,6.95753,6957.53
2.00702,6.91938,6919.38
2.03691,6.87979,6879.79
2.06697,6.83794,6837.94
2.09699,6.79431,6794.31
2.12699,6.74799,6747.99
2.15677,6.70011,6700.11
2.18711,6.64908,6649.08
2.21689,6.5962700000000005,6596.27
2.24685,6.540979999999999,6540.98
2.27708,6.4829300000000005,6482.93
2.30678,6.42297,6422.97
2.33696,6.35961,6359.61
2.36675,6.295140000000001,6295.14
2.39607,6.22885,6228.85
2.42689,6.15726,6157.26
2.45715,6.08521,6085.21
2.48633,6.01297,6012.97
2.51631,5.93762,5937.62
2.54702,5.85795,5857.95
2.57697,5.77857,5778.57
2.60642,5.69972,5699.72
2.63611,5.6176,5617.6
2.66725,5.53155,5531.55
2.69712,5.44671,5446.71
2.72677,5.36311,5363.11
2.75522,5.28083,5280.83
2.78675,5.191680000000001,5191.68
2.81715,5.103350000000001,5103.35
2.84754,5.0167600000000006,5016.76
2.87685,4.93223,4932.23
2.90565,4.84989,4849.89
2.93538,4.76683,4766.83
2.96646,4.67737,4677.37
2.99755,4.590140000000001,4590.14
