
                  X             Displacement          Force      

                0.                 0.                 4.16753    
              100.007E-06         20.001E-03          1.43707E+03
              200.006E-06         40.0051E-03         2.90051E+03
              300.006E-06         59.9947E-03         4.43098E+03
              400.007E-06         79.9874E-03         5.68307E+03
              500.008E-06         99.9768E-03         7.26608E+03
              600.008E-06        119.945E-03          7.73671E+03
              700.009E-06        139.913E-03          8.07148E+03
              800.01E-06         159.881E-03          8.254E+03  
              900.011E-06        179.849E-03          8.44994E+03
                1.00001E-03      199.818E-03          8.61535E+03
                1.10001E-03      219.786E-03          8.76825E+03
                1.20001E-03      239.754E-03          8.9041E+03 
                1.30001E-03      259.722E-03          9.03259E+03
                1.4E-03          279.687E-03          9.16028E+03
                1.5E-03          299.655E-03          9.27327E+03
                1.6E-03          319.624E-03          9.3826E+03 
                1.7E-03          339.592E-03          9.48664E+03
                1.8E-03          359.56E-03           9.58264E+03
                1.9E-03          379.528E-03          9.67361E+03
                2.E-03           399.572E-03          9.76221E+03
                2.10001E-03      419.703E-03          9.84743E+03
                2.20001E-03      439.831E-03          9.92754E+03
                2.3E-03          459.958E-03         10.0047E+03 
                2.40001E-03      480.089E-03         10.0786E+03 
                2.50001E-03      500.217E-03         10.1489E+03 
                2.6E-03          520.248E-03         10.2162E+03 
                2.70001E-03      540.275E-03         10.2803E+03 
                2.80001E-03      560.3E-03           10.341E+03  
                2.9E-03          580.325E-03         10.3993E+03 
                3.00001E-03      600.353E-03         10.456E+03  
                3.1E-03          620.377E-03         10.51E+03   
                3.20001E-03      640.405E-03         10.5606E+03 
                3.30001E-03      660.43E-03          10.6101E+03 
                3.4E-03          680.454E-03         10.6573E+03 
                3.50001E-03      700.482E-03         10.7017E+03 
                3.60001E-03      720.507E-03         10.7451E+03 
                3.7E-03          740.532E-03         10.7858E+03 
                3.80001E-03      760.559E-03         10.8257E+03 
                3.90001E-03      780.584E-03         10.8629E+03 
                4.E-03           800.609E-03         10.8992E+03 
                4.10001E-03      820.636E-03         10.9334E+03 
                4.2E-03          840.661E-03         10.9666E+03 
                4.30001E-03      860.689E-03         10.9979E+03 
                4.40001E-03      880.713E-03         11.028E+03  
                4.5E-03          900.738E-03         11.0569E+03 
                4.60001E-03      920.766E-03         11.0843E+03 
                4.70001E-03      940.791E-03         11.1107E+03 
                4.8E-03          960.815E-03         11.1358E+03 
                4.90001E-03      980.843E-03         11.1596E+03 
                5.00001E-03        1.00087           11.1826E+03 
                5.1E-03            1.02105           11.2046E+03 
                5.20001E-03        1.04128           11.2254E+03 
                5.3E-03            1.06151           11.2455E+03 
                5.40001E-03        1.08175           11.2647E+03 
                5.50001E-03        1.10198           11.283E+03  
                5.6E-03            1.12221           11.3004E+03 
                5.70001E-03        1.14245           11.3172E+03 
                5.80001E-03        1.16268           11.3333E+03 
                5.9E-03            1.18291           11.3488E+03 
                6.00001E-03        1.20314           11.3635E+03 
                6.1E-03            1.22337           11.3776E+03 
                6.20001E-03        1.24361           11.3912E+03 
                6.30001E-03        1.26384           11.4042E+03 
                6.4E-03            1.28407           11.4168E+03 
                6.50001E-03        1.3043            11.4288E+03 
                6.60001E-03        1.32453           11.4404E+03 
                6.7E-03            1.34477           11.4515E+03 
                6.80001E-03        1.365             11.4622E+03 
                6.90001E-03        1.38523           11.4725E+03 
                7.E-03             1.40546           11.4824E+03 
                7.10001E-03        1.42545           11.492E+03  
                7.2E-03            1.44527           11.5012E+03 
                7.30001E-03        1.46509           11.5101E+03 
                7.40001E-03        1.48491           11.5187E+03 
                7.5E-03            1.50473           11.527E+03  
                7.60001E-03        1.52455           11.535E+03  
                7.70001E-03        1.54437           11.5427E+03 
                7.8E-03            1.56418           11.5501E+03 
                7.90001E-03        1.58458           11.5575E+03 
                8.E-03             1.60506           11.5647E+03 
                8.1E-03            1.62554           11.5716E+03 
                8.20001E-03        1.64602           11.5783E+03 
                8.30001E-03        1.6665            11.5847E+03 
                8.4E-03            1.68698           11.591E+03  
                8.5E-03            1.70746           11.597E+03  
                8.60001E-03        1.72794           11.6028E+03 
                8.70001E-03        1.74842           11.6084E+03 
                8.8E-03            1.76856           11.6139E+03 
                8.90001E-03        1.78862           11.6191E+03 
                9.00001E-03        1.80867           11.6242E+03 
                9.1E-03            1.82872           11.6291E+03 
                9.2E-03            1.84878           11.6338E+03 
                9.30001E-03        1.86883           11.6384E+03 
                9.40001E-03        1.88888           11.6428E+03 
                9.5E-03            1.90894           11.647E+03  
                9.60001E-03        1.92899           11.6511E+03 
                9.70001E-03        1.94904           11.655E+03  
                9.8E-03            1.9691            11.6589E+03 
                9.9E-03            1.98915           11.6625E+03 
               10.E-03             2.0092            11.666E+03  




