
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.45697E+03
              200.E-06            28.003E-03          4.67605E+03
              300.004E-06         42.0049E-03         6.23503E+03
              400.008E-06         55.9993E-03         7.44529E+03
              500.004E-06         69.9859E-03         8.51307E+03
              600.006E-06         84.0034E-03         9.33666E+03
              700.008E-06         98.0209E-03         9.97925E+03
              800.001E-06        112.037E-03         10.398E+03  
              900.003E-06        126.061E-03         10.6572E+03 
                1.00001E-03      140.098E-03         10.7779E+03 
                1.1E-03          154.068E-03         10.8321E+03 
                1.2E-03          168.039E-03         10.8568E+03 
                1.30001E-03      182.011E-03         10.8677E+03 
                1.4E-03          195.981E-03         10.8722E+03 
                1.50001E-03      209.952E-03         10.8725E+03 
                1.6E-03          223.922E-03         10.8694E+03 
                1.70001E-03      237.893E-03         10.864E+03  
                1.8E-03          251.843E-03         10.8567E+03 
                1.90001E-03      265.736E-03         10.8477E+03 
                2.E-03           279.628E-03         10.8373E+03 
                2.10001E-03      293.521E-03         10.8257E+03 
                2.2E-03          307.413E-03         10.813E+03  
                2.30001E-03      321.306E-03         10.7993E+03 
                2.4E-03          335.198E-03         10.7845E+03 
                2.50001E-03      349.092E-03         10.7687E+03 
                2.6E-03          362.984E-03         10.7521E+03 
                2.70001E-03      376.877E-03         10.7347E+03 
                2.8E-03          390.77E-03          10.7164E+03 
                2.9E-03          404.663E-03         10.6973E+03 
                3.00001E-03      418.556E-03         10.6774E+03 
                3.1E-03          432.448E-03         10.6568E+03 
                3.20001E-03      446.341E-03         10.6353E+03 
                3.3E-03          460.233E-03         10.6131E+03 
                3.40001E-03      474.126E-03         10.5902E+03 
                3.5E-03          488.018E-03         10.5667E+03 
                3.60001E-03      501.949E-03         10.5428E+03 
                3.7E-03          515.998E-03         10.5182E+03 
                3.80001E-03      530.047E-03         10.4931E+03 
                3.9E-03          544.095E-03         10.4674E+03 
                4.E-03           558.473E-03         10.4404E+03 
                4.10001E-03      572.587E-03         10.4128E+03 
                4.2E-03          586.666E-03         10.3847E+03 
                4.30001E-03      600.747E-03         10.3561E+03 
                4.4E-03          614.826E-03         10.327E+03  
                4.5E-03          628.906E-03         10.2975E+03 
                4.60001E-03      642.987E-03         10.2677E+03 
                4.7E-03          657.066E-03         10.2374E+03 
                4.80001E-03      671.147E-03         10.2068E+03 
                4.9E-03          685.227E-03         10.1759E+03 
                5.00001E-03      699.307E-03         10.1446E+03 
                5.1E-03          713.387E-03         10.1129E+03 
                5.2E-03          727.467E-03         10.0809E+03 
                5.30001E-03      741.547E-03         10.0486E+03 
                5.4E-03          755.627E-03         10.016E+03  
                5.50001E-03      769.707E-03          9.98299E+03
                5.6E-03          783.787E-03          9.94975E+03
                5.7E-03          797.867E-03          9.91623E+03
                5.80001E-03      811.947E-03          9.88243E+03
                5.9E-03          826.027E-03          9.84831E+03
                6.00001E-03      840.107E-03          9.81396E+03
                6.1E-03          854.187E-03          9.77936E+03
                6.20001E-03      868.268E-03          9.7445E+03 
                6.3E-03          882.347E-03          9.70952E+03
                6.4E-03          896.426E-03          9.67425E+03
                6.50001E-03      910.507E-03          9.63873E+03
                6.6E-03          924.586E-03          9.60312E+03
                6.70001E-03      938.667E-03          9.5673E+03 
                6.8E-03          952.746E-03          9.5313E+03 
                6.9E-03          966.827E-03          9.49525E+03
                7.00001E-03      980.907E-03          9.45906E+03
                7.1E-03          994.987E-03          9.42273E+03
                7.20001E-03        1.00907            9.38629E+03
                7.30001E-03        1.02297            9.29039E+03
                7.4E-03            1.03653            9.30037E+03
                7.5E-03            1.05008            9.26858E+03
                7.6E-03            1.06363            9.24735E+03
                7.70001E-03        1.07719            9.20617E+03
                7.8E-03            1.09074            9.15411E+03
                7.9E-03            1.10503            9.1325E+03 
                8.E-03             1.11943            9.08079E+03
                8.10001E-03        1.13383            9.04819E+03
                8.2E-03            1.14823            9.01039E+03
                8.3E-03            1.16263            8.96561E+03
                8.4E-03            1.17703            8.93771E+03
                8.50001E-03        1.19143            8.89088E+03
                8.6E-03            1.20583            8.85245E+03
                8.7E-03            1.22023            8.82014E+03
                8.8E-03            1.23463            8.78675E+03
                8.90001E-03        1.24903            8.7474E+03 
                9.E-03             1.26327            8.70588E+03
                9.1E-03            1.27687            8.66904E+03
                9.2E-03            1.29047            8.63144E+03
                9.3E-03            1.30429            8.59182E+03
                9.4E-03            1.31892            8.55194E+03
                9.5E-03            1.33355            8.50599E+03
                9.60001E-03        1.34818            8.46223E+03
                9.7E-03            1.36281            8.42167E+03
                9.8E-03            1.37743            8.3771E+03 
                9.9E-03            1.39161            8.33036E+03
               10.E-03             1.40533            8.28494E+03




