"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.3995500000000005,4399.55
0.155041,4.92315,4923.15
0.186012,5.09117,5091.17
0.216989,5.20268,5202.68
0.247965,5.263850000000001,5263.85
0.278892,5.31552,5315.52
0.309817,5.3615200000000005,5361.52
0.340742,5.39744,5397.44
0.371667,5.430020000000001,5430.02
0.402592,5.4607,5460.7
0.433517,5.4902,5490.2
0.464442,5.51747,5517.47
0.495367,5.54272,5542.72
0.526292,5.56627,5566.27
0.557217,5.5897,5589.7
0.588142,5.61186,5611.86
0.619185,5.63303,5633.03
0.650357,5.6535,5653.5
0.68153,5.673310000000001,5673.31
0.712707,5.69214,5692.14
0.743879,5.71048,5710.48
0.775056,5.72812,5728.12
0.806229,5.745229999999999,5745.23
0.837401,5.76174,5761.74
0.868578,5.77777,5777.77
0.899751,5.79332,5793.32
0.930923,5.8084,5808.4
0.962101,5.82305,5823.05
0.993273,5.83731,5837.31
1.02458,5.85115,5851.15
1.05596,5.8646400000000005,5864.64
1.08734,5.87775,5877.75
1.11872,5.8905,5890.5
1.1501,5.90294,5902.94
1.18148,5.91506,5915.06
1.21286,5.92686,5926.86
1.24424,5.93839,5938.39
1.27562,5.9496,5949.6
1.30701,5.96054,5960.54
1.33839,5.9712,5971.2
1.36976,5.98161,5981.61
1.40115,5.991770000000001,5991.77
1.43253,6.0017,6001.7
1.46391,6.01138,6011.38
1.49529,6.02082,6020.82
1.52667,6.0300400000000005,6030.04
1.55805,6.03904,6039.04
1.58943,6.04782,6047.82
1.62081,6.0564,6056.4
1.65219,6.06477,6064.77
1.68357,6.07295,6072.95
1.71496,6.08094,6080.94
1.7461,6.08873,6088.73
1.77706,6.096310000000001,6096.31
1.80803,6.10371,6103.71
1.839,6.1109,6110.9
1.86996,6.11793,6117.93
1.90094,6.12476,6124.76
1.9319,6.131430000000001,6131.43
1.96287,6.13792,6137.92
1.99384,6.14425,6144.25
2.02454,6.150399999999999,6150.4
2.0551,6.15641,6156.41
2.08566,6.16225,6162.25
2.11621,6.16793,6167.93
2.14677,6.17347,6173.47
2.17732,6.1788300000000005,6178.83
2.20787,6.18405,6184.05
2.23843,6.1891300000000005,6189.13
2.26898,6.194050000000001,6194.05
2.29954,6.198810000000001,6198.81
2.33052,6.2035100000000005,6203.51
2.36209,6.20815,6208.15
2.39367,6.21263,6212.63
2.42524,6.21696,6216.96
2.45681,6.22115,6221.15
2.48839,6.225180000000001,6225.18
2.51996,6.22907,6229.07
2.55154,6.232810000000001,6232.81
2.58311,6.2364,6236.4
2.61468,6.239850000000001,6239.85
2.64595,6.24314,6243.14
2.67667,6.24629,6246.29
2.70739,6.249300000000001,6249.3
2.73811,6.2521700000000004,6252.17
2.76883,6.25491,6254.91
2.79955,6.25749,6257.49
2.83027,6.25992,6259.92
2.86099,6.26223,6262.23
2.89171,6.26438,6264.38
2.92243,6.26642,6266.42
2.95315,6.26833,6268.33
2.98387,6.270090000000001,6270.09
3.01459,6.27172,6271.72
3.04531,6.27317,6273.17
3.07603,6.27447,6274.47
3.10675,6.27567,6275.67
