
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90212E+03
              300.004E-06         42.0048E-03         7.53481E+03
              400.008E-06         55.9993E-03        10.0328E+03 
              500.004E-06         69.9863E-03        12.3735E+03 
              600.006E-06         84.0038E-03        14.5731E+03 
              700.008E-06         98.0211E-03        16.0304E+03 
              800.001E-06        112.037E-03         16.6042E+03 
              900.003E-06        126.061E-03         16.8984E+03 
                1.00001E-03      140.097E-03         17.065E+03  
                1.1E-03          154.067E-03         17.1968E+03 
                1.2E-03          168.039E-03         17.3091E+03 
                1.30001E-03      182.01E-03          17.413E+03  
                1.4E-03          195.98E-03          17.5034E+03 
                1.50001E-03      209.951E-03         17.5871E+03 
                1.6E-03          223.921E-03         17.6664E+03 
                1.70001E-03      237.893E-03         17.7405E+03 
                1.8E-03          251.844E-03         17.8107E+03 
                1.90001E-03      265.738E-03         17.8773E+03 
                2.E-03           279.629E-03         17.9413E+03 
                2.10001E-03      293.522E-03         18.0019E+03 
                2.2E-03          307.415E-03         18.0603E+03 
                2.30001E-03      321.308E-03         18.1161E+03 
                2.4E-03          335.199E-03         18.1698E+03 
                2.50001E-03      349.093E-03         18.2218E+03 
                2.6E-03          362.986E-03         18.2719E+03 
                2.70001E-03      376.879E-03         18.3205E+03 
                2.8E-03          390.77E-03          18.3676E+03 
                2.9E-03          404.663E-03         18.4133E+03 
                3.00001E-03      418.557E-03         18.4578E+03 
                3.1E-03          432.449E-03         18.5011E+03 
                3.20001E-03      446.342E-03         18.5432E+03 
                3.3E-03          460.234E-03         18.5842E+03 
                3.40001E-03      474.128E-03         18.6245E+03 
                3.5E-03          488.019E-03         18.6636E+03 
                3.60001E-03      501.948E-03         18.7019E+03 
                3.7E-03          515.995E-03         18.7395E+03 
                3.80001E-03      530.045E-03         18.7761E+03 
                3.9E-03          544.094E-03         18.812E+03  
                4.E-03           558.471E-03         18.8479E+03 
                4.10001E-03      572.872E-03         18.8831E+03 
                4.2E-03          587.272E-03         18.9175E+03 
                4.30001E-03      601.672E-03         18.9511E+03 
                4.4E-03          616.071E-03         18.9841E+03 
                4.5E-03          630.471E-03         19.0163E+03 
                4.60001E-03      644.871E-03         19.0479E+03 
                4.7E-03          659.271E-03         19.0789E+03 
                4.80001E-03      673.672E-03         19.1092E+03 
                4.9E-03          688.072E-03         19.1389E+03 
                5.00001E-03      702.473E-03         19.1681E+03 
                5.1E-03          716.872E-03         19.1966E+03 
                5.2E-03          731.271E-03         19.2246E+03 
                5.30001E-03      745.671E-03         19.252E+03  
                5.4E-03          760.071E-03         19.2788E+03 
                5.50001E-03      774.472E-03         19.3052E+03 
                5.6E-03          788.872E-03         19.3309E+03 
                5.7E-03          803.271E-03         19.3563E+03 
                5.80001E-03      817.672E-03         19.3811E+03 
                5.9E-03          832.07E-03          19.4055E+03 
                6.00001E-03      846.473E-03         19.4293E+03 
                6.1E-03          860.871E-03         19.4527E+03 
                6.20001E-03      875.272E-03         19.4756E+03 
                6.3E-03          889.671E-03         19.498E+03  
                6.4E-03          904.071E-03         19.5199E+03 
                6.50001E-03      918.472E-03         19.5414E+03 
                6.6E-03          932.871E-03         19.5624E+03 
                6.70001E-03      947.273E-03         19.5828E+03 
                6.8E-03          961.671E-03         19.6031E+03 
                6.9E-03          976.071E-03         19.6228E+03 
                7.00001E-03      990.471E-03         19.642E+03  
                7.1E-03            1.00461           19.661E+03  
                7.20001E-03        1.01869           19.6795E+03 
                7.3E-03            1.03277           19.6978E+03 
                7.40001E-03        1.04685           19.7157E+03 
                7.5E-03            1.06093           19.7333E+03 
                7.6E-03            1.07501           19.7505E+03 
                7.70001E-03        1.08909           19.7674E+03 
                7.8E-03            1.10317           19.784E+03  
                7.90001E-03        1.11725           19.8001E+03 
                8.E-03             1.13133           19.816E+03  
                8.1E-03            1.14541           19.8315E+03 
                8.20001E-03        1.15949           19.8466E+03 
                8.3E-03            1.17357           19.8614E+03 
                8.40001E-03        1.18765           19.8759E+03 
                8.5E-03            1.20173           19.8899E+03 
                8.6E-03            1.21581           19.9036E+03 
                8.7E-03            1.22989           19.917E+03  
                8.8E-03            1.24397           19.93E+03   
                8.90001E-03        1.25805           19.9427E+03 
                9.E-03             1.27213           19.955E+03  
                9.10001E-03        1.28621           19.967E+03  
                9.2E-03            1.30029           19.9787E+03 
                9.3E-03            1.31437           19.99E+03   
                9.40001E-03        1.32845           20.0009E+03 
                9.5E-03            1.34253           20.0115E+03 
                9.60001E-03        1.35661           20.0218E+03 
                9.7E-03            1.37069           20.0317E+03 
                9.8E-03            1.38477           20.0412E+03 
                9.9E-03            1.39885           20.0504E+03 
               10.E-03             1.41293           20.0592E+03 




