"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.1533200000000003,2153.32
0.0929936,2.52717,2527.17
0.12397,2.64077,2640.77
0.154946,2.67237,2672.37
0.185922,2.69084,2690.84
0.216899,2.70695,2706.95
0.247875,2.72154,2721.54
0.278803,2.73439,2734.39
0.309729,2.74703,2747.03
0.340654,2.7585900000000003,2758.59
0.371579,2.76955,2769.55
0.402504,2.78017,2780.17
0.433429,2.79028,2790.28
0.464349,2.79987,2799.87
0.495274,2.80912,2809.12
0.526199,2.81808,2818.08
0.557124,2.82666,2826.66
0.588049,2.8349699999999998,2834.97
0.619091,2.8430500000000003,2843.05
0.650268,2.85089,2850.89
0.681441,2.8585100000000003,2858.51
0.712614,2.86589,2865.89
0.743791,2.87306,2873.06
0.774963,2.88005,2880.05
0.806136,2.8868400000000003,2886.84
0.837313,2.8934800000000003,2893.48
0.868485,2.89995,2899.95
0.899658,2.90626,2906.26
0.930835,2.91242,2912.42
0.962007,2.91844,2918.44
0.993184,2.9243400000000004,2924.34
1.02448,2.9301,2930.1
1.05586,2.93572,2935.72
1.08725,2.94123,2941.23
1.11863,2.94661,2946.61
1.15,2.95189,2951.89
1.18139,2.95708,2957.08
1.21277,2.96216,2962.16
1.24415,2.96712,2967.12
1.27553,2.972,2972.0
1.3067,2.97678,2976.78
1.33767,2.98147,2981.47
1.36864,2.98608,2986.08
1.3996,2.99059,2990.59
1.43058,2.9950300000000003,2995.03
1.46154,2.9993800000000004,2999.38
1.49251,3.00364,3003.64
1.52348,3.00783,3007.83
1.55444,3.0119499999999997,3011.95
1.58541,3.01598,3015.98
1.61638,3.0199499999999997,3019.95
1.64735,3.0238400000000003,3023.84
1.67793,3.02767,3027.67
1.70848,3.03143,3031.43
1.73903,3.03512,3035.12
1.76959,3.03873,3038.73
1.80014,3.0423000000000004,3042.3
1.8307,3.0458000000000003,3045.8
1.86125,3.0492399999999997,3049.24
1.89209,3.05267,3052.67
1.92366,3.05612,3056.12
1.95523,3.05952,3059.52
1.98681,3.06285,3062.85
2.01838,3.0661199999999997,3066.12
2.04995,3.0693400000000004,3069.34
2.08153,3.0725000000000002,3072.5
2.1131,3.07561,3075.61
2.14468,3.0786700000000002,3078.67
2.17625,3.08168,3081.68
2.20782,3.0846500000000003,3084.65
2.23875,3.0875700000000004,3087.57
2.26948,3.09044,3090.44
2.3002,3.0932600000000003,3093.26
2.33091,3.09604,3096.04
2.36164,3.09877,3098.77
2.39236,3.10144,3101.44
2.42308,3.10408,3104.08
2.45379,3.10668,3106.68
2.48452,3.1092199999999997,3109.22
2.51524,3.1117399999999997,3111.74
2.54596,3.1142,3114.2
2.57667,3.1166300000000002,3116.63
2.6074,3.1190300000000004,3119.03
2.63812,3.12136,3121.36
2.66883,3.12367,3123.67
2.69956,3.12593,3125.93
2.73028,3.1281700000000003,3128.17
2.761,3.13036,3130.36
2.79171,3.1325000000000003,3132.5
2.82244,3.1346100000000003,3134.61
2.85316,3.1367,3136.7
2.88387,3.1387300000000002,3138.73
2.9146,3.14073,3140.73
2.94532,3.14269,3142.69
2.9757,3.1446,3144.6
3.00557,3.14647,3146.47
3.03544,3.14831,3148.31
3.0653,3.15011,3150.11
3.09517,3.1518800000000002,3151.88
