"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.120005,4.25807,4258.07
0.150013,5.45308,5453.08
0.179965,6.21012,6210.12
0.209917,6.65295,6652.95
0.23987,7.082479999999999,7082.48
0.269858,7.346220000000001,7346.22
0.299765,7.5477799999999995,7547.78
0.329662,7.7174700000000005,7717.47
0.359563,7.84114,7841.14
0.389464,7.95281,7952.81
0.419365,8.04864,8048.64
0.449266,8.12983,8129.83
0.479167,8.198440000000002,8198.44
0.509068,8.268040000000001,8268.04
0.538969,8.322330000000001,8322.33
0.56887,8.37359,8373.59
0.598884,8.42244,8422.44
0.629025,8.46638,8466.38
0.659169,8.505379999999999,8505.38
0.689309,8.5413,8541.3
0.71945,8.57373,8573.73
0.749595,8.602780000000001,8602.78
0.779735,8.62907,8629.07
0.80988,8.65352,8653.52
0.84002,8.676950000000001,8676.95
0.87016,8.69814,8698.14
0.900305,8.71613,8716.13
0.930445,8.73348,8733.48
0.960586,8.749540000000001,8749.54
0.99073,8.76294,8762.94
1.02087,8.776110000000001,8776.11
1.05101,8.78692,8786.92
1.08116,8.79717,8797.17
1.1113,8.80549,8805.49
1.14144,8.81315,8813.15
1.17158,8.81922,8819.22
1.20172,8.82426,8824.26
1.23171,8.828280000000001,8828.28
1.26144,8.831010000000001,8831.01
1.29116,8.83268,8832.68
1.3209,8.833200000000001,8833.2
1.35062,8.83257,8832.57
1.38035,8.83093,8830.93
1.41008,8.82826,8828.26
1.43981,8.824530000000001,8824.53
1.46954,8.819780000000002,8819.78
1.49927,8.814,8814.0
1.529,8.80718,8807.18
1.55873,8.79933,8799.33
1.58846,8.790420000000001,8790.42
1.61815,8.78042,8780.42
1.64833,8.76852,8768.52
1.67862,8.75525,8755.25
1.70891,8.74091,8740.91
1.73921,8.725370000000002,8725.37
1.7695,8.70874,8708.74
1.79979,8.690809999999999,8690.81
1.83009,8.67155,8671.55
1.86038,8.650860000000002,8650.86
1.89068,8.628459999999999,8628.46
1.92097,8.60422,8604.22
1.95126,8.57831,8578.31
1.98156,8.550690000000001,8550.69
2.01184,8.521370000000001,8521.37
2.04171,8.49033,8490.33
2.07157,8.457370000000001,8457.37
2.10144,8.42243,8422.43
2.13131,8.38546,8385.46
2.16117,8.34632,8346.32
2.19104,8.30508,8305.08
2.22091,8.26168,8261.68
2.25077,8.21646,8216.46
2.28088,8.16815,8168.15
2.31078,8.11803,8118.03
2.34092,8.06449,8064.49
2.37062,8.00925,8009.25
2.40027,7.951630000000001,7951.63
2.43079,7.88896,7888.96
2.46064,7.82483,7824.83
2.48999,7.75934,7759.34
2.52062,7.68757,7687.57
2.5508,7.61371,7613.71
2.58047,7.538600000000001,7538.6
2.6101,7.46057,7460.57
2.64077,7.37708,7377.08
2.67093,7.29307,7293.07
2.70002,7.208850000000001,7208.85
2.73031,7.11949,7119.49
2.76103,7.0269200000000005,7026.92
2.7907,6.93478,6934.78
2.81982,6.84334,6843.34
2.85073,6.74423,6744.23
2.88091,6.645390000000001,6645.39
2.91078,6.54826,6548.26
2.93934,6.45263,6452.63
2.97015,6.3514,6351.4
3.00087,6.248640000000001,6248.64
