
                  X             Displacement          Force      

                0.                 0.                 3.01624    
              100.007E-06         20.002E-03          1.62881E+03
              200.01E-06          40.0155E-03         3.04317E+03
              300.006E-06         60.0311E-03         4.16462E+03
              400.003E-06         80.0297E-03         5.03186E+03
              500.003E-06        100.021E-03          5.59753E+03
              600.008E-06        119.961E-03          6.00914E+03
              700.002E-06        139.929E-03          6.30066E+03
              800.007E-06        159.906E-03          6.51707E+03
              900.001E-06        179.882E-03          6.68711E+03
                1.E-03           199.918E-03          6.81758E+03
                1.1E-03          220.011E-03          6.93623E+03
                1.20001E-03      240.105E-03          7.02912E+03
                1.30001E-03      260.168E-03          7.11665E+03
                1.4E-03          280.261E-03          7.18876E+03
                1.50001E-03      300.355E-03          7.25088E+03
                1.60001E-03      320.448E-03          7.30384E+03
                1.7E-03          340.54E-03           7.35322E+03
                1.8E-03          360.632E-03          7.39882E+03
                1.90001E-03      380.727E-03          7.43519E+03
                2.00001E-03      400.819E-03          7.47089E+03
                2.1E-03          420.912E-03          7.50073E+03
                2.20001E-03      441.006E-03          7.52692E+03
                2.30001E-03      461.098E-03          7.55098E+03
                2.4E-03          481.191E-03          7.57201E+03
                2.5E-03          501.279E-03          7.59016E+03
                2.60001E-03      521.224E-03          7.60586E+03
                2.7E-03          541.168E-03          7.61926E+03
                2.8E-03          561.111E-03          7.63072E+03
                2.90001E-03      581.057E-03          7.64025E+03
                3.00001E-03      601.001E-03          7.64698E+03
                3.1E-03          620.944E-03          7.64875E+03
                3.20001E-03      640.89E-03           7.64598E+03
                3.30001E-03      660.833E-03          7.63966E+03
                3.4E-03          680.777E-03          7.63045E+03
                3.5E-03          700.72E-03           7.61785E+03
                3.60001E-03      720.666E-03          7.60066E+03
                3.7E-03          740.61E-03           7.58071E+03
                3.8E-03          760.553E-03          7.55912E+03
                3.90001E-03      780.499E-03          7.53646E+03
                4.E-03           800.017E-03          7.51341E+03
                4.1E-03          819.508E-03          7.48977E+03
                4.20001E-03      839.E-03             7.46557E+03
                4.30001E-03      858.923E-03          7.44034E+03
                4.4E-03          879.342E-03          7.41413E+03
                4.5E-03          899.761E-03          7.38748E+03
                4.6E-03          920.18E-03           7.36047E+03
                4.7E-03          940.556E-03          7.33296E+03
                4.8E-03          960.67E-03           7.30465E+03
                4.90001E-03      980.786E-03          7.27538E+03
                5.00001E-03        1.0009             7.24583E+03
                5.10001E-03        1.02101            7.21611E+03
                5.20001E-03        1.04113            7.18597E+03
                5.3E-03            1.06124            7.15469E+03
                5.4E-03            1.08136            7.12145E+03
                5.5E-03            1.10147            7.08723E+03
                5.6E-03            1.12158            7.05191E+03
                5.7E-03            1.1417             7.01535E+03
                5.80001E-03        1.16181            6.97699E+03
                5.90001E-03        1.18193            6.93687E+03
                6.00001E-03        1.20204            6.8957E+03 
                6.10001E-03        1.22216            6.85324E+03
                6.2E-03            1.24227            6.80959E+03
                6.3E-03            1.26238            6.76451E+03
                6.4E-03            1.2825             6.7179E+03 
                6.5E-03            1.30261            6.67016E+03
                6.6E-03            1.32257            6.62122E+03
                6.70001E-03        1.34208            6.57116E+03
                6.80001E-03        1.36158            6.52018E+03
                6.90001E-03        1.38188            6.46649E+03
                7.E-03             1.40212            6.41187E+03
                7.1E-03            1.42196            6.35669E+03
                7.20001E-03        1.4418             6.3013E+03 
                7.3E-03            1.46171            6.24466E+03
                7.40001E-03        1.48193            6.18585E+03
                7.5E-03            1.50213            6.12701E+03
                7.60001E-03        1.52186            6.06832E+03
                7.7E-03            1.54143            6.00946E+03
                7.80001E-03        1.56205            5.94773E+03
                7.9E-03            1.58201            5.88646E+03
                8.E-03             1.60192            5.82592E+03
                8.1E-03            1.62175            5.76602E+03
                8.2E-03            1.64095            5.70688E+03
                8.3E-03            1.66015            5.64834E+03
                8.40001E-03        1.67998            5.58823E+03
                8.5E-03            1.70078            5.52418E+03
                8.6E-03            1.72158            5.46101E+03
                8.7E-03            1.74222            5.39913E+03
                8.80001E-03        1.76222            5.33839E+03
                8.9E-03            1.78222            5.27898E+03
                9.E-03             1.8022             5.22103E+03
                9.1E-03            1.8214             5.16431E+03
                9.2E-03            1.8406             5.10886E+03
                9.30001E-03        1.8598             5.05428E+03
                9.4E-03            1.87942            4.99819E+03
                9.5E-03            1.90044            4.93879E+03
                9.60001E-03        1.92147            4.88099E+03
                9.7E-03            1.94234            4.82544E+03
                9.8E-03            1.96245            4.77215E+03
                9.9E-03            1.98257            4.72053E+03
               10.E-03             2.00249            4.67062E+03




