
                  X             Displacement          Force      

                0.                 0.                 3.12565    
              100.007E-06         30.0013E-03         1.07772E+03
              200.006E-06         60.0055E-03         2.17217E+03
              300.006E-06         89.9964E-03         3.00505E+03
              400.007E-06        119.974E-03          3.27541E+03
              500.013E-06        149.935E-03          3.47224E+03
              600.014E-06        179.887E-03          3.68428E+03
              700.E-06           209.835E-03          3.84632E+03
              800.001E-06        239.787E-03          3.96763E+03
              900.002E-06        269.705E-03          4.08298E+03
                1.E-03           299.606E-03          4.17622E+03
                1.1E-03          329.507E-03          4.25264E+03
                1.2E-03          359.408E-03          4.3278E+03 
                1.3E-03          389.309E-03          4.39793E+03
                1.40001E-03      419.21E-03           4.45735E+03
                1.50001E-03      449.111E-03          4.51322E+03
                1.60001E-03      479.012E-03          4.56699E+03
                1.70001E-03      508.913E-03          4.61853E+03
                1.80001E-03      538.815E-03          4.66263E+03
                1.90001E-03      568.716E-03          4.70234E+03
                2.00001E-03      598.73E-03           4.74548E+03
                2.10001E-03      628.87E-03           4.78176E+03
                2.20001E-03      659.015E-03          4.81757E+03
                2.30001E-03      689.155E-03          4.85206E+03
                2.4E-03          719.295E-03          4.88304E+03
                2.50001E-03      749.44E-03           4.91416E+03
                2.60001E-03      779.58E-03           4.9429E+03 
                2.7E-03          809.721E-03          4.96936E+03
                2.80001E-03      839.865E-03          4.99726E+03
                2.90001E-03      870.006E-03          5.02109E+03
                3.E-03           900.146E-03          5.04477E+03
                3.10001E-03      930.291E-03          5.06862E+03
                3.2E-03          960.431E-03          5.09012E+03
                3.30001E-03      990.576E-03          5.11038E+03
                3.40001E-03        1.02072            5.13076E+03
                3.5E-03            1.05086            5.15077E+03
                3.60001E-03        1.081              5.16923E+03
                3.70001E-03        1.11114            5.18655E+03
                3.8E-03            1.14128            5.20335E+03
                3.90001E-03        1.17143            5.21993E+03
                4.00001E-03        1.20157            5.2361E+03 
                4.1E-03            1.23171            5.25151E+03
                4.20001E-03        1.26185            5.26612E+03
                4.3E-03            1.29199            5.28014E+03
                4.40001E-03        1.32214            5.29366E+03
                4.50001E-03        1.35228            5.30658E+03
                4.6E-03            1.38242            5.31902E+03
                4.70001E-03        1.41256            5.33109E+03
                4.80001E-03        1.4427             5.34266E+03
                4.9E-03            1.47284            5.35378E+03
                5.00001E-03        1.50299            5.36452E+03
                5.10001E-03        1.53313            5.37477E+03
                5.2E-03            1.56327            5.38467E+03
                5.30001E-03        1.59341            5.39414E+03
                5.4E-03            1.62355            5.40326E+03
                5.50001E-03        1.6537             5.41193E+03
                5.60001E-03        1.68384            5.42028E+03
                5.7E-03            1.71374            5.42823E+03
                5.80001E-03        1.74348            5.43583E+03
                5.90001E-03        1.7732             5.44305E+03
                6.E-03             1.80293            5.44996E+03
                6.10001E-03        1.83266            5.45649E+03
                6.20001E-03        1.86239            5.4627E+03 
                6.30001E-03        1.89212            5.46852E+03
                6.40001E-03        1.92185            5.47407E+03
                6.5E-03            1.95158            5.47926E+03
                6.6E-03            1.98157            5.48426E+03
                6.7E-03            2.01196            5.48903E+03
                6.80001E-03        2.04269            5.49346E+03
                6.90001E-03        2.0734             5.49757E+03
                7.E-03             2.10342            5.50138E+03
                7.10001E-03        2.13329            5.50484E+03
                7.20001E-03        2.16315            5.50797E+03
                7.3E-03            2.19302            5.51081E+03
                7.4E-03            2.22288            5.51335E+03
                7.50001E-03        2.25275            5.51555E+03
                7.60001E-03        2.28262            5.51742E+03
                7.7E-03            2.31248            5.51898E+03
                7.80001E-03        2.34235            5.52023E+03
                7.90001E-03        2.37222            5.52116E+03
                8.E-03             2.40208            5.52175E+03
                8.1E-03            2.43195            5.52201E+03
                8.20001E-03        2.46178            5.52192E+03
                8.30001E-03        2.49079            5.52151E+03
                8.4E-03            2.5198             5.52075E+03
                8.5E-03            2.54881            5.51963E+03
                8.60001E-03        2.57783            5.51816E+03
                8.70001E-03        2.60684            5.51625E+03
                8.8E-03            2.63585            5.51397E+03
                8.90001E-03        2.66487            5.51132E+03
                9.00001E-03        2.69388            5.50833E+03
                9.1E-03            2.7229             5.50495E+03
                9.2E-03            2.75191            5.50126E+03
                9.30001E-03        2.78092            5.49714E+03
                9.40001E-03        2.80994            5.49267E+03
                9.5E-03            2.83895            5.48777E+03
                9.6E-03            2.86883            5.48232E+03
                9.70001E-03        2.89992            5.4762E+03 
                9.8E-03            2.931              5.46963E+03
                9.90001E-03        2.96209            5.46261E+03
               10.E-03             2.99317            5.45512E+03




