displacement/mm,force/kN,force/N
0.037339693,2.67191721,2671.91721
0.03745831,2.683801328,2683.801328
0.037566548,2.696652286,2696.652286
0.037655934,2.709301431,2709.301431
0.037842777,2.721457122,2721.457122
0.038468047,2.7334711090000003,2733.471109
0.038312327,2.7455073210000003,2745.507321
0.038253408,2.757497554,2757.497554
0.038396641,2.769043804,2769.043804
0.038446077,2.780940815,2780.940815
0.038617688,2.7929691130000003,2792.969113
0.039098038,2.80541726,2805.41726
0.038855208,2.8180482980000003,2818.048298
0.039167505,2.831020514,2831.020514
0.039299766,2.843746968,2843.746968
0.039423882,2.8565754810000006,2856.5754810000003
0.039792184,2.869492867,2869.492867
0.039964313,2.88179999,2881.79999
0.039961328,2.89367989,2893.67989
0.040211113,2.905696995,2905.696995
0.040320515,2.9185690000000006,2918.5690000000004
0.040338991,2.9310806680000003,2931.080668
0.040657066,2.94380467,2943.80467
0.04093253,2.956455372,2956.4553720000004
0.040817994,2.968740518,2968.740518
0.041203447,2.980968797,2980.968797
0.041400617,2.9933353510000003,2993.335351
0.04139749,3.005908876,3005.908876
0.041130616,3.018966523,3018.966523
0.041426212,3.032444853,3032.444853
0.041681474,3.045896246,3045.896246
0.041668038,3.058779317,3058.779317
0.041685621,3.0713208300000003,3071.32083
0.041640616,3.083712754,3083.712754
0.042100381,3.0963514460000003,3096.351446
0.042236226,3.109054462,3109.054462
0.042171383,3.121848646,3121.848646
0.042403017,3.134897497,3134.897497
0.042281199,3.148105775,3148.105775
0.042576489,3.160853382,3160.853382
0.042658391,3.174175211,3174.175211
0.042805193,3.1875843070000003,3187.584307
0.043166106,3.20081543,3200.81543
0.043106953,3.213977034,3213.977034
0.043363107,3.226603003,3226.603003
0.043333147,3.2390370330000002,3239.037033
0.04334346,3.251719456,3251.719456
0.043719,3.265019824,3265.019824
0.043718808,3.278565636,3278.5656360000003
0.043920934,3.291839356,3291.839356
0.044217611,3.3051112440000003,3305.111244
0.044472373,3.31814747,3318.14747
0.044797722,3.330703336,3330.703336
0.044906262,3.343566637,3343.566637
0.045094919,3.3565590190000005,3356.5590190000003
0.04491719,3.36997775,3369.97775
0.045016368,3.384145732,3384.145732
0.044816524,3.398267599,3398.267599
0.045114,3.41199361,3411.99361
0.045658995,3.425070604,3425.070604
0.045732585,3.4382767670000005,3438.2767670000003
0.046000606,3.451517563,3451.517563
0.045987572,3.464577858,3464.577858
0.045987145,3.477530307,3477.530307
0.046181418,3.4908311010000004,3490.831101
0.04626778,3.504627773,3504.627773
0.046616187,3.518185121,3518.185121
0.046944403,3.5318661780000005,3531.866178
0.046942721,3.5454593710000006,3545.4593710000004
0.047291359,3.559257493,3559.257493
0.047261008,3.5730550000000005,3573.0550000000003
0.047646315,3.586729166,3586.729166
0.04786045,3.5998936020000003,3599.893602
0.047992004,3.61318836,3613.18836
0.048048822,3.6273946329999998,3627.394633
0.048154162,3.6414604,3641.4604
0.048221796,3.655175079,3655.175079
0.048429824,3.6688323019999998,3668.832302
0.048518148,3.682575273,3682.575273
0.04867341,3.696134046,3696.134046
0.049527754,3.709667522,3709.667522
0.048968232,3.7234267530000005,3723.426753
0.049156779,3.737525905,3737.525905
0.049749516,3.751893185,3751.893185
0.050033969,3.766664077,3766.664077
0.050131111,3.781284755,3781.284755
0.0503004,3.795186344,3795.186344
0.050354396,3.808935173,3808.935173
0.050491541,3.823077729,3823.077729
0.050606072,3.8367042419999997,3836.704242
0.050802478,3.850169054,3850.169054
0.050960853,3.864017778,3864.017778
0.051108552,3.878488816,3878.488816
0.051456379,3.892959927,3892.959927
0.051303269,3.907611523,3907.611523
0.051719558,3.9222606380000005,3922.260638
0.052210387,3.937012068,3937.012068
0.052275714,3.951577948,3951.577948
0.052708502,3.9663282420000003,3966.328242
0.053221779,3.98053102,3980.53102
0.052793457,3.994314818,3994.314818
0.052491369,4.008554286,4008.554286
0.05297259,4.023555927,4023.555927
0.053104797,4.038488115,4038.488115
0.053583309,4.052876698000001,4052.876698000001
0.054024697,4.067349866,4067.349866
0.053964812,4.081736005000001,4081.736005
0.054252816,4.095762195,4095.762195
0.054141752,4.110019272,4110.019272
0.054386492,4.124717944,4124.717944
0.054587614,4.139986538,4139.986537999999
0.054717266,4.155564499,4155.564498999999
0.054736688,4.170698248,4170.698248
0.054906605,4.184847761,4184.847761
0.055144897,4.199078037,4199.078036999999
0.055469687,4.213525141,4213.525141
0.055882147,4.22810431,4228.10431
0.056226694,4.242387663000001,4242.387663
0.056192018,4.257065342,4257.065342
0.055953724,4.272012372,4272.012372
0.055988335,4.286807337,4286.807337
0.056285409,4.301571995,4301.571994999999
0.056820204,4.316573614,4316.573614
0.057135273,4.331888536,4331.888536
0.057028794,4.347203953,4347.203953
0.057174638,4.362566022,4362.566022
0.057406821,4.3775500880000004,4377.550088
0.057360576,4.391992431,4391.992431000001
0.05734417,4.407053545,4407.053545
0.05749376,4.422609216,4422.609216
0.058194984,4.437978835,4437.978835
0.058372756,4.452956295,4452.956295
0.058242204,4.46809082,4468.090819999999
0.058334694,4.483072958,4483.072958
0.058499454,4.496935886,4496.935886
0.058673016,4.511412470000001,4511.41247
0.05908694,4.526880296000001,4526.880296
0.059357079,4.542655141,4542.655141
0.059478992,4.558633824,4558.6338240000005
0.059684667,4.57486421,4574.864210000001
