"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.895770000000001,4895.77
0.0420048,7.38713,7387.13
0.0559993,9.47719,9477.19
0.0699867,10.4196,10419.6
0.084004,10.9039,10903.9
0.0980215,11.1836,11183.6
0.112038,11.361,11361.0
0.12606,11.4876,11487.6
0.140097,11.576600000000001,11576.6
0.154067,11.655700000000001,11655.7
0.168038,11.7279,11727.9
0.18201,11.793700000000001,11793.7
0.19598,11.8544,11854.4
0.209951,11.911700000000002,11911.7
0.223921,11.9659,11965.9
0.237892,12.017700000000001,12017.7
0.251845,12.0671,12067.1
0.265738,12.1142,12114.2
0.279631,12.1593,12159.3
0.293524,12.2027,12202.7
0.307415,12.2445,12244.5
0.321309,12.284799999999999,12284.8
0.335201,12.324,12324.0
0.349094,12.3621,12362.1
0.362986,12.3995,12399.5
0.376879,12.436200000000001,12436.2
0.390772,12.472100000000001,12472.1
0.404665,12.507100000000001,12507.1
0.418558,12.5414,12541.4
0.43245,12.575000000000001,12575.0
0.446343,12.6079,12607.9
0.460236,12.640200000000002,12640.2
0.474129,12.672,12672.0
0.488021,12.703100000000001,12703.1
0.501946,12.733600000000001,12733.6
0.515994,12.763700000000002,12763.7
0.530044,12.7932,12793.2
0.544091,12.8222,12822.2
0.558469,12.8514,12851.4
0.57287,12.8803,12880.3
0.587269,12.9088,12908.8
0.60167,12.9368,12936.8
0.61607,12.9643,12964.3
0.63047,12.9914,12991.4
0.644871,13.0181,13018.1
0.65927,13.0443,13044.3
0.673671,13.0703,13070.3
0.688069,13.095799999999999,13095.8
0.70247,13.1209,13120.9
0.71687,13.1458,13145.8
0.73127,13.170200000000001,13170.2
0.74567,13.1944,13194.4
0.76007,13.218100000000002,13218.1
0.774471,13.2416,13241.6
0.788871,13.264700000000001,13264.7
0.803269,13.287600000000001,13287.6
0.81767,13.3101,13310.1
0.83207,13.3324,13332.4
0.84647,13.3544,13354.4
0.86087,13.376100000000001,13376.1
0.87527,13.3974,13397.4
0.889671,13.4185,13418.5
0.904069,13.4393,13439.3
0.91847,13.4598,13459.8
0.932869,13.4801,13480.1
0.94727,13.5001,13500.1
0.96167,13.5199,13519.9
0.976069,13.5394,13539.4
0.990471,13.558700000000002,13558.7
1.0046,13.5778,13577.8
1.01868,13.5966,13596.6
1.03276,13.615200000000002,13615.2
1.04684,13.6335,13633.5
1.06092,13.651700000000002,13651.7
1.075,13.6696,13669.6
1.08908,13.687299999999999,13687.3
1.10316,13.7047,13704.7
1.11724,13.722,13722.0
1.13132,13.7391,13739.1
1.1454,13.7559,13755.9
1.15948,13.7726,13772.6
1.17356,13.789100000000001,13789.1
1.18764,13.8054,13805.4
1.20172,13.8215,13821.5
1.2158,13.8374,13837.4
1.22988,13.853200000000001,13853.2
1.24396,13.8687,13868.7
1.25804,13.8841,13884.1
1.27212,13.8993,13899.3
1.2862,13.914299999999999,13914.3
1.30028,13.929200000000002,13929.2
1.31436,13.9438,13943.8
1.32844,13.9584,13958.4
1.34252,13.972700000000001,13972.7
1.3566,13.9869,13986.9
1.37068,14.0009,14000.9
1.38476,14.014700000000001,14014.7
1.39884,14.0284,14028.4
1.41292,14.0419,14041.9
