"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.89929,4899.29
0.0420048,7.4804200000000005,7480.42
0.0559993,9.87797,9877.97
0.0699864,11.590700000000002,11590.7
0.0840039,12.922799999999999,12922.8
0.0980214,14.0814,14081.4
0.112037,14.947000000000001,14947.0
0.126061,15.575000000000001,15575.0
0.140097,16.0273,16027.3
0.154067,16.2805,16280.5
0.168038,16.3915,16391.5
0.18201,16.4342,16434.2
0.19598,16.4441,16444.1
0.209951,16.441,16441.0
0.223921,16.4295,16429.5
0.237893,16.412599999999998,16412.6
0.251842,16.3918,16391.8
0.265736,16.3678,16367.8
0.279628,16.3413,16341.3
0.293521,16.3127,16312.7
0.307413,16.2822,16282.2
0.321306,16.2501,16250.1
0.335198,16.2166,16216.6
0.349092,16.1817,16181.7
0.362984,16.145200000000003,16145.2
0.376877,16.1078,16107.8
0.390769,16.0695,16069.5
0.404663,16.0303,16030.3
0.418556,15.990200000000002,15990.2
0.432448,15.9493,15949.3
0.446341,15.907399999999999,15907.4
0.460232,15.864700000000001,15864.7
0.474126,15.821200000000001,15821.2
0.488018,15.777000000000001,15777.0
0.501948,15.7321,15732.1
0.515995,15.6866,15686.6
0.530045,15.6404,15640.4
0.544003,15.5938,15593.8
0.55806,15.5456,15545.6
0.572141,15.4967,15496.7
0.586221,15.4473,15447.3
0.600301,15.3974,15397.4
0.614381,15.347,15347.0
0.62846,15.296100000000001,15296.1
0.642541,15.244700000000002,15244.7
0.65662,15.1928,15192.8
0.670701,15.140500000000001,15140.5
0.68478,15.087700000000002,15087.7
0.698861,15.0345,15034.5
0.71294,14.9808,14980.8
0.72702,14.9268,14926.8
0.741101,14.8723,14872.3
0.75518,14.8174,14817.4
0.769261,14.762,14762.0
0.783341,14.7062,14706.2
0.797421,14.6499,14649.9
0.811501,14.5929,14592.9
0.825581,14.535,14535.0
0.839661,14.4756,14475.6
0.853741,14.415000000000001,14415.0
0.867821,14.3548,14354.8
0.881901,14.2953,14295.3
0.895981,14.2355,14235.5
0.910062,14.1739,14173.9
0.924141,14.1089,14108.9
0.938222,14.0414,14041.4
0.952273,13.709200000000001,13709.2
0.966202,13.8846,13884.6
0.980133,13.8048,13804.8
0.994062,13.7429,13742.9
1.00778,13.6712,13671.2
1.02134,13.602200000000002,13602.2
1.03555,13.5097,13509.7
1.04995,13.4435,13443.5
1.06435,13.3528,13352.8
1.07875,13.2651,13265.1
1.09315,13.188600000000001,13188.6
1.10755,13.0972,13097.2
1.12195,13.007200000000001,13007.2
1.13635,12.9249,12924.9
1.15075,12.8413,12841.3
1.16478,12.7537,12753.7
1.17838,12.6614,12661.4
1.19198,12.5822,12582.2
1.20558,12.492600000000001,12492.6
1.21918,12.411100000000001,12411.1
1.23329,12.3174,12317.4
1.24792,12.2241,12224.1
1.26254,12.124600000000001,12124.6
1.27704,12.0339,12033.9
1.29075,11.9415,11941.5
1.30447,11.854000000000001,11854.0
1.31818,11.7636,11763.6
1.33189,11.6736,11673.6
1.34561,11.5833,11583.3
1.35932,11.4903,11490.3
1.37303,11.4004,11400.4
1.38777,11.297600000000001,11297.6
1.40271,11.194,11194.0
