
                  X             Displacement          Force      

                0.                 0.                 3.12565    
              100.007E-06         30.0013E-03         1.07772E+03
              200.006E-06         60.0055E-03         2.17217E+03
              300.006E-06         89.9964E-03         3.31913E+03
              400.001E-06        120.E-03             4.06757E+03
              500.014E-06        150.013E-03          4.50342E+03
              600.014E-06        179.965E-03          4.91491E+03
              700.001E-06        209.913E-03          5.26571E+03
              800.001E-06        239.865E-03          5.48927E+03
              900.002E-06        269.783E-03          5.70672E+03
                1.E-03           299.684E-03          5.87243E+03
                1.1E-03          329.585E-03          6.01101E+03
                1.2E-03          359.486E-03          6.13797E+03
                1.3E-03          389.387E-03          6.26202E+03
                1.40001E-03      419.288E-03          6.35418E+03
                1.50001E-03      449.189E-03          6.45323E+03
                1.60001E-03      479.09E-03           6.54251E+03
                1.70001E-03      508.991E-03          6.61742E+03
                1.80001E-03      538.892E-03          6.68716E+03
                1.90001E-03      568.793E-03          6.75485E+03
                2.00001E-03      598.807E-03          6.81929E+03
                2.10001E-03      628.948E-03          6.87937E+03
                2.2E-03          659.088E-03          6.93632E+03
                2.30001E-03      689.233E-03          6.99078E+03
                2.4E-03          719.373E-03          7.04242E+03
                2.50001E-03      749.518E-03          7.0891E+03 
                2.60001E-03      779.658E-03          7.13153E+03
                2.7E-03          809.799E-03          7.17381E+03
                2.80001E-03      839.943E-03          7.21694E+03
                2.90001E-03      870.084E-03          7.25351E+03
                3.E-03           900.224E-03          7.28958E+03
                3.10001E-03      930.369E-03          7.32701E+03
                3.2E-03          960.509E-03          7.35754E+03
                3.30001E-03      990.654E-03          7.39194E+03
                3.40001E-03        1.02079            7.42055E+03
                3.5E-03            1.05093            7.45121E+03
                3.60001E-03        1.08108            7.47817E+03
                3.70001E-03        1.11122            7.50617E+03
                3.8E-03            1.14136            7.5304E+03 
                3.90001E-03        1.1715             7.55655E+03
                4.00001E-03        1.20164            7.57916E+03
                4.1E-03            1.23179            7.60214E+03
                4.20001E-03        1.26193            7.6241E+03 
                4.3E-03            1.29207            7.64409E+03
                4.40001E-03        1.32221            7.66478E+03
                4.50001E-03        1.35236            7.68405E+03
                4.6E-03            1.3825             7.7019E+03 
                4.70001E-03        1.41264            7.71996E+03
                4.80001E-03        1.44278            7.73714E+03
                4.9E-03            1.47292            7.75295E+03
                5.00001E-03        1.50307            7.76834E+03
                5.10001E-03        1.53321            7.78349E+03
                5.2E-03            1.56335            7.79783E+03
                5.30001E-03        1.59349            7.8112E+03 
                5.4E-03            1.62363            7.82399E+03
                5.50001E-03        1.65378            7.83644E+03
                5.60001E-03        1.68392            7.84839E+03
                5.7E-03            1.71394            7.85967E+03
                5.80001E-03        1.74367            7.87027E+03
                5.90001E-03        1.7734             7.88023E+03
                6.E-03             1.80313            7.88972E+03
                6.10001E-03        1.83286            7.89873E+03
                6.20001E-03        1.86258            7.90727E+03
                6.30001E-03        1.89232            7.91528E+03
                6.40001E-03        1.92204            7.92283E+03
                6.5E-03            1.95177            7.92989E+03
                6.60001E-03        1.98183            7.93654E+03
                6.70001E-03        2.01223            7.9428E+03 
                6.8E-03            2.04295            7.94855E+03
                6.9E-03            2.07357            7.95375E+03
                7.00001E-03        2.10344            7.95848E+03
                7.10001E-03        2.1333             7.9627E+03 
                7.2E-03            2.16317            7.96645E+03
                7.30001E-03        2.19304            7.96971E+03
                7.40001E-03        2.2229             7.97244E+03
                7.5E-03            2.25277            7.97473E+03
                7.6E-03            2.28263            7.97649E+03
                7.70001E-03        2.3125             7.97776E+03
                7.80001E-03        2.34237            7.97851E+03
                7.9E-03            2.37223            7.97875E+03
                8.E-03             2.4021             7.97844E+03
                8.10001E-03        2.43192            7.97762E+03
                8.20001E-03        2.46093            7.97627E+03
                8.3E-03            2.48994            7.97431E+03
                8.40001E-03        2.51896            7.97174E+03
                8.50001E-03        2.54797            7.9686E+03 
                8.6E-03            2.57698            7.96489E+03
                8.7E-03            2.60599            7.96066E+03
                8.80001E-03        2.63501            7.95586E+03
                8.90001E-03        2.66402            7.95045E+03
                9.E-03             2.69303            7.94449E+03
                9.10001E-03        2.72205            7.93796E+03
                9.20001E-03        2.75106            7.93081E+03
                9.3E-03            2.78007            7.9231E+03 
                9.4E-03            2.80909            7.91477E+03
                9.50001E-03        2.8381             7.90578E+03
                9.6E-03            2.86726            7.89612E+03
                9.70001E-03        2.89835            7.88505E+03
                9.8E-03            2.92943            7.87302E+03
                9.90001E-03        2.96052            7.8596E+03 
               10.E-03             2.9916             7.84542E+03




