
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90212E+03
              300.004E-06         42.0048E-03         7.52984E+03
              400.008E-06         55.9993E-03        10.0074E+03 
              500.004E-06         69.9863E-03        12.2906E+03 
              600.006E-06         84.0038E-03        14.3339E+03 
              700.008E-06         98.0211E-03        15.2232E+03 
              800.001E-06        112.037E-03         15.5866E+03 
              900.003E-06        126.061E-03         15.8769E+03 
                1.00001E-03      140.097E-03         16.1313E+03 
                1.1E-03          154.067E-03         16.3445E+03 
                1.2E-03          168.038E-03         16.5322E+03 
                1.30001E-03      182.01E-03          16.7103E+03 
                1.4E-03          195.98E-03          16.8664E+03 
                1.50001E-03      209.951E-03         17.0105E+03 
                1.6E-03          223.921E-03         17.144E+03  
                1.70001E-03      237.893E-03         17.2678E+03 
                1.8E-03          251.844E-03         17.3824E+03 
                1.90001E-03      265.738E-03         17.4885E+03 
                2.E-03           279.629E-03         17.5867E+03 
                2.10001E-03      293.523E-03         17.6777E+03 
                2.2E-03          307.415E-03         17.7619E+03 
                2.30001E-03      321.308E-03         17.8397E+03 
                2.4E-03          335.2E-03           17.9118E+03 
                2.50001E-03      349.093E-03         17.9783E+03 
                2.6E-03          362.986E-03         18.0396E+03 
                2.70001E-03      376.879E-03         18.0959E+03 
                2.8E-03          390.77E-03          18.1474E+03 
                2.9E-03          404.664E-03         18.1943E+03 
                3.00001E-03      418.558E-03         18.2368E+03 
                3.1E-03          432.449E-03         18.2751E+03 
                3.20001E-03      446.343E-03         18.3091E+03 
                3.3E-03          460.234E-03         18.3391E+03 
                3.40001E-03      474.128E-03         18.3652E+03 
                3.5E-03          488.02E-03          18.3875E+03 
                3.60001E-03      501.947E-03         18.406E+03  
                3.7E-03          515.995E-03         18.4208E+03 
                3.80001E-03      530.044E-03         18.4319E+03 
                3.9E-03          544.092E-03         18.4395E+03 
                4.E-03           558.47E-03          18.4436E+03 
                4.10001E-03      572.871E-03         18.4441E+03 
                4.2E-03          587.27E-03          18.4409E+03 
                4.30001E-03      601.671E-03         18.434E+03  
                4.4E-03          616.07E-03          18.4234E+03 
                4.5E-03          630.47E-03          18.4095E+03 
                4.60001E-03      644.871E-03         18.3923E+03 
                4.7E-03          659.27E-03          18.372E+03  
                4.80001E-03      673.672E-03         18.3487E+03 
                4.9E-03          688.071E-03         18.3226E+03 
                5.00001E-03      702.472E-03         18.2938E+03 
                5.1E-03          716.87E-03          18.2622E+03 
                5.2E-03          731.27E-03          18.2281E+03 
                5.30001E-03      745.67E-03          18.1916E+03 
                5.4E-03          760.071E-03         18.1527E+03 
                5.50001E-03      774.471E-03         18.1117E+03 
                5.6E-03          788.871E-03         18.0686E+03 
                5.7E-03          803.269E-03         18.0237E+03 
                5.80001E-03      817.67E-03          17.977E+03  
                5.9E-03          831.95E-03          17.9284E+03 
                6.00001E-03      846.031E-03         17.8782E+03 
                6.1E-03          860.11E-03          17.8264E+03 
                6.20001E-03      874.191E-03         17.7729E+03 
                6.3E-03          888.27E-03          17.7178E+03 
                6.4E-03          902.349E-03         17.661E+03  
                6.50001E-03      916.43E-03          17.6026E+03 
                6.6E-03          930.511E-03         17.543E+03  
                6.70001E-03      944.59E-03          17.4821E+03 
                6.8E-03          958.671E-03         17.42E+03   
                6.9E-03          972.749E-03         17.3566E+03 
                7.00001E-03      986.831E-03         17.2924E+03 
                7.1E-03            1.00091           17.2273E+03 
                7.20001E-03        1.01499           17.1612E+03 
                7.3E-03            1.02907           17.0944E+03 
                7.40001E-03        1.04315           17.0268E+03 
                7.5E-03            1.05723           16.9584E+03 
                7.6E-03            1.07131           16.8892E+03 
                7.70001E-03        1.08539           16.8193E+03 
                7.8E-03            1.09947           16.7488E+03 
                7.90001E-03        1.11355           16.6776E+03 
                8.E-03             1.12763           16.6059E+03 
                8.1E-03            1.14171           16.5336E+03 
                8.20001E-03        1.15579           16.4608E+03 
                8.3E-03            1.16987           16.3874E+03 
                8.40001E-03        1.18395           16.3136E+03 
                8.5E-03            1.19803           16.2395E+03 
                8.6E-03            1.21211           16.1649E+03 
                8.7E-03            1.22619           16.09E+03   
                8.8E-03            1.24009           15.7266E+03 
                8.9E-03            1.25381           15.9293E+03 
                9.E-03             1.26901           15.862E+03  
                9.10001E-03        1.28421           15.7855E+03 
                9.2E-03            1.29941           15.7043E+03 
                9.3E-03            1.31461           15.6215E+03 
                9.4E-03            1.32914           15.5361E+03 
                9.50001E-03        1.34354           15.452E+03  
                9.6E-03            1.35794           15.387E+03  
                9.7E-03            1.37234           15.3065E+03 
                9.8E-03            1.38674           15.2271E+03 
                9.9E-03            1.40114           15.1592E+03 
               10.E-03             1.41483           15.0845E+03 




