
                  X             Displacement          Force      

                0.                 0.                 3.12565    
              100.007E-06         30.0013E-03         1.07772E+03
              200.006E-06         60.0055E-03         2.17217E+03
              300.006E-06         89.9964E-03         3.31913E+03
              400.012E-06        120.005E-03          4.25807E+03
              500.01E-06         150.013E-03          5.45308E+03
              600.011E-06        179.965E-03          6.19646E+03
              700.012E-06        209.917E-03          6.64512E+03
              800.012E-06        239.87E-03           7.08717E+03
              900.013E-06        269.849E-03          7.36912E+03
                1.00001E-03      299.75E-03           7.57895E+03
                1.1E-03          329.647E-03          7.76077E+03
                1.2E-03          359.548E-03          7.89462E+03
                1.3E-03          389.449E-03          8.01494E+03
                1.4E-03          419.35E-03           8.1239E+03 
                1.5E-03          449.251E-03          8.22114E+03
                1.6E-03          479.152E-03          8.29545E+03
                1.7E-03          509.053E-03          8.36896E+03
                1.80001E-03      538.954E-03          8.43175E+03
                1.90001E-03      568.855E-03          8.49476E+03
                2.00001E-03      598.869E-03          8.54521E+03
                2.1E-03          629.01E-03           8.59233E+03
                2.20001E-03      659.154E-03          8.63643E+03
                2.30001E-03      689.295E-03          8.67828E+03
                2.4E-03          719.435E-03          8.71635E+03
                2.50001E-03      749.58E-03           8.75079E+03
                2.6E-03          779.72E-03           8.78284E+03
                2.70001E-03      809.865E-03          8.81307E+03
                2.80001E-03      840.005E-03          8.84132E+03
                2.9E-03          870.145E-03          8.8664E+03 
                3.00001E-03      900.29E-03           8.88859E+03
                3.10001E-03      930.43E-03           8.91026E+03
                3.2E-03          960.571E-03          8.93049E+03
                3.30001E-03      990.715E-03          8.94781E+03
                3.40001E-03        1.02086            8.96489E+03
                3.5E-03            1.051              8.97972E+03
                3.60001E-03        1.08114            8.99358E+03
                3.7E-03            1.11128            9.00599E+03
                3.80001E-03        1.14143            9.01728E+03
                3.90001E-03        1.17157            9.0272E+03 
                4.E-03             1.20171            9.03627E+03
                4.10001E-03        1.23185            9.04377E+03
                4.20001E-03        1.26199            9.05057E+03
                4.3E-03            1.29213            9.05608E+03
                4.40001E-03        1.32191            9.06049E+03
                4.5E-03            1.35164            9.06404E+03
                4.6E-03            1.38137            9.06647E+03
                4.70001E-03        1.4111             9.06782E+03
                4.8E-03            1.44083            9.06814E+03
                4.90001E-03        1.47056            9.0674E+03 
                5.00001E-03        1.50028            9.06564E+03
                5.1E-03            1.53001            9.06294E+03
                5.20001E-03        1.55974            9.05925E+03
                5.30001E-03        1.58947            9.05458E+03
                5.4E-03            1.6192             9.04893E+03
                5.50001E-03        1.64893            9.04231E+03
                5.60001E-03        1.67908            9.0345E+03 
                5.7E-03            1.70938            9.02559E+03
                5.8E-03            1.73967            9.01557E+03
                5.90001E-03        1.76996            9.00433E+03
                6.00001E-03        1.80026            8.99151E+03
                6.1E-03            1.83055            8.97742E+03
                6.20001E-03        1.86084            8.96232E+03
                6.30001E-03        1.89114            8.94609E+03
                6.40001E-03        1.92143            8.92869E+03
                6.5E-03            1.95172            8.90999E+03
                6.60001E-03        1.98202            8.88991E+03
                6.70001E-03        2.01227            8.86844E+03
                6.8E-03            2.04214            8.8452E+03 
                6.9E-03            2.072              8.82014E+03
                7.00001E-03        2.10187            8.7934E+03 
                7.10001E-03        2.13174            8.765E+03  
                7.2E-03            2.1616             8.73484E+03
                7.30001E-03        2.19147            8.70288E+03
                7.40001E-03        2.22134            8.66906E+03
                7.5E-03            2.2512             8.63328E+03
                7.6E-03            2.28107            8.59526E+03
                7.70001E-03        2.31094            8.55508E+03
                7.80001E-03        2.3408             8.5127E+03 
                7.9E-03            2.37067            8.46835E+03
                8.00001E-03        2.40014            8.42214E+03
                8.1E-03            2.43036            8.37229E+03
                8.20001E-03        2.46071            8.31922E+03
                8.3E-03            2.49073            8.26444E+03
                8.40001E-03        2.51998            8.20788E+03
                8.5E-03            2.55051            8.14599E+03
                8.60001E-03        2.58074            8.0819E+03 
                8.7E-03            2.61028            8.01626E+03
                8.80001E-03        2.6402             7.94645E+03
                8.90001E-03        2.67082            7.87219E+03
                9.00001E-03        2.70069            7.79653E+03
                9.1E-03            2.72974            7.71983E+03
                9.2E-03            2.76062            7.63601E+03
                9.30001E-03        2.79088            7.55062E+03
                9.40001E-03        2.82039            7.46491E+03
                9.5E-03            2.84992            7.3775E+03 
                9.6E-03            2.88067            7.28274E+03
                9.70001E-03        2.91081            7.18847E+03
                9.8E-03            2.94025            7.09461E+03
                9.90001E-03        2.97053            6.99569E+03
               10.E-03             3.00124            6.89418E+03




