"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.120005,4.25807,4258.07
0.150013,5.45308,5453.08
0.179965,6.19646,6196.46
0.209917,6.64512,6645.12
0.23987,7.08717,7087.17
0.269849,7.36912,7369.12
0.29975,7.57895,7578.95
0.329647,7.760770000000001,7760.77
0.359548,7.89462,7894.62
0.389449,8.01494,8014.94
0.41935,8.123899999999999,8123.9
0.449251,8.22114,8221.14
0.479152,8.29545,8295.45
0.509053,8.36896,8368.96
0.538954,8.431750000000001,8431.75
0.568855,8.494760000000001,8494.76
0.598869,8.545209999999999,8545.21
0.62901,8.59233,8592.33
0.659154,8.63643,8636.43
0.689295,8.67828,8678.28
0.719435,8.71635,8716.35
0.74958,8.75079,8750.79
0.77972,8.78284,8782.84
0.809865,8.81307,8813.07
0.840005,8.84132,8841.32
0.870145,8.8664,8866.4
0.90029,8.88859,8888.59
0.93043,8.910260000000001,8910.26
0.960571,8.93049,8930.49
0.990715,8.94781,8947.81
1.02086,8.96489,8964.89
1.051,8.97972,8979.72
1.08114,8.99358,8993.58
1.11128,9.00599,9005.99
1.14143,9.017280000000001,9017.28
1.17157,9.0272,9027.2
1.20171,9.03627,9036.27
1.23185,9.04377,9043.77
1.26199,9.05057,9050.57
1.29213,9.05608,9056.08
1.32191,9.06049,9060.49
1.35164,9.06404,9064.04
1.38137,9.066469999999999,9066.47
1.4111,9.06782,9067.82
1.44083,9.06814,9068.14
1.47056,9.0674,9067.4
1.50028,9.06564,9065.64
1.53001,9.062940000000001,9062.94
1.55974,9.05925,9059.25
1.58947,9.05458,9054.58
1.6192,9.04893,9048.93
1.64893,9.04231,9042.31
1.67908,9.0345,9034.5
1.70938,9.025590000000001,9025.59
1.73967,9.01557,9015.57
1.76996,9.00433,9004.33
1.80026,8.99151,8991.51
1.83055,8.97742,8977.42
1.86084,8.96232,8962.32
1.89114,8.94609,8946.09
1.92143,8.928690000000001,8928.69
1.95172,8.90999,8909.99
1.98202,8.88991,8889.91
2.01227,8.868440000000001,8868.44
2.04214,8.8452,8845.2
2.072,8.82014,8820.14
2.10187,8.7934,8793.4
2.13174,8.765,8765.0
2.1616,8.73484,8734.84
2.19147,8.702879999999999,8702.88
2.22134,8.66906,8669.06
2.2512,8.633280000000001,8633.28
2.28107,8.59526,8595.26
2.31094,8.55508,8555.08
2.3408,8.5127,8512.7
2.37067,8.468350000000001,8468.35
2.40014,8.422139999999999,8422.14
2.43036,8.372290000000001,8372.29
2.46071,8.31922,8319.22
2.49073,8.26444,8264.44
2.51998,8.20788,8207.88
2.55051,8.14599,8145.99
2.58074,8.0819,8081.9
2.61028,8.01626,8016.26
2.6402,7.94645,7946.45
2.67082,7.87219,7872.19
2.70069,7.79653,7796.53
2.72974,7.71983,7719.83
2.76062,7.636010000000001,7636.01
2.79088,7.55062,7550.62
2.82039,7.46491,7464.91
2.84992,7.3775,7377.5
2.88067,7.2827399999999995,7282.74
2.91081,7.188470000000001,7188.47
2.94025,7.094609999999999,7094.61
2.97053,6.99569,6995.69
3.00124,6.89418,6894.18
