
                  X             Displacement          Force      

                0.                 0.                 4.16753    
              100.007E-06         20.001E-03          1.43707E+03
              200.006E-06         40.0051E-03         2.90051E+03
              300.006E-06         59.9947E-03         4.33064E+03
              400.007E-06         79.9874E-03         4.72361E+03
              500.008E-06         99.9812E-03         5.09192E+03
              600.008E-06        119.974E-03          5.38794E+03
              700.009E-06        139.942E-03          5.60919E+03
              800.01E-06         159.91E-03           5.77515E+03
              900.011E-06        179.879E-03          5.92786E+03
                1.00001E-03      199.847E-03          6.07062E+03
                1.10001E-03      219.815E-03          6.19293E+03
                1.20001E-03      239.783E-03          6.30247E+03
                1.30001E-03      259.751E-03          6.40569E+03
                1.4E-03          279.716E-03          6.51009E+03
                1.5E-03          299.685E-03          6.60134E+03
                1.6E-03          319.653E-03          6.69049E+03
                1.7E-03          339.621E-03          6.77602E+03
                1.8E-03          359.589E-03          6.8597E+03 
                1.9E-03          379.557E-03          6.94174E+03
                2.E-03           399.601E-03          7.01825E+03
                2.10001E-03      419.732E-03          7.08808E+03
                2.20001E-03      439.86E-03           7.15995E+03
                2.3E-03          459.988E-03          7.23159E+03
                2.40001E-03      480.119E-03          7.29596E+03
                2.50001E-03      500.247E-03          7.36457E+03
                2.6E-03          520.276E-03          7.4252E+03 
                2.70001E-03      540.304E-03          7.48901E+03
                2.80001E-03      560.328E-03          7.54711E+03
                2.9E-03          580.353E-03          7.60798E+03
                3.00001E-03      600.381E-03          7.66301E+03
                3.1E-03          620.406E-03          7.72122E+03
                3.20001E-03      640.433E-03          7.77407E+03
                3.30001E-03      660.458E-03          7.8286E+03 
                3.4E-03          680.483E-03          7.8813E+03 
                3.50001E-03      700.51E-03           7.93131E+03
                3.60001E-03      720.535E-03          7.9835E+03 
                3.7E-03          740.56E-03           8.03349E+03
                3.80001E-03      760.588E-03          8.08072E+03
                3.90001E-03      780.612E-03          8.12891E+03
                4.E-03           800.637E-03          8.17703E+03
                4.10001E-03      820.665E-03          8.2227E+03 
                4.2E-03          840.689E-03          8.26758E+03
                4.30001E-03      860.717E-03          8.31319E+03
                4.40001E-03      880.742E-03          8.35824E+03
                4.5E-03          900.767E-03          8.40139E+03
                4.60001E-03      920.794E-03          8.44349E+03
                4.70001E-03      940.819E-03          8.4856E+03 
                4.8E-03          960.844E-03          8.52772E+03
                4.90001E-03      980.871E-03          8.56924E+03
                5.00001E-03        1.0009             8.60978E+03
                5.1E-03            1.02111            8.6494E+03 
                5.20001E-03        1.04135            8.68851E+03
                5.3E-03            1.06158            8.72736E+03
                5.40001E-03        1.08181            8.7659E+03 
                5.50001E-03        1.10204            8.80394E+03
                5.6E-03            1.12228            8.84155E+03
                5.70001E-03        1.14251            8.87858E+03
                5.80001E-03        1.16274            8.91504E+03
                5.9E-03            1.18297            8.95086E+03
                6.00001E-03        1.20321            8.9863E+03 
                6.1E-03            1.22344            9.02138E+03
                6.20001E-03        1.24367            9.05606E+03
                6.30001E-03        1.26385            9.09034E+03
                6.4E-03            1.28367            9.1243E+03 
                6.50001E-03        1.30349            9.15791E+03
                6.60001E-03        1.32331            9.19111E+03
                6.7E-03            1.34313            9.224E+03  
                6.80001E-03        1.36295            9.25657E+03
                6.90001E-03        1.38277            9.28872E+03
                7.E-03             1.40259            9.32057E+03
                7.10001E-03        1.42241            9.35209E+03
                7.2E-03            1.44223            9.38326E+03
                7.30001E-03        1.46205            9.41416E+03
                7.40001E-03        1.48187            9.44471E+03
                7.5E-03            1.50168            9.47492E+03
                7.60001E-03        1.52151            9.50487E+03
                7.70001E-03        1.54132            9.53448E+03
                7.8E-03            1.56114            9.56379E+03
                7.90001E-03        1.58154            9.59372E+03
                8.E-03             1.60202            9.62343E+03
                8.1E-03            1.6225             9.65288E+03
                8.20001E-03        1.64298            9.68202E+03
                8.30001E-03        1.66346            9.71085E+03
                8.4E-03            1.68394            9.73948E+03
                8.5E-03            1.70442            9.76777E+03
                8.60001E-03        1.7249             9.7958E+03 
                8.70001E-03        1.74538            9.82361E+03
                8.8E-03            1.76586            9.85112E+03
                8.90001E-03        1.78634            9.87842E+03
                9.00001E-03        1.80682            9.90541E+03
                9.1E-03            1.8273             9.93221E+03
                9.2E-03            1.84778            9.95879E+03
                9.30001E-03        1.86826            9.98515E+03
                9.40001E-03        1.88874           10.0113E+03 
                9.5E-03            1.90922           10.0372E+03 
                9.60001E-03        1.9297            10.0629E+03 
                9.70001E-03        1.95018           10.0883E+03 
                9.8E-03            1.97066           10.1135E+03 
                9.9E-03            1.99114           10.1385E+03 
               10.E-03             2.01162           10.1633E+03 




