
                  X             Displacement          Force      

                0.                 0.                 3.12565    
              100.007E-06         30.0013E-03         1.07772E+03
              200.006E-06         60.0055E-03         2.17217E+03
              300.006E-06         89.9964E-03         3.31719E+03
              400.003E-06        119.974E-03          3.82243E+03
              500.001E-06        149.982E-03          4.23221E+03
              600.002E-06        179.934E-03          4.54408E+03
              700.003E-06        209.886E-03          4.85101E+03
              800.004E-06        239.839E-03          5.1051E+03 
              900.004E-06        269.757E-03          5.35366E+03
                1.00001E-03      299.667E-03          5.54469E+03
                1.10001E-03      329.568E-03          5.72043E+03
                1.20001E-03      359.469E-03          5.85624E+03
                1.30001E-03      389.37E-03           6.00909E+03
                1.4E-03          419.267E-03          6.11429E+03
                1.5E-03          449.168E-03          6.22967E+03
                1.6E-03          479.069E-03          6.33906E+03
                1.7E-03          508.97E-03           6.43646E+03
                1.8E-03          538.871E-03          6.52452E+03
                1.9E-03          568.772E-03          6.60772E+03
                2.00001E-03      598.786E-03          6.68742E+03
                2.1E-03          628.926E-03          6.76139E+03
                2.20001E-03      659.071E-03          6.8306E+03 
                2.3E-03          689.211E-03          6.89679E+03
                2.40001E-03      719.356E-03          6.9625E+03 
                2.50001E-03      749.496E-03          7.02668E+03
                2.6E-03          779.637E-03          7.08839E+03
                2.70001E-03      809.782E-03          7.14419E+03
                2.80001E-03      839.922E-03          7.19541E+03
                2.9E-03          870.062E-03          7.24953E+03
                3.00001E-03      900.207E-03          7.30201E+03
                3.1E-03          930.347E-03          7.34667E+03
                3.20001E-03      960.492E-03          7.39465E+03
                3.30001E-03      990.632E-03          7.4405E+03 
                3.4E-03            1.02077            7.48134E+03
                3.50001E-03        1.05092            7.52543E+03
                3.60001E-03        1.08106            7.56329E+03
                3.7E-03            1.1112             7.60405E+03
                3.80001E-03        1.14134            7.64031E+03
                3.90001E-03        1.17148            7.67758E+03
                4.E-03             1.20162            7.71191E+03
                4.10001E-03        1.23177            7.7467E+03 
                4.2E-03            1.26191            7.77819E+03
                4.30001E-03        1.29205            7.81163E+03
                4.40001E-03        1.32219            7.84053E+03
                4.5E-03            1.35233            7.87186E+03
                4.60001E-03        1.38248            7.90032E+03
                4.70001E-03        1.41262            7.92794E+03
                4.8E-03            1.44276            7.95645E+03
                4.90001E-03        1.4729             7.98186E+03
                5.00001E-03        1.50304            8.00762E+03
                5.1E-03            1.53318            8.03343E+03
                5.20001E-03        1.56333            8.05682E+03
                5.3E-03            1.59347            8.08012E+03
                5.40001E-03        1.62361            8.1038E+03 
                5.50001E-03        1.65375            8.12567E+03
                5.6E-03            1.68389            8.14661E+03
                5.70001E-03        1.71404            8.16783E+03
                5.80001E-03        1.74418            8.1885E+03 
                5.9E-03            1.77432            8.20809E+03
                6.00001E-03        1.80446            8.22683E+03
                6.10001E-03        1.83461            8.24541E+03
                6.20001E-03        1.86475            8.26386E+03
                6.30001E-03        1.89489            8.28159E+03
                6.4E-03            1.92503            8.29857E+03
                6.50001E-03        1.95518            8.31485E+03
                6.60001E-03        1.98532            8.33081E+03
                6.7E-03            2.01523            8.34649E+03
                6.80001E-03        2.04496            8.36175E+03
                6.90001E-03        2.07469            8.37652E+03
                7.E-03             2.10442            8.39068E+03
                7.10001E-03        2.13415            8.40436E+03
                7.2E-03            2.16388            8.41757E+03
                7.30001E-03        2.19361            8.43035E+03
                7.40001E-03        2.22333            8.44275E+03
                7.5E-03            2.25306            8.45477E+03
                7.60001E-03        2.28279            8.46641E+03
                7.70001E-03        2.31252            8.47765E+03
                7.8E-03            2.34225            8.48854E+03
                7.90001E-03        2.37285            8.49932E+03
                8.00001E-03        2.40357            8.50977E+03
                8.1E-03            2.43428            8.51977E+03
                8.20001E-03        2.46501            8.52941E+03
                8.30001E-03        2.49573            8.53865E+03
                8.4E-03            2.52612            8.54749E+03
                8.5E-03            2.55599            8.55598E+03
                8.60001E-03        2.58586            8.56404E+03
                8.70001E-03        2.61572            8.57179E+03
                8.8E-03            2.64559            8.57912E+03
                8.90001E-03        2.67546            8.58613E+03
                9.00001E-03        2.70532            8.59274E+03
                9.10001E-03        2.73519            8.59904E+03
                9.2E-03            2.76506            8.60493E+03
                9.30001E-03        2.79492            8.61051E+03
                9.40001E-03        2.82479            8.61571E+03
                9.5E-03            2.85466            8.62061E+03
                9.6E-03            2.88452            8.62507E+03
                9.70001E-03        2.91439            8.62922E+03
                9.80001E-03        2.94426            8.63302E+03
                9.9E-03            2.97412            8.63644E+03
               10.E-03             3.00399            8.63953E+03




