"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,1.58554,1585.54
0.0899964,1.76304,1763.04
0.119974,1.9028,1902.8
0.149983,2.00176,2001.76
0.179935,2.07675,2076.75
0.209887,2.1379099999999998,2137.91
0.239839,2.1898600000000004,2189.86
0.269803,2.23573,2235.73
0.299704,2.27942,2279.42
0.329605,2.31385,2313.85
0.359506,2.34929,2349.29
0.389407,2.3788,2378.8
0.419308,2.40755,2407.55
0.449209,2.43373,2433.73
0.479106,2.45759,2457.59
0.509007,2.48021,2480.21
0.538908,2.5020000000000002,2502.0
0.568809,2.52232,2522.32
0.598823,2.54141,2541.41
0.628968,2.55891,2558.91
0.659108,2.57565,2575.65
0.689248,2.59189,2591.89
0.719393,2.6072100000000002,2607.21
0.749533,2.62172,2621.72
0.779674,2.63586,2635.86
0.809818,2.64908,2649.08
0.839959,2.66195,2661.95
0.870103,2.6741,2674.1
0.900244,2.68588,2685.88
0.930384,2.69708,2697.08
0.960529,2.70789,2707.89
0.990669,2.7181300000000004,2718.13
1.02081,2.728,2728.0
1.05095,2.73739,2737.39
1.08109,2.7464,2746.4
1.11123,2.75517,2755.17
1.14138,2.7636100000000003,2763.61
1.17152,2.77175,2771.75
1.20166,2.7795300000000003,2779.53
1.2318,2.7869800000000002,2786.98
1.26195,2.7941,2794.1
1.29209,2.801,2801.0
1.32223,2.80769,2807.69
1.35237,2.81409,2814.09
1.38252,2.82017,2820.17
1.41266,2.82601,2826.01
1.4428,2.83169,2831.69
1.47294,2.83716,2837.16
1.50308,2.84235,2842.35
1.53323,2.8473,2847.3
1.56337,2.85209,2852.09
1.59351,2.85668,2856.68
1.62365,2.8610300000000004,2861.03
1.65355,2.86519,2865.19
1.68328,2.86917,2869.17
1.71301,2.87296,2872.96
1.74274,2.87652,2876.52
1.77247,2.87994,2879.94
1.8022,2.88315,2883.15
1.83193,2.8862,2886.2
1.86166,2.88908,2889.08
1.89139,2.8917800000000002,2891.78
1.92148,2.89438,2894.38
1.95177,2.89684,2896.84
1.98206,2.89909,2899.09
2.01241,2.90119,2901.19
2.04227,2.90312,2903.12
2.07214,2.9048800000000004,2904.88
2.10201,2.9064699999999997,2906.47
2.13187,2.9079,2907.9
2.16174,2.9091500000000003,2909.15
2.19161,2.91022,2910.22
2.22148,2.91112,2911.12
2.25134,2.91187,2911.87
2.28121,2.91244,2912.44
2.31108,2.91285,2912.85
2.34094,2.9130700000000003,2913.07
2.37081,2.9131,2913.1
2.40033,2.91296,2912.96
2.42935,2.91263,2912.63
2.45836,2.9121300000000003,2912.13
2.48737,2.91145,2911.45
2.51639,2.91058,2910.58
2.5454,2.90949,2909.49
2.57441,2.9081799999999998,2908.18
2.60343,2.90669,2906.69
2.63244,2.90502,2905.02
2.66145,2.90314,2903.14
2.69047,2.9010900000000004,2901.09
2.71948,2.8988400000000003,2898.84
2.74849,2.8964000000000003,2896.4
2.7775,2.8937800000000005,2893.78
2.80833,2.8907399999999996,2890.74
2.83942,2.88747,2887.47
2.8705,2.88396,2883.96
2.90159,2.8801799999999997,2880.18
2.93268,2.87617,2876.17
2.96376,2.8719200000000003,2871.92
2.99485,2.86742,2867.42
