
                  X             Displacement          Force      

                0.                 0.                 4.16753    
              100.007E-06         20.0011E-03         1.43707E+03
              200.006E-06         40.0051E-03         2.90051E+03
              300.006E-06         59.9947E-03         4.43098E+03
              400.007E-06         79.9874E-03         5.68307E+03
              500.008E-06         99.9767E-03         7.27963E+03
              600.008E-06        119.945E-03          8.61698E+03
              700.009E-06        139.913E-03         10.175E+03  
              800.01E-06         159.881E-03         11.5291E+03 
              900.011E-06        179.849E-03         12.9938E+03 
                1.00001E-03      199.818E-03         14.4588E+03 
                1.10001E-03      219.786E-03         15.7551E+03 
                1.20001E-03      239.754E-03         17.1404E+03 
                1.30001E-03      259.722E-03         17.7438E+03 
                1.4E-03          279.687E-03         18.0531E+03 
                1.5E-03          299.655E-03         18.2226E+03 
                1.6E-03          319.624E-03         18.226E+03  
                1.7E-03          339.592E-03         18.1883E+03 
                1.8E-03          359.56E-03          18.1436E+03 
                1.9E-03          379.528E-03         18.0992E+03 
                2.E-03           399.572E-03         18.0546E+03 
                2.10001E-03      419.703E-03         18.0082E+03 
                2.20001E-03      439.831E-03         17.9551E+03 
                2.3E-03          459.958E-03         17.8943E+03 
                2.40001E-03      480.089E-03         17.8289E+03 
                2.50001E-03      500.217E-03         17.7595E+03 
                2.6E-03          520.244E-03         17.6904E+03 
                2.70001E-03      540.272E-03         17.6178E+03 
                2.80001E-03      560.296E-03         17.5459E+03 
                2.9E-03          580.321E-03         17.4674E+03 
                3.00001E-03      600.349E-03         17.3883E+03 
                3.1E-03          620.373E-03         17.306E+03  
                3.20001E-03      640.401E-03         17.218E+03  
                3.30001E-03      660.425E-03         17.1279E+03 
                3.4E-03          680.45E-03          17.0313E+03 
                3.50001E-03      700.478E-03         16.9348E+03 
                3.60001E-03      720.503E-03         16.8321E+03 
                3.7E-03          740.528E-03         16.7309E+03 
                3.80001E-03      760.555E-03         16.6243E+03 
                3.90001E-03      780.58E-03          16.515E+03  
                4.E-03           800.604E-03         16.4025E+03 
                4.10001E-03      820.633E-03         16.2865E+03 
                4.2E-03          840.657E-03         16.1704E+03 
                4.30001E-03      860.685E-03         16.0478E+03 
                4.40001E-03      880.709E-03         15.9247E+03 
                4.5E-03          900.734E-03         15.7953E+03 
                4.60001E-03      920.761E-03         15.6644E+03 
                4.70001E-03      940.787E-03         15.5311E+03 
                4.8E-03          960.812E-03         15.3953E+03 
                4.90001E-03      980.839E-03         15.2578E+03 
                5.E-03             1.00081           12.1416E+03 
                5.1E-03            1.02078            8.66746E+03
                5.2E-03            1.04075           13.3174E+03 
                5.30001E-03        1.06028           15.5803E+03 
                5.40001E-03        1.08047           14.4028E+03 
                5.50001E-03        1.10074           14.4411E+03 
                5.60001E-03        1.12061           14.1425E+03 
                5.7E-03            1.14034           14.1492E+03 
                5.8E-03            1.16053           13.9868E+03 
                5.90001E-03        1.18056           13.8997E+03 
                6.00001E-03        1.2006            13.7412E+03 
                6.10001E-03        1.22047           13.5329E+03 
                6.20001E-03        1.23995           13.4328E+03 
                6.30001E-03        1.25943           13.2164E+03 
                6.4E-03            1.27891           13.0763E+03 
                6.50001E-03        1.29839           12.8313E+03 
                6.60001E-03        1.31786           12.6223E+03 
                6.7E-03            1.33734           12.52E+03   
                6.8E-03            1.35682           12.3785E+03 
                6.90001E-03        1.3763            12.2953E+03 
                7.00001E-03        1.39579           12.0444E+03 
                7.10001E-03        1.41528           11.9413E+03 
                7.20001E-03        1.43476           11.7515E+03 
                7.3E-03            1.45425           11.6971E+03 
                7.4E-03            1.47424           11.4933E+03 
                7.5E-03            1.49435           11.4299E+03 
                7.60001E-03        1.51447           11.235E+03  
                7.7E-03            1.53413           11.1105E+03 
                7.80001E-03        1.55397           10.9596E+03 
                7.90001E-03        1.57444           10.8474E+03 
                8.E-03             1.59481           10.7286E+03 
                8.10001E-03        1.61465           10.6079E+03 
                8.2E-03            1.63578           10.5304E+03 
                8.3E-03            1.65711           10.3365E+03 
                8.4E-03            1.67843           10.237E+03  
                8.5E-03            1.69922           10.1244E+03 
                8.60001E-03        1.71983           10.0667E+03 
                8.70001E-03        1.74043            9.94602E+03
                8.80001E-03        1.76102            9.85277E+03
                8.90001E-03        1.78162            9.75115E+03
                9.E-03             1.80158            9.66528E+03
                9.1E-03            1.82149            9.57997E+03
                9.2E-03            1.84139            9.48994E+03
                9.30001E-03        1.8613             9.41933E+03
                9.4E-03            1.88068            9.31431E+03
                9.5E-03            1.90094            9.25235E+03
                9.60001E-03        1.92169            9.16256E+03
                9.7E-03            1.94224            9.12671E+03
                9.8E-03            1.96241            9.10778E+03
                9.9E-03            1.98249            9.10212E+03
               10.E-03             2.00202            9.09275E+03




