"displacement,mm","force,kN","force,N"
0.0,0.0028344399999999997,2.83444
0.0109994,1.32212,1322.12
0.0219971,2.56764,2567.64
0.0329979,3.84633,3846.33
0.0440047,5.1669,5166.9
0.0550058,6.409140000000001,6409.14
0.066004,7.63105,7631.05
0.0770094,8.9267,8926.7
0.0879884,10.191,10191.0
0.0989676,11.3775,11377.5
0.109947,12.578,12578.0
0.120926,13.7676,13767.6
0.131905,14.9426,14942.6
0.142884,16.0583,16058.3
0.153865,17.094099999999997,17094.1
0.164844,18.011200000000002,18011.2
0.175853,18.6436,18643.6
0.186873,19.0582,19058.2
0.197891,19.372700000000002,19372.7
0.208911,19.6507,19650.7
0.219885,19.7924,19792.4
0.230988,19.9085,19908.5
0.242047,20.0072,20007.2
0.253127,20.0916,20091.6
0.264171,20.1678,20167.8
0.275174,20.233700000000002,20233.7
0.286178,20.2954,20295.4
0.297181,20.3511,20351.1
0.308185,20.4039,20403.9
0.319188,20.4523,20452.3
0.330192,20.4956,20495.6
0.341197,20.534599999999998,20534.6
0.3522,20.572,20572.0
0.363204,20.606099999999998,20606.1
0.37411,20.638,20638.0
0.385002,20.666700000000002,20666.7
0.395893,20.6935,20693.5
0.406799,20.718400000000003,20718.4
0.417886,20.7419,20741.9
0.428971,20.763099999999998,20763.1
0.440057,20.782400000000003,20782.4
0.451143,20.8,20800.0
0.462229,20.815900000000003,20815.9
0.473282,20.8305,20830.5
0.484252,20.843400000000003,20843.4
0.495224,20.855,20855.0
0.506195,20.865000000000002,20865.0
0.517167,20.8738,20873.8
0.528139,20.8813,20881.3
0.53911,20.8876,20887.6
0.550081,20.8927,20892.7
0.561052,20.8966,20896.6
0.572024,20.8993,20899.3
0.582996,20.901,20901.0
0.593967,20.901500000000002,20901.5
0.604939,20.901,20901.0
0.61591,20.899400000000004,20899.4
0.626881,20.8968,20896.8
0.637638,20.8932,20893.2
0.64838,20.8885,20888.5
0.659124,20.8828,20882.8
0.669866,20.8762,20876.2
0.680783,20.8684,20868.4
0.691925,20.8595,20859.5
0.703064,20.8495,20849.5
0.714206,20.838400000000004,20838.4
0.725347,20.8263,20826.3
0.736487,20.813200000000002,20813.2
0.747628,20.799,20799.0
0.75877,20.7838,20783.8
0.769909,20.767599999999998,20767.6
0.781051,20.7503,20750.3
0.79219,20.731900000000003,20731.9
0.803331,20.712400000000002,20712.4
0.814472,20.6919,20691.9
0.825612,20.6702,20670.2
0.836578,20.6475,20647.5
0.847481,20.6236,20623.6
0.858384,20.598599999999998,20598.6
0.869656,20.5715,20571.5
0.880978,20.5431,20543.1
0.892303,20.5133,20513.3
0.903625,20.482200000000002,20482.2
0.914948,20.4497,20449.7
0.92627,20.4159,20415.9
0.937595,20.380599999999998,20380.6
0.948917,20.3439,20343.9
0.96024,20.3057,20305.7
0.971565,20.265900000000002,20265.9
0.982887,20.224400000000003,20224.4
0.99421,20.1813,20181.3
1.00538,20.136400000000002,20136.4
1.01671,20.0897,20089.7
1.02803,20.0413,20041.3
1.03935,19.9911,19991.1
1.05067,19.939,19939.0
1.062,19.885099999999998,19885.1
1.07306,19.829400000000003,19829.4
1.08389,19.7718,19771.8
1.09472,19.712200000000003,19712.2
1.10555,19.650599999999997,19650.6
