"strain,-","stress,MPa","stress,Pa"
0.0,725.9113405047417,725911340.5047417
0.002,853.0588966071595,853058896.6071595
0.004,906.2770041947479,906277004.1947478
0.006,941.4084651479327,941408465.1479326
0.008,967.9475828501315,967947582.8501315
0.01,989.4024916620439,989402491.6620439
0.012,1007.4761322248293,1007476132.2248293
0.014,1023.1294929544484,1023129492.9544485
0.016,1036.960203226722,1036960203.2267219
0.018,1049.3662168949093,1049366216.8949093
0.02,1060.6263582978165,1060626358.2978165
0.022,1070.9438390450591,1070943839.0450591
0.024,1080.471498615037,1080471498.615037
0.026,1089.3272866903314,1089327286.6903315
0.028,1097.6041999836236,1097604199.9836237
0.03,1105.3769034432837,1105376903.4432838
0.032,1112.7062835882186,1112706283.5882187
0.034,1119.6426653034189,1119642665.3034189
0.036,1126.2281379493552,1126228137.9493551
0.038,1132.498271953261,1132498271.9532611
0.04,1138.4834084906997,1138483408.4906998
0.042,1144.2096439594084,1144209643.9594083
0.044,1149.6995922325111,1149699592.232511
0.046,1154.9729824454967,1154972982.4454966
0.048,1160.047133253762,1160047133.253762
0.05,1164.9373330608564,1164937333.0608563
0.052,1169.6571477973757,1169657147.7973757
0.054,1174.2186722540985,1174218672.2540984
0.056,1178.6327369871137,1178632736.9871137
0.058,1182.909079924024,1182909079.9240239
0.06,1187.0564896799465,1187056489.6799464
0.062,1191.0829260172932,1191082926.0172932
0.064,1194.9956217009096,1194995621.7009096
0.066,1198.8011691033819,1198801169.1033819
0.068,1202.5055942287188,1202505594.2287188
0.07,1206.1144202922742,1206114420.2922742
0.072,1209.6327225817756,1209632722.5817757
0.074,1213.0651760001895,1213065176.0001895
0.076,1216.4160964349076,1216416096.4349077
0.078,1219.6894768938062,1219689476.8938062
0.08,1222.889019185334,1222889019.185334
0.082,1226.0181617881126,1226018161.7881126
0.084,1229.0801044487832,1229080104.4487832
0.086,1232.0778299598337,1232077829.9598336
0.088,1235.0141234978507,1235014123.4978507
0.09,1237.891589843954,1237891589.843954
