
                  X             Displacement          Force      

                0.                 0.                 4.16753    
              100.007E-06         20.001E-03          1.43707E+03
              200.006E-06         40.0051E-03         2.90051E+03
              300.006E-06         59.9947E-03         4.43098E+03
              400.007E-06         79.9874E-03         5.68307E+03
              500.008E-06         99.9768E-03         7.26267E+03
              600.008E-06        119.945E-03          8.01234E+03
              700.009E-06        139.913E-03          8.54604E+03
              800.01E-06         159.881E-03          8.87849E+03
              900.011E-06        179.849E-03          9.16081E+03
                1.00001E-03      199.818E-03          9.30585E+03
                1.10001E-03      219.786E-03          9.40114E+03
                1.20001E-03      239.754E-03          9.45324E+03
                1.30001E-03      259.722E-03          9.48513E+03
                1.4E-03          279.687E-03          9.50318E+03
                1.5E-03          299.655E-03          9.519E+03  
                1.6E-03          319.624E-03          9.53283E+03
                1.7E-03          339.592E-03          9.5455E+03 
                1.8E-03          359.56E-03           9.55684E+03
                1.9E-03          379.528E-03          9.56778E+03
                2.E-03           399.572E-03          9.57785E+03
                2.10001E-03      419.703E-03          9.58718E+03
                2.20001E-03      439.831E-03          9.59618E+03
                2.3E-03          459.959E-03          9.60477E+03
                2.40001E-03      480.089E-03          9.61282E+03
                2.50001E-03      500.217E-03          9.6206E+03 
                2.6E-03          520.441E-03          9.62801E+03
                2.70001E-03      540.675E-03          9.63514E+03
                2.80001E-03      560.906E-03          9.64197E+03
                2.9E-03          581.137E-03          9.64854E+03
                3.00001E-03      601.371E-03          9.65486E+03
                3.1E-03          621.603E-03          9.66095E+03
                3.20001E-03      641.837E-03          9.6668E+03 
                3.30001E-03      662.068E-03          9.67245E+03
                3.4E-03          682.299E-03          9.6779E+03 
                3.50001E-03      702.533E-03          9.68317E+03
                3.60001E-03      722.764E-03          9.68825E+03
                3.7E-03          742.978E-03          9.69318E+03
                3.80001E-03      763.005E-03          9.6979E+03 
                3.90001E-03      783.03E-03           9.7025E+03 
                4.E-03           803.055E-03          9.70691E+03
                4.10001E-03      823.083E-03          9.71117E+03
                4.2E-03          843.107E-03          9.71527E+03
                4.30001E-03      863.135E-03          9.71925E+03
                4.40001E-03      882.983E-03          9.72307E+03
                4.5E-03          902.801E-03          9.72677E+03
                4.60001E-03      922.622E-03          9.73033E+03
                4.70001E-03      942.44E-03           9.73376E+03
                4.8E-03          962.259E-03          9.73706E+03
                4.90001E-03      982.08E-03           9.74026E+03
                5.00001E-03        1.0019             9.74335E+03
                5.1E-03            1.02172            9.74633E+03
                5.20001E-03        1.04154            9.7492E+03 
                5.3E-03            1.06199            9.75204E+03
                5.40001E-03        1.08247            9.75477E+03
                5.50001E-03        1.10268            9.75736E+03
                5.60001E-03        1.12273            9.75985E+03
                5.7E-03            1.14278            9.76225E+03
                5.80001E-03        1.16284            9.76454E+03
                5.90001E-03        1.18289            9.76669E+03
                6.E-03             1.20294            9.76874E+03
                6.10001E-03        1.223              9.77067E+03
                6.20001E-03        1.24305            9.77251E+03
                6.30001E-03        1.26311            9.77424E+03
                6.4E-03            1.28316            9.77588E+03
                6.50001E-03        1.30321            9.77744E+03
                6.60001E-03        1.32327            9.77888E+03
                6.7E-03            1.34332            9.78024E+03
                6.8E-03            1.36337            9.78149E+03
                6.90001E-03        1.38343            9.78263E+03
                7.00001E-03        1.4033             9.78369E+03
                7.1E-03            1.42292            9.78466E+03
                7.20001E-03        1.44255            9.78555E+03
                7.30001E-03        1.46218            9.78634E+03
                7.4E-03            1.4818             9.78707E+03
                7.5E-03            1.50143            9.78772E+03
                7.6E-03            1.52117            9.7883E+03 
                7.7E-03            1.54147            9.78881E+03
                7.8E-03            1.56178            9.78925E+03
                7.9E-03            1.58149            9.78963E+03
                8.00001E-03        1.60111            9.78995E+03
                8.10001E-03        1.62074            9.79021E+03
                8.2E-03            1.64037            9.79044E+03
                8.30001E-03        1.66               9.79057E+03
                8.40001E-03        1.67962            9.79065E+03
                8.5E-03            1.6992             9.79065E+03
                8.6E-03            1.7184             9.79055E+03
                8.70001E-03        1.7376             9.79037E+03
                8.8E-03            1.75715            9.79011E+03
                8.90001E-03        1.77772            9.78976E+03
                9.E-03             1.79829            9.78927E+03
                9.10001E-03        1.81886            9.78872E+03
                9.2E-03            1.83943            9.78806E+03
                9.3E-03            1.86               9.78736E+03
                9.40001E-03        1.88058            9.78661E+03
                9.5E-03            1.90115            9.78586E+03
                9.60001E-03        1.92172            9.78506E+03
                9.7E-03            1.94229            9.78424E+03
                9.80001E-03        1.96286            9.78333E+03
                9.90001E-03        1.9834             9.78231E+03
               10.E-03             2.00351            9.78129E+03




