
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.26887E+03
              600.E-06           186.012E-03          5.56746E+03
              700.001E-06        216.989E-03          5.75984E+03
              800.002E-06        247.965E-03          5.88193E+03
              900.003E-06        278.892E-03          5.96235E+03
                1.E-03           309.817E-03          6.00757E+03
                1.1E-03          340.742E-03          6.02616E+03
                1.2E-03          371.668E-03          6.02629E+03
                1.30001E-03      402.593E-03          6.0199E+03 
                1.40001E-03      433.518E-03          6.00863E+03
                1.50001E-03      464.443E-03          5.99469E+03
                1.60001E-03      495.368E-03          5.97916E+03
                1.70001E-03      526.293E-03          5.96201E+03
                1.80001E-03      557.218E-03          5.94373E+03
                1.90001E-03      588.143E-03          5.92401E+03
                2.00001E-03      619.185E-03          5.90305E+03
                2.10001E-03      650.357E-03          5.88083E+03
                2.2E-03          681.53E-03           5.85752E+03
                2.30001E-03      712.707E-03          5.83293E+03
                2.4E-03          743.88E-03           5.80749E+03
                2.50001E-03      775.057E-03          5.78097E+03
                2.60001E-03      806.229E-03          5.75292E+03
                2.7E-03          837.402E-03          5.72367E+03
                2.80001E-03      868.579E-03          5.69268E+03
                2.90001E-03      899.751E-03          5.66061E+03
                3.E-03           930.924E-03          5.62652E+03
                3.10001E-03      962.101E-03          5.59063E+03
                3.20001E-03      993.273E-03          5.55254E+03
                3.3E-03            1.02457            5.51146E+03
                3.40001E-03        1.05596            5.46804E+03
                3.5E-03            1.08733            5.42167E+03
                3.60001E-03        1.11858            5.3728E+03 
                3.70001E-03        1.1496             5.32127E+03
                3.80001E-03        1.18056            5.2672E+03 
                3.90001E-03        1.21155            5.21032E+03
                4.E-03             1.24257            5.1507E+03 
                4.1E-03            1.27357            5.08861E+03
                4.20001E-03        1.30453            5.02408E+03
                4.30001E-03        1.33557            4.95715E+03
                4.4E-03            1.36652            4.88837E+03
                4.50001E-03        1.39762            4.8173E+03 
                4.60001E-03        1.42847            4.74486E+03
                4.7E-03            1.45961            4.67042E+03
                4.8E-03            1.49048            4.59539E+03
                4.90001E-03        1.52166            4.5188E+03 
                5.00001E-03        1.55249            4.44212E+03
                5.1E-03            1.5836             4.36443E+03
                5.20001E-03        1.61453            4.28707E+03
                5.30001E-03        1.64555            4.20997E+03
                5.4E-03            1.67662            4.13343E+03
                5.50001E-03        1.7074             4.05837E+03
                5.60001E-03        1.73868            3.98308E+03
                5.7E-03            1.76936            3.91041E+03
                5.80001E-03        1.80062            3.83755E+03
                5.9E-03            1.83161            3.76681E+03
                6.E-03             1.86229            3.69845E+03
                6.10001E-03        1.89371            3.6303E+03 
                6.2E-03            1.92456            3.56562E+03
                6.3E-03            1.95548            3.5031E+03 
                6.4E-03            1.98677            3.4421E+03 
                6.50001E-03        2.01744            3.38436E+03
                6.6E-03            2.04784            3.32865E+03
                6.7E-03            2.07946            3.27416E+03
                6.8E-03            2.1104             3.2226E+03 
                6.90001E-03        2.14052            3.17366E+03
                7.E-03             2.17243            3.12458E+03
                7.1E-03            2.20353            3.07839E+03
                7.2E-03            2.23393            3.03548E+03
                7.3E-03            2.26481            2.99407E+03
                7.4E-03            2.29666            2.95429E+03
                7.5E-03            2.32619            2.92197E+03
                7.6E-03            2.35644            2.88957E+03
                7.7E-03            2.38844            2.85826E+03
                7.8E-03            2.4194             2.84737E+03
                7.9E-03            2.44927            2.84298E+03
                8.E-03             2.47913            2.83387E+03
                8.1E-03            2.509              2.82419E+03
                8.2E-03            2.53838            2.81657E+03
                8.3E-03            2.56772            2.8076E+03 
                8.4E-03            2.601              2.79557E+03
                8.5E-03            2.63428            2.7843E+03 
                8.6E-03            2.66756            2.77004E+03
                8.7E-03            2.70084            2.7555E+03 
                8.8E-03            2.73393            2.74114E+03
                8.9E-03            2.76465            2.73005E+03
                9.E-03             2.79537            2.71568E+03
                9.1E-03            2.82609            2.70075E+03
                9.2E-03            2.85681            2.68625E+03
                9.3E-03            2.88753            2.67247E+03
                9.4E-03            2.91825            2.65915E+03
                9.5E-03            2.94897            2.64752E+03
                9.6E-03            2.97807            2.63493E+03
                9.7E-03            3.00623            2.6184E+03 
                9.8E-03            3.03439            2.60819E+03
                9.9E-03            3.06255            2.59503E+03
               10.E-03             3.09071            2.5826E+03 




