0.28,12.7493404
0.281,12.75135058
0.282,12.76081594
0.283,12.76544863
0.284,12.77721023
0.285,12.78171333
0.286,12.78669257
0.287,12.79347314
0.288,12.80019505
0.289,12.8099909
0.29,12.81817946
0.291,12.8235855
0.292,12.8291682
0.293,12.84303866
0.294,12.84834796
0.295,12.85451309
0.296,12.86169114
0.297,12.86890425
0.298,12.87671176
0.299,12.8864974
0.3,12.89193865
0.301,12.90105751
0.302,12.90620063
0.303,12.91171929
0.304,12.91988881
0.305,12.92847423
0.306,12.93358708
0.307,12.9406322
0.308,12.94688692
0.309,12.95306051
0.31,12.95675818
0.311,12.95979363
0.312,12.96913697
0.313,12.97768617
0.314,12.98180108
0.315,12.98800981
0.316,12.99813069
0.317,13.00378338
0.318,13.00742447
0.319,13.01454955
0.32,13.02347166
0.321,13.02993828
0.322,13.03384684
0.323,13.03839788
0.324,13.0452626
0.325,13.05383453
0.326,13.05870315
0.327,13.06241769
0.328,13.06644642
0.329,13.07098901
0.33,13.07558848
0.331,13.08011535
0.332,13.09012069
0.333,13.09277013
0.334,13.09618512
0.335,13.10407973
0.336,13.10618285
0.337,13.11211937
0.338,13.12415768
0.339,13.12580202
0.34,13.1315229
0.341,13.13367504
0.342,13.14170882
0.343,13.1439412
0.344,13.15191173
0.345,13.15191305
0.346,13.15402544
0.347,13.15824595
0.348,13.1727599
0.349,13.1736136
0.35,13.17544004
0.351,13.17753449
0.352,13.18166395
0.353,13.18651922
0.354,13.19088359
0.355,13.19921042
0.356,13.20254461
0.357,13.20565152
0.358,13.21172282
0.359,13.21633515
0.36,13.22004904
0.361,13.22271741
0.362,13.22599945
0.363,13.22989362
0.364,13.23788138
0.365,13.23937403
0.366,13.2451379
0.367,13.24770587
0.368,13.25145972
0.369,13.25611014
0.37,13.26024254
0.371,13.26428877
0.372,13.27005877
0.373,13.27403343
0.374,13.28229541
0.375,13.28557001
0.376,13.28931412
0.377,13.29822329
0.378,13.29956074
0.379,13.30338843
0.38,13.30821897
0.381,13.31187268
0.382,13.31505665
0.383,13.32157111
0.384,13.32583234
0.385,13.33036947
0.386,13.33291966
0.387,13.33603063
0.388,13.34404033
0.389,13.34871732
0.39,13.3506038
0.391,13.35737084
0.392,13.36044555
0.393,13.36367554
0.394,13.36709244
0.395,13.37113499
0.396,13.37360075
0.397,13.37598116
0.398,13.38012958
0.399,13.38230918
0.4,13.38587552
0.401,13.39207441
0.402,13.39457564
0.403,13.39753189
0.404,13.40202427
0.405,13.40574564
0.406,13.4074783
0.407,13.40939919
0.408,13.41216971
0.409,13.41489874
0.41,13.41936173
0.411,13.4208824
0.412,13.42449942
0.413,13.42868245
0.414,13.43147842
0.415,13.43353502
0.416,13.43871569
0.417,13.44153296
0.418,13.44425414
0.419,13.44729208
0.42,13.45248728
0.421,13.45405517
0.422,13.45647864
0.423,13.45898891
0.424,13.46688109
0.425,13.46748648
0.426,13.47059827
0.427,13.47202922
0.428,13.47750891
0.429,13.47908852
0.43,13.48459225
0.431,13.48463713
0.432,13.48789159
0.433,13.48893654
0.434,13.4920404
0.435,13.49258173
0.436,13.49434645
0.437,13.49730939
0.438,13.50181843
0.439,13.50344487
0.44,13.50541535
0.441,13.50872181
0.442,13.51211933
0.443,13.51407249
0.444,13.51670764
0.445,13.52130372
0.446,13.52447314
0.447,13.52627139
0.448,13.53028399
0.449,13.53315362
0.45,13.53615457
0.451,13.53795906
0.452,13.53951737
0.453,13.54308329
0.454,13.5442543
0.455,13.54824056
0.456,13.54965656
0.457,13.55140887
0.458,13.55341605
0.459,13.55716518
0.46,13.56009028
0.461,13.56197165
0.462,13.56410552
0.463,13.5658106
0.464,13.56774907
0.465,13.5713591
0.466,13.5730685
0.467,13.57477069
0.468,13.57758753
0.469,13.58123565
0.47,13.58553584
0.471,13.58710011
0.472,13.58878084
0.473,13.59126444
0.474,13.59352807
0.475,13.59504683
0.476,13.59697731
0.477,13.60103609
0.478,13.60400223
0.479,13.60897217
0.48,13.60994021
0.481,13.61330667
0.482,13.61484276
0.483,13.61812804
0.484,13.619417
0.485,13.62178346
0.486,13.62384587
0.487,13.62686926
0.488,13.62816398
0.489,13.63015371
0.49,13.63360425
0.491,13.63679273
0.492,13.6392209
0.493,13.64386654
0.494,13.6453929
0.495,13.64657432
0.496,13.6488493
0.497,13.65138768
0.498,13.65571777
0.499,13.65568595
0.5,13.65990729
0.501,13.66207219
0.502,13.6650088
0.503,13.66686667
0.504,13.67096712
0.505,13.67232405
0.506,13.67450642
0.507,13.67654105
0.508,13.68010633
0.509,13.68094527
0.51,13.68481343
0.511,13.68468096
0.512,13.68654623
0.513,13.68779874
0.514,13.68880849
0.515,13.68961264
0.516,13.6904436
0.517,13.69199104
0.518,13.69442188
0.519,13.69663663
0.52,13.697869
0.521,13.69898169
0.522,13.69988894
0.523,13.70382301
0.524,13.70410707
0.525,13.70493622
0.526,13.70617055
0.527,13.70730603
0.528,13.71069693
0.529,13.71148348
0.53,13.7126262
0.531,13.716844
0.532,13.71750527
0.533,13.71742304
0.534,13.71782004
0.535,13.71874545
0.536,13.71986488
0.537,13.72167634
0.538,13.72348618
0.539,13.72465383
0.54,13.72551981
0.541,13.72637393
0.542,13.72722362
0.543,13.72802706
0.544,13.72940243
0.545,13.73036874
0.546,13.73098498
0.547,13.73219299
0.548,13.73351308
0.549,13.73693169
0.55,13.73825335
0.551,13.73931287
0.552,13.74060153
0.553,13.74249848
0.554,13.74450948
0.555,13.74582562
0.556,13.74670129
0.557,13.74803929
0.558,13.74964114
0.559,13.75076039
0.56,13.75230992
0.561,13.75331334
0.562,13.75425747
0.563,13.75588408
0.564,13.7574512
0.565,13.7598823
0.566,13.76005485
0.567,13.76081649
0.568,13.7619807
0.569,13.76285179
0.57,13.76345692
0.571,13.76465158
0.572,13.76584233
0.573,13.76729098
0.574,13.76896383
0.575,13.77031561
0.576,13.77190962
0.577,13.77761255
0.578,13.77739866
0.579,13.77724301
0.58,13.77827269
0.581,13.77950277
0.582,13.78127933
0.583,13.78332043
0.584,13.78514341
0.585,13.78687869
0.586,13.78972367
0.587,13.79033232
0.588,13.79123571
0.589,13.79261596
0.59,13.79493271
0.591,13.79576044
0.592,13.7985376
0.593,13.79837239
0.594,13.79974267
0.595,13.80068746
0.596,13.80300788
0.597,13.80384847
0.598,13.80536278
0.599,13.80539025
0.6,13.80588214
0.601,13.80704543
0.602,13.80830348
0.603,13.80922922
0.604,13.81036343
0.605,13.8108223
0.606,13.81135452
0.607,13.81293668
0.608,13.81452957
0.609,13.81603345
0.61,13.81748291
0.611,13.81812456
0.612,13.82140592
0.613,13.82164277
0.614,13.82188446
0.615,13.82269659
0.616,13.82425097
0.617,13.82757793
0.618,13.82797546
0.619,13.83156709
0.62,13.83223972
0.621,13.83313996
0.622,13.83398594
0.623,13.83537112
0.624,13.83614703
0.625,13.83655632
0.626,13.83820909
0.627,13.83876525
0.628,13.84000579
0.629,13.84056609
0.63,13.84140064
0.631,13.84208452
0.632,13.84350953
0.633,13.84499218
0.634,13.84765358
0.635,13.84914736
0.636,13.84962996
0.637,13.85018516
0.638,13.85146235
0.639,13.85181913
0.64,13.85225735
0.641,13.85268183
0.642,13.85325825
0.643,13.85395113
0.644,13.85459919
0.645,13.85641043
0.646,13.85750816
0.647,13.85813999
0.648,13.86053834
0.649,13.86165396
0.65,13.8626162
0.651,13.8633051
0.652,13.86416472
0.653,13.86535553
0.654,13.86623385
0.655,13.86795843
0.656,13.8690588
0.657,13.87006216
0.658,13.87099363
0.659,13.8718625
0.66,13.87264348
0.661,13.8730447
0.662,13.87395448
0.663,13.87537499
0.664,13.87580112
0.665,13.87640879
0.666,13.87877134
0.667,13.87885533
0.668,13.87915091
0.669,13.87960616
0.67,13.88079128
0.671,13.88105576
0.672,13.88165797
0.673,13.88139464
0.674,13.88146066
0.675,13.88193349
0.676,13.88257916
0.677,13.88303336
0.678,13.88329419
0.679,13.88310912
0.68,13.88384153
0.681,13.8840885
0.682,13.88464419
0.683,13.88494754
0.684,13.88501868
0.685,13.88478977
0.686,13.88462487
0.687,13.88524168
0.688,13.88504165
0.689,13.8852713
0.69,13.88563908
0.691,13.88627394
0.692,13.88722074
0.693,13.88815119
0.694,13.88908739
0.695,13.88881108
0.696,13.88841141
0.697,13.88789543
0.698,13.88785282
0.699,13.88880898
0.7,13.88994588
0.701,13.89061826
0.702,13.89106363
0.703,13.89132222
0.704,13.89170657
0.705,13.89229766
0.706,13.8928561
0.707,13.89354699
0.708,13.89402417
0.709,13.89350787
0.71,13.892726
0.711,13.89231002
0.712,13.89253302
0.713,13.89255561
0.714,13.89302021
0.715,13.89385436
0.716,13.89420191
0.717,13.89397651
0.718,13.89424751
0.719,13.89384556
0.72,13.89449868
0.721,13.89528919
0.722,13.89593189
0.723,13.89642635
0.724,13.89831599
0.725,13.89991931
0.726,13.90072166
0.727,13.90204511
0.728,13.90207154
0.729,13.90296014
0.73,13.90374733
0.731,13.90431162
0.732,13.9043613
0.733,13.90459072
0.734,13.90460841
0.735,13.90484698
0.736,13.90489054
0.737,13.9060556
0.738,13.90738187
0.739,13.90889154
0.74,13.90908397
0.741,13.90936933
0.742,13.90989738
0.743,13.91109025
0.744,13.91178366
0.745,13.91269298
0.746,13.91487118
0.747,13.91489428
0.748,13.91538515
0.749,13.91498881
0.75,13.91482067
0.751,13.91487428
0.752,13.91469792
0.753,13.91453252
0.754,13.91604154
0.755,13.916216
0.756,13.91580831
0.757,13.9164058
0.758,13.9176742
0.759,13.91752951
0.76,13.91869015
0.761,13.91881272
0.762,13.91901652
0.763,13.91983318
0.764,13.92003518
0.765,13.92019413
0.766,13.92090541
0.767,13.92117937
0.768,13.92143995
0.769,13.92210992
0.77,13.92169684
0.771,13.92203236
0.772,13.92219512
0.773,13.92248488
0.774,13.92274938
0.775,13.92265242
0.776,13.9223012
0.777,13.922507
0.778,13.92273407
0.779,13.92226404
0.78,13.92160739
0.781,13.92126565
0.782,13.92167544
0.783,13.92096843
0.784,13.9197396
0.785,13.91926685
0.786,13.91928271
0.787,13.91961488
0.788,13.91965363
0.789,13.9195924
0.79,13.92015694
0.791,13.91931901
0.792,13.9191602
0.793,13.9186248
0.794,13.91820576
0.795,13.91834407
0.796,13.91851773
0.797,13.9187985
0.798,13.91939793
0.799,13.91884051
0.8,13.91832234
0.801,13.91852126
0.802,13.9186518
0.803,13.91873378
0.804,13.9187633
0.805,13.91812039
0.806,13.91779405
0.807,13.91774621
0.808,13.91798737
0.809,13.91888254
0.81,13.91848458
0.811,13.91788172
0.812,13.91750717
0.813,13.91748722
0.814,13.91765898
0.815,13.91720159
0.816,13.91692348
0.817,13.91767216
0.818,13.91779676
0.819,13.91828092
0.82,13.91893215
0.821,13.91875535
0.822,13.91939517
0.823,13.9192238
0.824,13.91899985
0.825,13.91899795
0.826,13.91928389
0.827,13.91932368
0.828,13.91895347
0.829,13.91908294
0.83,13.92008277
0.831,13.92003917
0.832,13.91977034
0.833,13.91957514
0.834,13.91947522
0.835,13.9192976
0.836,13.91959192
0.837,13.92008861
0.838,13.92035093
0.839,13.92029692
0.84,13.92029146
0.841,13.92015469
0.842,13.92017839
0.843,13.91916439
0.844,13.92045768
0.845,13.92057275
0.846,13.92012661
0.847,13.91983953
0.848,13.91941533
0.849,13.91903278
0.85,13.91853858
0.851,13.91881838
0.852,13.91946767
0.853,13.91973709
0.854,13.91979555
0.855,13.92008196
0.856,13.91996871
0.857,13.92015561
0.858,13.92043084
0.859,13.92056231
0.86,13.92072551
0.861,13.92114553
0.862,13.92163166
0.863,13.9218236
0.864,13.92142495
0.865,13.92134639
0.866,13.92121981
0.867,13.92088673
0.868,13.92082132
0.869,13.92116505
0.87,13.9214024
0.871,13.92131481
0.872,13.9215057
0.873,13.92187893
0.874,13.92229955
0.875,13.92267171
0.876,13.92300064
0.877,13.92267828
0.878,13.92205764
0.879,13.92164122
0.88,13.92126402
0.881,13.92169611
0.882,13.92182339
0.883,13.92115963
0.884,13.92023189
0.885,13.91929754
0.886,13.91846139
0.887,13.91784542
0.888,13.91745554
0.889,13.91708291
0.89,13.91702818
0.891,13.91698089
0.892,13.91693991
0.893,13.91609172
0.894,13.91674752
0.895,13.91733734
0.896,13.91766238
0.897,13.91787811
0.898,13.91709531
0.899,13.91636192
0.9,13.91631715
0.901,13.91623572
0.902,13.91505187
0.903,13.91383156
0.904,13.91384621
0.905,13.91396646
0.906,13.91328088
0.907,13.91249479
0.908,13.91051257
0.909,13.91027132
0.91,13.90908259
0.911,13.90862855
0.912,13.90866424
0.913,13.90843067
0.914,13.90836497
0.915,13.90736174
0.916,13.90664164
0.917,13.90600146
0.918,13.90557075
0.919,13.90546657
0.92,13.90422814
0.921,13.90464328
0.922,13.90414042
0.923,13.90353938
0.924,13.90147497
0.925,13.90131816
0.926,13.90103429
0.927,13.90013536
0.928,13.8992615
0.929,13.89896589
0.93,13.89886463
0.931,13.89885857
0.932,13.8979895
0.933,13.89812966
0.934,13.89811105
0.935,13.89834476
0.936,13.8983448
0.937,13.8979202
0.938,13.89681941
0.939,13.89663233
0.94,13.89676106
0.941,13.8971883
0.942,13.89694495
0.943,13.89677673
0.944,13.89683675
0.945,13.89620664
0.946,13.89606888
0.947,13.89610648
0.948,13.8959688
0.949,13.89641747
0.95,13.89663392
0.951,13.89579519
0.952,13.89597448
0.953,13.89528756
0.954,13.89430702
0.955,13.89301935
0.956,13.89220271
0.957,13.89160119
0.958,13.89150083
0.959,13.89139355
0.96,13.89125052
0.961,13.89142237
0.962,13.89164869
0.963,13.89163779
0.964,13.89165532
0.965,13.89119114
0.966,13.89069341
0.967,13.88994444
0.968,13.88956769
0.969,13.888265
0.97,13.88760484
0.971,13.88699827
0.972,13.88668271
0.973,13.88729441
0.974,13.88669635
0.975,13.88644223
0.976,13.88593858
0.977,13.88562826
0.978,13.88437839
0.979,13.88415927
0.98,13.88360504
0.981,13.88348437
0.982,13.88345933
0.983,13.88304319
0.984,13.88220536
0.985,13.88138136
0.986,13.8803787
0.987,13.87904759
0.988,13.87802838
0.989,13.87765753
0.99,13.87723839
0.991,13.87633735
0.992,13.87545239
0.993,13.87519851
0.994,13.87487842
0.995,13.87484942
0.996,13.87506843
0.997,13.87525251
0.998,13.87491868
0.999,13.87474413
1,13.87473835
1.001,13.87434121
1.002,13.87463495
1.003,13.87403037
1.004,13.87339856
1.005,13.87234592
1.006,13.87122782
1.007,13.86993686
1.008,13.86883041
1.009,13.86851331
1.01,13.86864066
1.011,13.86831815
1.012,13.86830752
1.013,13.86828842
1.014,13.86739275
1.015,13.86664247
1.016,13.8656206
1.017,13.86536048
1.018,13.8644015
1.019,13.86368851
1.02,13.86322007
1.021,13.86378317
1.022,13.86282242
1.023,13.8622642
1.024,13.86190957
1.025,13.86243912
1.026,13.86253314
1.027,13.86170738
1.028,13.86056591
1.029,13.85963095
1.03,13.85829373
1.031,13.85668707
1.032,13.85586296
1.033,13.85543872
1.034,13.85516891
1.035,13.85494364
1.036,13.85508764
1.037,13.8536541
1.038,13.85120742
1.039,13.84653279
1.04,13.84624385
1.041,13.84585739
1.042,13.84504167
1.043,13.84469587
1.044,13.8445656
1.045,13.84392155
1.046,13.84334261
1.047,13.84183108
1.048,13.84075922
1.049,13.83936401
1.05,13.83924754
1.051,13.83858209
1.052,13.83803998
1.053,13.8374233
1.054,13.83646107
1.055,13.83614071
1.056,13.83589929
1.057,13.83544495
1.058,13.83366044
1.059,13.83365867
1.06,13.83243131
1.061,13.83210786
1.062,13.83140564
1.063,13.83071781
1.064,13.83011754
1.065,13.82913903
1.066,13.82699599
1.067,13.82635247
1.068,13.82562976
1.069,13.82452631
1.07,13.824132
1.071,13.82365689
1.072,13.82178834
1.073,13.82106129
1.074,13.81964412
1.075,13.81908669
1.076,13.81922377
1.077,13.81889465
1.078,13.81835087
1.079,13.81773569
1.08,13.81730484
1.081,13.81710734
1.082,13.8171347
1.083,13.81674085
1.084,13.81643111
1.085,13.81671931
1.086,13.81699232
1.087,13.81668568
1.088,13.81645953
1.089,13.81563782
1.09,13.81483867
1.091,13.81496593
1.092,13.81495186
1.093,13.81453038
1.094,13.8139742
1.095,13.81391326
1.096,13.81384322
1.097,13.81395998
1.098,13.81393655
1.099,13.81351656
1.1,13.81331107
1.101,13.81331692
1.102,13.81260055
1.103,13.81180286
1.104,13.81125033
1.105,13.81075848
1.106,13.80988486
1.107,13.80814446
1.108,13.80725717
1.109,13.8067364
1.11,13.8062929
1.111,13.80528992
1.112,13.80420628
1.113,13.80305388
1.114,13.80240458
1.115,13.80141537
1.116,13.80036871
1.117,13.79947066
1.118,13.79817559
1.119,13.79621646
1.12,13.79561632
1.121,13.79429284
1.122,13.7921255
1.123,13.79039011
1.124,13.78943344
1.125,13.78809016
1.126,13.78620517
1.127,13.78565819
1.128,13.78289931
1.129,13.78283911
1.13,13.78084654
1.131,13.78004716
1.132,13.77865344
1.133,13.77731023
1.134,13.77618336
1.135,13.77462613
1.136,13.7729866
1.137,13.77090166
1.138,13.76946796
1.139,13.76827573
1.14,13.76728755
1.141,13.76623098
1.142,13.76486798
1.143,13.76264068
1.144,13.75976413
1.145,13.7577126
1.146,13.75700045
1.147,13.75624497
1.148,13.75519388
1.149,13.75430145
1.15,13.75298811
1.151,13.75193372
1.152,13.7514767
1.153,13.75061284
1.154,13.74888742
1.155,13.74796907
1.156,13.74727785
1.157,13.74669458
1.158,13.7461065
1.159,13.74546524
1.16,13.74465808
1.161,13.74392797
1.162,13.74272983
1.163,13.7415562
1.164,13.74081991
1.165,13.74051706
1.166,13.7390753
1.167,13.73927088
1.168,13.73944337
1.169,13.73905477
1.17,13.73824045
1.171,13.73695072
1.172,13.73581346
1.173,13.73517236
1.174,13.73475274
1.175,13.7330049
1.176,13.73110632
1.177,13.7311305
1.178,13.73054381
1.179,13.72949264
1.18,13.72843418
1.181,13.72768395
1.182,13.72694133
1.183,13.72581249
1.184,13.72467578
1.185,13.72398696
1.186,13.72333106
1.187,13.7228945
1.188,13.72248126
1.189,13.72184362
1.19,13.72116345
1.191,13.72008159
1.192,13.71845404
1.193,13.71769777
1.194,13.71729295
1.195,13.7154376
1.196,13.71393593
1.197,13.7120354
1.198,13.71174927
1.199,13.71131932
1.2,13.71029698
1.201,13.70975932
1.202,13.7095314
1.203,13.70911609
1.204,13.70860736
1.205,13.70740602
1.206,13.70617547
1.207,13.70501308
1.208,13.70332245
1.209,13.70194448
1.21,13.70071941
1.211,13.6994998
1.212,13.69770422
1.213,13.69706634
1.214,13.69569721
1.215,13.69515463
1.216,13.69421286
1.217,13.6932061
1.218,13.69221199
1.219,13.69136954
1.22,13.69082332
1.221,13.69020269
1.222,13.68963027
1.223,13.68871241
1.224,13.68841055
1.225,13.68653321
1.226,13.6854929
1.227,13.68415612
1.228,13.6834662
1.229,13.68277117
1.23,13.68152363
1.231,13.67958975
1.232,13.67888934
1.233,13.67760427
1.234,13.6763016
1.235,13.67519893
1.236,13.67382701
1.237,13.6726419
1.238,13.67145636
1.239,13.66972795
1.24,13.66771443
1.241,13.66407352
1.242,13.66137766
1.243,13.66114264
1.244,13.66010424
1.245,13.65923534
1.246,13.65880716
1.247,13.65621286
1.248,13.65529294
1.249,13.65434323
1.25,13.65332889
1.251,13.65071664
1.252,13.64995531
1.253,13.64855293
1.254,13.64592748
1.255,13.64407154
1.256,13.64157866
1.257,13.63967725
1.258,13.63735172
1.259,13.63701632
1.26,13.63655145
1.261,13.63400974
1.262,13.63310487
1.263,13.63303033
1.264,13.63108351
1.265,13.62991298
1.266,13.6289626
1.267,13.62865651
1.268,13.62834574
1.269,13.62784028
1.27,13.62548158
1.271,13.62456265
1.272,13.62340452
1.273,13.62210073
1.274,13.62027565
1.275,13.61812083
1.276,13.61638779
1.277,13.61457032
1.278,13.6117825
1.279,13.60996193
1.28,13.60954024
1.281,13.60892527
1.282,13.60761096
1.283,13.60597387
1.284,13.60462341
1.285,13.60409549
1.286,13.60311074
1.287,13.60078467
1.288,13.59973768
1.289,13.59825554
1.29,13.59633004
1.291,13.59430943
1.292,13.59235445
1.293,13.58853592
1.294,13.58838204
1.295,13.58767914
1.296,13.5869019
1.297,13.58583219
1.298,13.5842648
1.299,13.58389333
1.3,13.58218874
1.301,13.58134623
1.302,13.58062002
1.303,13.57964161
1.304,13.57833665
1.305,13.57732638
1.306,13.57526982
1.307,13.57383708
1.308,13.56950987
1.309,13.56905741
1.31,13.56713372
1.311,13.56695028
1.312,13.56662155
1.313,13.56495876
1.314,13.56327944
1.315,13.56188581
1.316,13.56102602
1.317,13.55973009
1.318,13.5559081
1.319,13.55519624
1.32,13.55439865
1.321,13.55202556
1.322,13.55133916
1.323,13.5501423
1.324,13.54924292
1.325,13.54814619
1.326,13.54702525
1.327,13.54577679
1.328,13.54452817
1.329,13.54301932
1.33,13.54243181
1.331,13.54137012
1.332,13.54038254
1.333,13.53930379
1.334,13.53725072
1.335,13.53521954
1.336,13.53428917
1.337,13.53302657
1.338,13.53137275
1.339,13.53013195
1.34,13.52909872
1.341,13.52773914
1.342,13.52663196
1.343,13.52348216
1.344,13.52327422
1.345,13.52214506
1.346,13.52125487
1.347,13.51991487
1.348,13.51820389
1.349,13.51678489
1.35,13.51580907
1.351,13.51489698
1.352,13.51365394
1.353,13.51097366
1.354,13.50828605
1.355,13.5076712
1.356,13.5066358
1.357,13.50544723
1.358,13.5045305
1.359,13.50155786
1.36,13.50004732
1.361,13.50009399
1.362,13.49831516
1.363,13.49789244
1.364,13.49616542
1.365,13.49259738
1.366,13.49088268
1.367,13.48996913
1.368,13.48853355
1.369,13.48736089
1.37,13.48493537
1.371,13.48407971
1.372,13.48097202
1.373,13.47940773
1.374,13.47601863
1.375,13.47574108
1.376,13.47387703
1.377,13.47331775
1.378,13.47319572
1.379,13.47174459
1.38,13.47029811
1.381,13.46774647
1.382,13.46720188
1.383,13.46622236
1.384,13.46413791
1.385,13.46164122
1.386,13.46004884
1.387,13.45975615
1.388,13.45800764
1.389,13.45586108
1.39,13.45414579
1.391,13.45267743
1.392,13.44899167
1.393,13.44768985
1.394,13.44447131
1.395,13.44314928
1.396,13.43943367
1.397,13.43861421
1.398,13.43761585
1.399,13.43566917
1.4,13.43397378
