
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.63424E+03
              600.E-06           186.012E-03          6.45397E+03
              700.001E-06        216.989E-03          6.68366E+03
              800.002E-06        247.965E-03          6.87736E+03
              900.003E-06        278.892E-03          7.02741E+03
                1.E-03           309.818E-03          7.1461E+03 
                1.1E-03          340.743E-03          7.24069E+03
                1.2E-03          371.668E-03          7.32457E+03
                1.30001E-03      402.593E-03          7.40071E+03
                1.40001E-03      433.518E-03          7.46397E+03
                1.50001E-03      464.443E-03          7.51966E+03
                1.60001E-03      495.368E-03          7.56853E+03
                1.70001E-03      526.293E-03          7.61274E+03
                1.80001E-03      557.218E-03          7.65178E+03
                1.90001E-03      588.143E-03          7.68621E+03
                2.00001E-03      619.185E-03          7.718E+03  
                2.10001E-03      650.357E-03          7.74674E+03
                2.2E-03          681.53E-03           7.77267E+03
                2.30001E-03      712.707E-03          7.79657E+03
                2.4E-03          743.88E-03           7.81878E+03
                2.50001E-03      775.057E-03          7.8399E+03 
                2.60001E-03      806.229E-03          7.85909E+03
                2.7E-03          837.402E-03          7.87735E+03
                2.80001E-03      868.579E-03          7.89458E+03
                2.90001E-03      899.751E-03          7.91051E+03
                3.E-03           930.924E-03          7.92599E+03
                3.10001E-03      962.101E-03          7.94036E+03
                3.20001E-03      993.273E-03          7.95418E+03
                3.3E-03            1.02458            7.9673E+03 
                3.40001E-03        1.05596            7.97976E+03
                3.5E-03            1.08734            7.99176E+03
                3.60001E-03        1.11873            8.00306E+03
                3.70001E-03        1.15011            8.01396E+03
                3.8E-03            1.18149            8.02435E+03
                3.90001E-03        1.21287            8.03425E+03
                4.00001E-03        1.24425            8.04378E+03
                4.1E-03            1.27537            8.05288E+03
                4.20001E-03        1.30634            8.06151E+03
                4.30001E-03        1.33731            8.06977E+03
                4.4E-03            1.36828            8.07765E+03
                4.50001E-03        1.39925            8.08518E+03
                4.6E-03            1.43021            8.09234E+03
                4.70001E-03        1.46118            8.09916E+03
                4.80001E-03        1.49177            8.10566E+03
                4.9E-03            1.52232            8.11185E+03
                5.00001E-03        1.55288            8.11775E+03
                5.10001E-03        1.58343            8.12331E+03
                5.2E-03            1.61417            8.12862E+03
                5.30001E-03        1.64574            8.13377E+03
                5.40001E-03        1.67731            8.13863E+03
                5.5E-03            1.70865            8.14322E+03
                5.6E-03            1.7398             8.14754E+03
                5.70001E-03        1.77095            8.15158E+03
                5.80001E-03        1.80209            8.15534E+03
                5.9E-03            1.83324            8.15884E+03
                6.00001E-03        1.86439            8.16208E+03
                6.10001E-03        1.89553            8.1651E+03 
                6.20001E-03        1.92643            8.16784E+03
                6.3E-03            1.95715            8.17034E+03
                6.40001E-03        1.98787            8.17258E+03
                6.50001E-03        2.01859            8.17457E+03
                6.6E-03            2.04931            8.1763E+03 
                6.70001E-03        2.08003            8.17782E+03
                6.80001E-03        2.11075            8.17909E+03
                6.90001E-03        2.14216            8.18016E+03
                7.00001E-03        2.17394            8.18097E+03
                7.10001E-03        2.20572            8.18152E+03
                7.20001E-03        2.23664            8.18183E+03
                7.3E-03            2.26754            8.18187E+03
                7.4E-03            2.29843            8.18166E+03
                7.5E-03            2.32933            8.18114E+03
                7.60001E-03        2.36023            8.18037E+03
                7.70001E-03        2.39113            8.17935E+03
                7.80001E-03        2.42202            8.17806E+03
                7.9E-03            2.45388            8.17645E+03
                8.00001E-03        2.48588            8.17453E+03
                8.10001E-03        2.51789            8.17238E+03
                8.2E-03            2.54977            8.16994E+03
                8.30001E-03        2.58086            8.16722E+03
                8.4E-03            2.61194            8.16424E+03
                8.50001E-03        2.64303            8.16095E+03
                8.6E-03            2.67411            8.15733E+03
                8.70001E-03        2.7052             8.15337E+03
                8.80001E-03        2.73629            8.14893E+03
                8.9E-03            2.76737            8.14402E+03
                9.00001E-03        2.79846            8.13876E+03
                9.1E-03            2.82954            8.13318E+03
                9.20001E-03        2.86063            8.1273E+03 
                9.30001E-03        2.89172            8.12115E+03
                9.4E-03            2.9228             8.11458E+03
                9.50001E-03        2.95389            8.10774E+03
                9.6E-03            2.98497            8.10055E+03
                9.70001E-03        3.01606            8.09288E+03
                9.8E-03            3.04714            8.08482E+03
                9.90001E-03        3.07823            8.07642E+03
               10.E-03             3.10931            8.06768E+03




