"displacement,mm","force,kN","force,N"
0.0,0.00416753,4.16753
0.020001,1.43707,1437.07
0.0400051,2.90051,2900.51
0.0599947,4.43098,4430.98
0.0799874,5.68307,5683.07
0.0999774,7.14695,7146.95
0.119946,7.9612,7961.2
0.139914,8.71161,8711.61
0.159882,9.142290000000001,9142.29
0.17985,9.41883,9418.83
0.199818,9.56019,9560.19
0.219786,9.62574,9625.74
0.239755,9.68069,9680.69
0.259723,9.72817,9728.17
0.279688,9.77781,9777.81
0.299656,9.823350000000001,9823.35
0.319624,9.86482,9864.82
0.339592,9.904530000000001,9904.53
0.359561,9.943340000000001,9943.34
0.379529,9.981020000000001,9981.02
0.399572,10.017100000000001,10017.1
0.419703,10.052100000000001,10052.1
0.439831,10.085799999999999,10085.8
0.459959,10.1189,10118.9
0.48009,10.151200000000001,10151.2
0.500218,10.1824,10182.4
0.520442,10.2128,10212.8
0.540676,10.242700000000001,10242.7
0.560907,10.271600000000001,10271.6
0.581139,10.3001,10300.1
0.601373,10.328,10328.0
0.621604,10.3553,10355.3
0.641838,10.382,10382.0
0.662069,10.4082,10408.2
0.6823,10.434000000000001,10434.0
0.702535,10.4594,10459.4
0.722766,10.4843,10484.3
0.742997,10.508700000000001,10508.7
0.763231,10.5329,10532.9
0.783462,10.5565,10556.5
0.803693,10.5799,10579.9
0.823928,10.6029,10602.9
0.844159,10.6256,10625.6
0.864393,10.6479,10647.9
0.884624,10.669799999999999,10669.8
0.904779,10.6915,10691.5
0.924806,10.7129,10712.9
0.944831,10.7341,10734.1
0.964856,10.7549,10754.9
0.984883,10.775500000000001,10775.5
1.00493,10.7958,10795.8
1.02516,10.8158,10815.8
1.0454,10.835700000000001,10835.7
1.06563,10.8554,10855.4
1.08586,10.874799999999999,10874.8
1.10609,10.894,10894.0
1.12632,10.913,10913.0
1.14656,10.931799999999999,10931.8
1.16679,10.9504,10950.4
1.18702,10.9688,10968.8
1.20725,10.9871,10987.1
1.22749,11.0051,11005.1
1.24772,11.0229,11022.9
1.26795,11.040600000000001,11040.6
1.28818,11.058100000000001,11058.1
1.30842,11.0755,11075.5
1.32865,11.092600000000001,11092.6
1.34888,11.1097,11109.7
1.36911,11.1265,11126.5
1.38934,11.1433,11143.3
1.40957,11.159799999999999,11159.8
1.42981,11.176200000000001,11176.2
1.45004,11.1924,11192.4
1.47027,11.2085,11208.5
1.49047,11.2245,11224.5
1.51029,11.2403,11240.3
1.53011,11.2559,11255.9
1.54993,11.2715,11271.5
1.56975,11.2869,11286.9
1.59015,11.3026,11302.6
1.61063,11.318200000000001,11318.2
1.63111,11.3337,11333.7
1.65159,11.3491,11349.1
1.67207,11.3643,11364.3
1.69255,11.3794,11379.4
1.71303,11.3944,11394.4
1.73351,11.4093,11409.3
1.75399,11.424,11424.0
1.77447,11.4387,11438.7
1.79495,11.4532,11453.2
1.81543,11.467600000000001,11467.6
1.83591,11.4819,11481.9
1.85639,11.4961,11496.1
1.87687,11.510100000000001,11510.1
1.89735,11.5241,11524.1
1.91783,11.5379,11537.9
1.93831,11.5517,11551.7
1.95879,11.565299999999999,11565.3
1.97927,11.5788,11578.8
1.99975,11.592200000000002,11592.2
2.02023,11.605500000000001,11605.5
