"displacement,mm","force,kN","force,N"
0.0,0.0031256499999999998,3.12565
0.0300013,1.07772,1077.72
0.0600055,2.17217,2172.17
0.0899964,3.3191300000000004,3319.13
0.120005,4.25807,4258.07
0.150013,5.43388,5433.88
0.179965,5.99123,5991.23
0.209917,6.445010000000001,6445.01
0.23987,6.78918,6789.18
0.269816,7.0555200000000005,7055.52
0.299717,7.2832,7283.2
0.329613,7.43253,7432.53
0.359514,7.56906,7569.06
0.389415,7.6908900000000004,7690.89
0.419316,7.79671,7796.71
0.449217,7.8920200000000005,7892.02
0.479118,7.966100000000001,7966.1
0.509019,8.0464,8046.4
0.53892,8.10754,8107.54
0.568821,8.169,8169.0
0.598836,8.22635,8226.35
0.628976,8.27904,8279.04
0.659121,8.32491,8324.91
0.689261,8.368219999999999,8368.22
0.719401,8.40877,8408.77
0.749546,8.44624,8446.24
0.779686,8.4806,8480.6
0.809831,8.51176,8511.76
0.839971,8.540600000000001,8540.6
0.870112,8.56884,8568.84
0.900256,8.59568,8595.68
0.930397,8.61902,8619.02
0.960537,8.64145,8641.45
0.990682,8.66315,8663.15
1.02082,8.681750000000001,8681.75
1.05096,8.70055,8700.55
1.08111,8.7168,8716.8
1.11125,8.73265,8732.65
1.14139,8.746620000000002,8746.62
1.17153,8.760040000000002,8760.04
1.20167,8.771709999999999,8771.71
1.23182,8.78298,8782.98
1.26196,8.79268,8792.68
1.2921,8.80158,8801.58
1.32224,8.80966,8809.66
1.35232,8.816469999999999,8816.47
1.38205,8.822450000000002,8822.45
1.41178,8.82765,8827.65
1.44151,8.83182,8831.82
1.47124,8.83506,8835.06
1.50097,8.83748,8837.48
1.53089,8.83909,8839.09
1.56119,8.83976,8839.76
1.59148,8.8393,8839.3
1.62177,8.837940000000001,8837.94
1.65207,8.83566,8835.66
1.68236,8.83243,8832.43
1.71265,8.82829,8828.29
1.74295,8.82323,8823.23
1.77324,8.81723,8817.23
1.80353,8.8103,8810.3
1.83382,8.80244,8802.44
1.86412,8.793610000000001,8793.61
1.89441,8.78378,8783.78
1.9247,8.77298,8772.98
1.95464,8.760629999999999,8760.63
1.9845,8.74712,8747.12
2.01437,8.732610000000001,8732.61
2.04423,8.71709,8717.09
2.0741,8.70051,8700.51
2.10397,8.68273,8682.73
2.13383,8.66374,8663.74
2.1637,8.64344,8643.44
2.19357,8.62174,8621.74
2.22344,8.59826,8598.26
2.2533,8.57318,8573.18
2.28317,8.54647,8546.47
2.31304,8.51816,8518.16
2.3429,8.48812,8488.12
2.37277,8.45638,8456.38
2.40264,8.4227,8422.7
2.4325,8.38707,8387.07
2.46237,8.3494,8349.4
2.49224,8.309719999999999,8309.72
2.5221,8.26801,8268.01
2.55139,8.2244,8224.4
2.58184,8.17694,8176.94
2.61205,8.12683,8126.83
2.64198,8.075,8075.0
2.67124,8.0214,8021.4
2.70182,7.9625200000000005,7962.52
2.73205,7.9015699999999995,7901.57
2.76159,7.8391,7839.1
2.79142,7.77282,7772.82
2.8221,7.70192,7701.92
2.85196,7.62959,7629.59
2.8811,7.55614,7556.14
2.91186,7.476260000000001,7476.26
2.94211,7.39429,7394.29
2.97177,7.311710000000001,7311.71
3.00088,7.22867,7228.67
