
                  X             Displacement          Force      

                0.                 0.                 3.12565    
              100.007E-06         30.0013E-03         1.07772E+03
              200.006E-06         60.0055E-03         2.17217E+03
              300.006E-06         89.9964E-03         3.31913E+03
              400.012E-06        120.005E-03          4.25507E+03
              500.01E-06         150.013E-03          5.09672E+03
              600.011E-06        179.965E-03          5.68511E+03
              700.012E-06        209.917E-03          6.23918E+03
              800.012E-06        239.87E-03           6.75137E+03
              900.013E-06        269.786E-03          7.09178E+03
                1.00001E-03      299.687E-03          7.42348E+03
                1.1E-03          329.584E-03          7.63751E+03
                1.2E-03          359.485E-03          7.84985E+03
                1.3E-03          389.386E-03          8.03554E+03
                1.4E-03          419.287E-03          8.1893E+03 
                1.5E-03          449.188E-03          8.33204E+03
                1.6E-03          479.089E-03          8.4711E+03 
                1.7E-03          508.99E-03           8.57935E+03
                1.80001E-03      538.891E-03          8.68542E+03
                1.90001E-03      568.792E-03          8.78011E+03
                2.00001E-03      598.807E-03          8.87594E+03
                2.1E-03          628.947E-03          8.95088E+03
                2.20001E-03      659.091E-03          9.03463E+03
                2.30001E-03      689.232E-03          9.10948E+03
                2.4E-03          719.372E-03          9.17537E+03
                2.50001E-03      749.517E-03          9.23598E+03
                2.6E-03          779.657E-03          9.29507E+03
                2.70001E-03      809.802E-03          9.35222E+03
                2.80001E-03      839.942E-03          9.40609E+03
                2.9E-03          870.083E-03          9.45663E+03
                3.00001E-03      900.227E-03          9.50455E+03
                3.10001E-03      930.368E-03          9.55059E+03
                3.2E-03          960.508E-03          9.59498E+03
                3.30001E-03      990.653E-03          9.63709E+03
                3.40001E-03        1.02079            9.67544E+03
                3.5E-03            1.05093            9.71031E+03
                3.60001E-03        1.08108            9.74501E+03
                3.7E-03            1.11122            9.78046E+03
                3.80001E-03        1.14136            9.81162E+03
                3.90001E-03        1.1715             9.84035E+03
                4.E-03             1.20164            9.87082E+03
                4.10001E-03        1.23179            9.89726E+03
                4.20001E-03        1.26193            9.92328E+03
                4.3E-03            1.29207            9.9489E+03 
                4.40001E-03        1.32221            9.97149E+03
                4.5E-03            1.35235            9.99508E+03
                4.6E-03            1.38249           10.0155E+03 
                4.70001E-03        1.41264           10.0367E+03 
                4.8E-03            1.44278           10.0552E+03 
                4.90001E-03        1.47292           10.0742E+03 
                5.00001E-03        1.50306           10.0911E+03 
                5.1E-03            1.5332            10.1077E+03 
                5.20001E-03        1.56335           10.1234E+03 
                5.30001E-03        1.59349           10.1376E+03 
                5.4E-03            1.62363           10.1518E+03 
                5.50001E-03        1.65371           10.1646E+03 
                5.6E-03            1.68343           10.1765E+03 
                5.70001E-03        1.71316           10.1881E+03 
                5.80001E-03        1.74289           10.1985E+03 
                5.9E-03            1.77262           10.208E+03  
                6.00001E-03        1.80235           10.2172E+03 
                6.10001E-03        1.83208           10.2255E+03 
                6.2E-03            1.86181           10.2329E+03 
                6.30001E-03        1.89177           10.2397E+03 
                6.4E-03            1.92206           10.246E+03  
                6.5E-03            1.95235           10.2516E+03 
                6.60001E-03        1.98265           10.2563E+03 
                6.70001E-03        2.01284           10.2602E+03 
                6.8E-03            2.0427            10.2634E+03 
                6.90001E-03        2.07257           10.2659E+03 
                7.00001E-03        2.10244           10.2676E+03 
                7.10001E-03        2.1323            10.2686E+03 
                7.2E-03            2.16217           10.2687E+03 
                7.30001E-03        2.19204           10.2681E+03 
                7.40001E-03        2.22191           10.2667E+03 
                7.5E-03            2.25177           10.2643E+03 
                7.6E-03            2.28164           10.2611E+03 
                7.70001E-03        2.31151           10.2571E+03 
                7.80001E-03        2.34137           10.2523E+03 
                7.9E-03            2.37124           10.2467E+03 
                8.00001E-03        2.40111           10.2402E+03 
                8.10001E-03        2.43097           10.2329E+03 
                8.2E-03            2.46084           10.2248E+03 
                8.3E-03            2.4907            10.2158E+03 
                8.40001E-03        2.52057           10.2059E+03 
                8.50001E-03        2.55044           10.1952E+03 
                8.6E-03            2.57977           10.1835E+03 
                8.70001E-03        2.60879           10.1709E+03 
                8.80001E-03        2.6378            10.1571E+03 
                8.90001E-03        2.66681           10.1415E+03 
                9.E-03             2.69582           10.1251E+03 
                9.10001E-03        2.72484           10.1077E+03 
                9.20001E-03        2.75385           10.0894E+03 
                9.3E-03            2.78286           10.0699E+03 
                9.4E-03            2.81187           10.0492E+03 
                9.50001E-03        2.84089           10.0272E+03 
                9.60001E-03        2.8699            10.0037E+03 
                9.7E-03            2.89892            9.97859E+03
                9.80001E-03        2.92793            9.95171E+03
                9.90001E-03        2.95694            9.92314E+03
               10.E-03             2.98595            9.8928E+03 




