
                  X             Displacement          Force      

                0.                 0.                 4.16753    
              100.007E-06         20.001E-03          1.43707E+03
              200.006E-06         40.0051E-03         2.90051E+03
              300.006E-06         59.9947E-03         4.43098E+03
              400.007E-06         79.9874E-03         5.5002E+03 
              500.008E-06         99.9811E-03         5.93671E+03
              600.008E-06        119.975E-03          6.27605E+03
              700.009E-06        139.949E-03          6.51324E+03
              800.01E-06         159.917E-03          6.75208E+03
              900.011E-06        179.885E-03          6.93909E+03
                1.00001E-03      199.853E-03          7.09474E+03
                1.10001E-03      219.821E-03          7.25406E+03
                1.20001E-03      239.789E-03          7.39311E+03
                1.30001E-03      259.757E-03          7.51991E+03
                1.4E-03          279.723E-03          7.63051E+03
                1.5E-03          299.691E-03          7.73787E+03
                1.6E-03          319.659E-03          7.83897E+03
                1.7E-03          339.627E-03          7.92958E+03
                1.8E-03          359.595E-03          8.01309E+03
                1.9E-03          379.563E-03          8.09005E+03
                2.E-03           399.607E-03          8.16059E+03
                2.10001E-03      419.738E-03          8.22595E+03
                2.20001E-03      439.866E-03          8.28858E+03
                2.3E-03          459.994E-03          8.34981E+03
                2.40001E-03      480.125E-03          8.40575E+03
                2.50001E-03      500.253E-03          8.45491E+03
                2.6E-03          520.284E-03          8.50437E+03
                2.70001E-03      540.311E-03          8.55159E+03
                2.80001E-03      560.336E-03          8.59229E+03
                2.9E-03          580.361E-03          8.63599E+03
                3.00001E-03      600.389E-03          8.6722E+03 
                3.1E-03          620.413E-03          8.7116E+03 
                3.20001E-03      640.441E-03          8.74448E+03
                3.30001E-03      660.466E-03          8.77992E+03
                3.4E-03          680.49E-03           8.81025E+03
                3.50001E-03      700.518E-03          8.84232E+03
                3.60001E-03      720.543E-03          8.87083E+03
                3.7E-03          740.568E-03          8.89852E+03
                3.80001E-03      760.595E-03          8.92674E+03
                3.90001E-03      780.62E-03           8.95193E+03
                4.E-03           800.645E-03          8.9768E+03 
                4.10001E-03      820.672E-03          9.00179E+03
                4.2E-03          840.697E-03          9.02487E+03
                4.30001E-03      860.725E-03          9.04682E+03
                4.40001E-03      880.749E-03          9.06881E+03
                4.5E-03          900.774E-03          9.09029E+03
                4.60001E-03      920.802E-03          9.11058E+03
                4.70001E-03      940.827E-03          9.12996E+03
                4.8E-03          960.851E-03          9.14894E+03
                4.90001E-03      980.879E-03          9.16762E+03
                5.00001E-03        1.0009             9.18581E+03
                5.1E-03            1.02108            9.2034E+03 
                5.20001E-03        1.04132            9.22035E+03
                5.3E-03            1.06155            9.23672E+03
                5.40001E-03        1.08178            9.25263E+03
                5.50001E-03        1.10201            9.26817E+03
                5.6E-03            1.12225            9.28334E+03
                5.70001E-03        1.14248            9.29813E+03
                5.80001E-03        1.16271            9.31248E+03
                5.9E-03            1.18294            9.32646E+03
                6.00001E-03        1.20318            9.34003E+03
                6.1E-03            1.22341            9.35328E+03
                6.20001E-03        1.24364            9.36608E+03
                6.30001E-03        1.26387            9.37861E+03
                6.4E-03            1.2841             9.39079E+03
                6.50001E-03        1.30434            9.40262E+03
                6.60001E-03        1.32457            9.41416E+03
                6.7E-03            1.3448             9.42538E+03
                6.80001E-03        1.36503            9.43631E+03
                6.90001E-03        1.38527            9.44694E+03
                7.E-03             1.4055             9.45728E+03
                7.10001E-03        1.42573            9.46733E+03
                7.2E-03            1.4459             9.47713E+03
                7.30001E-03        1.46572            9.48664E+03
                7.40001E-03        1.48554            9.4959E+03 
                7.5E-03            1.50535            9.50487E+03
                7.60001E-03        1.52517            9.51359E+03
                7.70001E-03        1.54499            9.52206E+03
                7.8E-03            1.56481            9.53028E+03
                7.90001E-03        1.58521            9.53852E+03
                8.E-03             1.60569            9.54652E+03
                8.1E-03            1.62617            9.55431E+03
                8.20001E-03        1.64665            9.56184E+03
                8.30001E-03        1.66713            9.56912E+03
                8.4E-03            1.68761            9.57616E+03
                8.5E-03            1.70809            9.58299E+03
                8.60001E-03        1.72857            9.58957E+03
                8.70001E-03        1.74905            9.59594E+03
                8.8E-03            1.76953            9.60212E+03
                8.90001E-03        1.79001            9.60804E+03
                9.00001E-03        1.81049            9.61379E+03
                9.1E-03            1.83097            9.61933E+03
                9.2E-03            1.85113            9.62467E+03
                9.30001E-03        1.87119            9.6298E+03 
                9.40001E-03        1.89124            9.63473E+03
                9.5E-03            1.9113             9.63944E+03
                9.60001E-03        1.93135            9.64396E+03
                9.70001E-03        1.9514             9.6483E+03 
                9.8E-03            1.97146            9.65242E+03
                9.9E-03            1.99151            9.65636E+03
               10.E-03             2.0116             9.66011E+03




