
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46233E+03
              200.E-06            28.003E-03          4.81441E+03
              300.004E-06         42.0048E-03         6.5611E+03 
              400.008E-06         55.9993E-03         7.38579E+03
              500.004E-06         69.9867E-03         8.01618E+03
              600.006E-06         84.0041E-03         8.43962E+03
              700.008E-06         98.0215E-03         8.69994E+03
              800.001E-06        112.038E-03          8.85778E+03
              900.003E-06        126.061E-03          8.93449E+03
                1.00001E-03      140.098E-03          8.97017E+03
                1.1E-03          154.068E-03          8.98775E+03
                1.2E-03          168.039E-03          8.99725E+03
                1.30001E-03      182.01E-03           9.0021E+03 
                1.4E-03          195.98E-03           9.00412E+03
                1.50001E-03      209.951E-03          9.00428E+03
                1.6E-03          223.922E-03          9.00306E+03
                1.70001E-03      237.893E-03          9.0007E+03 
                1.8E-03          251.844E-03          8.99746E+03
                1.90001E-03      265.738E-03          8.99346E+03
                2.E-03           279.63E-03           8.9888E+03 
                2.10001E-03      293.523E-03          8.98359E+03
                2.2E-03          307.415E-03          8.97783E+03
                2.30001E-03      321.308E-03          8.97153E+03
                2.4E-03          335.201E-03          8.96478E+03
                2.50001E-03      349.094E-03          8.95765E+03
                2.6E-03          362.986E-03          8.95012E+03
                2.70001E-03      376.879E-03          8.94218E+03
                2.8E-03          390.771E-03          8.93386E+03
                2.9E-03          404.665E-03          8.92518E+03
                3.00001E-03      418.558E-03          8.91614E+03
                3.1E-03          432.449E-03          8.90671E+03
                3.20001E-03      446.343E-03          8.89699E+03
                3.3E-03          460.235E-03          8.88695E+03
                3.40001E-03      474.129E-03          8.87661E+03
                3.5E-03          488.02E-03           8.86599E+03
                3.60001E-03      501.951E-03          8.85508E+03
                3.7E-03          515.999E-03          8.84385E+03
                3.80001E-03      530.048E-03          8.83236E+03
                3.9E-03          544.097E-03          8.82057E+03
                4.E-03           558.474E-03          8.80821E+03
                4.10001E-03      572.875E-03          8.79555E+03
                4.2E-03          587.116E-03          8.78262E+03
                4.30001E-03      601.196E-03          8.76936E+03
                4.4E-03          615.276E-03          8.75573E+03
                4.5E-03          629.356E-03          8.74179E+03
                4.60001E-03      643.436E-03          8.72752E+03
                4.7E-03          657.516E-03          8.71286E+03
                4.80001E-03      671.596E-03          8.69765E+03
                4.9E-03          685.676E-03          8.68196E+03
                5.00001E-03      699.757E-03          8.66608E+03
                5.1E-03          713.836E-03          8.65001E+03
                5.2E-03          727.916E-03          8.63374E+03
                5.30001E-03      741.997E-03          8.6173E+03 
                5.4E-03          756.076E-03          8.60064E+03
                5.50001E-03      770.157E-03          8.58381E+03
                5.6E-03          784.236E-03          8.56674E+03
                5.7E-03          798.316E-03          8.54947E+03
                5.80001E-03      812.397E-03          8.53195E+03
                5.9E-03          826.476E-03          8.51421E+03
                6.00001E-03      840.557E-03          8.49624E+03
                6.1E-03          854.636E-03          8.47801E+03
                6.20001E-03      868.716E-03          8.45955E+03
                6.3E-03          882.797E-03          8.44085E+03
                6.4E-03          896.874E-03          8.42191E+03
                6.50001E-03      910.957E-03          8.40271E+03
                6.6E-03          925.036E-03          8.38341E+03
                6.70001E-03      939.117E-03          8.36376E+03
                6.8E-03          953.196E-03          8.34393E+03
                6.9E-03          967.275E-03          8.32383E+03
                7.00001E-03      981.356E-03          8.30355E+03
                7.1E-03          995.435E-03          8.28297E+03
                7.20001E-03        1.00952            8.2622E+03 
                7.3E-03            1.0236             8.24115E+03
                7.40001E-03        1.03768            8.21995E+03
                7.5E-03            1.05176            8.19846E+03
                7.6E-03            1.06583            8.1768E+03 
                7.70001E-03        1.07992            8.15492E+03
                7.8E-03            1.09399            8.13285E+03
                7.90001E-03        1.10808            8.11051E+03
                8.E-03             1.12215            8.08791E+03
                8.1E-03            1.13624            8.0652E+03 
                8.20001E-03        1.15032            8.04226E+03
                8.3E-03            1.16443            7.81932E+03
                8.4E-03            1.17883            8.019E+03  
                8.5E-03            1.19323            7.98186E+03
                8.6E-03            1.20763            7.9582E+03 
                8.7E-03            1.22203            7.91999E+03
                8.8E-03            1.23643            7.89478E+03
                8.9E-03            1.25083            7.87689E+03
                9.00001E-03        1.26523            7.84908E+03
                9.1E-03            1.27963            7.82054E+03
                9.2E-03            1.29403            7.79015E+03
                9.3E-03            1.30843            7.76697E+03
                9.40001E-03        1.32283            7.74085E+03
                9.5E-03            1.33723            7.71146E+03
                9.6E-03            1.35163            7.68731E+03
                9.7E-03            1.36603            7.65709E+03
                9.8E-03            1.38043            7.63254E+03
                9.90001E-03        1.39483            7.60311E+03
               10.E-03             1.40923            7.57705E+03




